id,set,human_score,sentence_count,word_count,avg_word_length,misspell_words,char_4,char_6,char_8,char_10,char_12,mean_char,std_char,word_10,word_18,word_25,mean_word,std_word,pos_1,pos_2,pos_3,pos_4,pos_5,pos_6,pos_7,pos_8,pos_9,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20,pos_21,pos_22,pos_23,pos_24,pos_25,pos_26,pos_27,pos_28,pos_29,pos_30,pos_31,pos_32,pos_33,pos_34,pos_35,beauty_score,vocabulory_score,maturity_score,bag_of_words_score
21160,8,34,34,664,38.734939759,51,191,78,20,0,0,3.8734939759,1.88323295317,22,18,13,19.5588235294,17.3936959109,39,60,1,61,4,27,0,1,7,0,4,0,10,0,43,0,0,119,15,55,0,62,22,46,0,0,20,9,5,33,27,0,4,0,5,14.5062847162,229,4.98550218341,0
21161,8,40,55,785,38.0127388535,84,268,51,10,1,0,3.80127388535,1.69746161258,37,15,7,14.3090909091,9.24784540464,26,69,1,60,13,23,0,3,3,0,16,0,11,0,63,0,0,106,15,87,0,88,7,59,0,0,108,15,14,15,6,1,5,0,8,20.0901271096,284,5.08771126761,26.0
21163,8,40,41,504,40.2777777778,12,163,71,13,6,3,4.02777777778,2.0921186533,22,4,1,12.2926829268,6.28293819117,21,45,0,54,3,15,0,0,0,0,7,0,7,0,34,0,0,63,26,19,0,52,18,47,0,0,43,14,9,12,8,1,0,0,1,12.9274935512,206,5.26402912621,12.0
21164,8,45,27,631,43.882725832,29,255,123,34,17,2,4.3882725832,2.43710510586,23,17,12,23.3703703704,11.1060482292,33,51,3,71,10,26,0,0,1,0,10,0,4,0,47,1,0,81,22,29,0,68,19,42,0,0,12,18,16,28,31,1,1,0,6,15.6744808463,239,5.81656903766,0
21166,8,31,36,314,38.0891719745,9,90,36,4,0,0,3.80891719745,1.85284086502,9,1,0,8.72222222222,5.06409535143,7,33,0,24,1,9,0,0,1,0,5,0,6,0,25,1,0,37,8,11,0,37,5,28,1,2,35,16,1,4,4,0,4,0,9,9.04605534276,120,5.06141666667,11.0
21167,8,40,44,842,43.539192399,38,316,155,66,19,13,4.3539192399,2.52561951678,36,26,9,19.1818181818,8.41609045296,35,78,2,109,11,31,0,1,6,0,6,0,6,0,52,1,0,116,32,49,0,81,30,49,3,0,75,22,16,12,6,6,5,0,5,21.1029433468,293,5.57604095563,19.0
21168,8,40,54,848,40.9198113208,82,317,114,20,2,1,4.09198113208,2.02196482688,37,17,6,15.7777777778,11.7641430512,32,61,0,99,6,22,0,1,0,2,4,0,11,0,59,2,0,98,24,97,0,105,25,55,2,0,106,39,8,16,8,2,6,0,5,23.4510905955,320,5.1559375,26.0
21170,8,39,41,845,41.100591716,47,277,138,36,11,6,4.1100591716,2.20532651639,37,23,13,20.6341463415,9.23872047302,45,65,3,100,13,27,0,0,1,0,1,0,7,0,60,0,0,105,35,54,0,96,29,44,1,1,93,16,13,13,9,2,2,0,13,18.028307528,296,5.10412162162,0
21171,8,35,23,421,42.6840855107,8,158,78,31,11,1,4.26840855107,2.50555090118,21,14,3,18.347826087,6.72185724628,18,44,0,57,3,16,0,0,0,0,0,0,2,0,23,1,0,65,19,10,0,45,19,25,0,0,28,10,8,8,3,2,0,0,4,13.8406025013,155,6.01141935484,0
21174,8,42,42,725,41.0344827586,12,256,118,24,2,1,4.10344827586,2.15338657197,29,14,6,17.2619047619,10.2424409382,38,60,1,71,7,16,0,2,0,0,2,0,6,0,45,2,0,85,24,11,0,105,8,70,1,0,81,19,12,16,14,2,3,0,9,19.8181481412,295,5.33023728814,16.0
21175,8,38,71,828,39.5531400966,88,280,90,18,7,4,3.95531400966,2.03635240034,39,10,2,11.7323943662,6.90163839801,37,77,5,66,6,34,0,0,5,0,2,0,14,0,45,0,0,128,18,96,0,90,20,54,2,0,62,33,9,47,19,3,1,0,4,23.8895994991,271,5.0984501845,0
21176,8,34,23,530,38.2452830189,9,142,59,7,0,0,3.82452830189,1.78773448213,22,19,8,23.0434782609,6.98120620492,30,53,0,60,5,17,0,1,0,0,2,0,8,0,28,2,0,61,18,2,0,68,17,41,1,0,41,7,6,25,9,0,3,0,6,11.2185830501,202,4.99777227723,0
21177,8,26,11,262,38.0916030534,12,73,28,2,0,0,3.80916030534,1.75780472554,10,6,5,23.8181818182,12.8616284973,17,27,0,34,5,7,0,0,0,0,2,0,4,0,17,1,0,39,7,11,0,16,11,18,0,0,9,13,2,4,10,1,3,0,2,7.18284874125,89,4.92764044944,5.0
21178,8,31,23,502,42.2111553785,20,193,74,20,10,2,4.22111553785,2.23671780462,20,14,7,21.8260869565,10.7163109077,14,43,6,57,23,15,0,3,0,0,1,0,4,0,41,1,0,71,19,14,0,39,15,38,3,2,4,9,4,18,23,5,5,0,6,11.5336958226,210,5.6239047619,0
21179,8,31,23,215,39.0697674419,6,68,29,5,1,0,3.90697674419,2.0303072081,6,0,0,9.34782608696,3.47173300481,9,20,0,16,4,6,0,0,0,0,1,0,2,0,19,1,0,32,12,6,0,13,11,17,0,0,19,8,0,4,4,0,0,0,3,8.13463271572,92,5.53097826087,6.0
21180,8,40,42,686,43.1924198251,51,267,128,25,2,1,4.31924198251,2.05653170076,30,14,8,16.3333333333,9.7264163289,34,81,0,86,5,23,0,1,1,0,3,0,5,0,39,3,0,87,35,68,0,52,9,39,2,1,77,18,13,5,4,4,1,0,9,11.0890835923,266,5.22560150376,11.0
21181,8,40,46,627,41.2280701754,74,243,90,11,5,4,4.12280701754,2.10337620722,22,11,8,13.6304347826,10.4867591372,32,47,0,52,4,28,0,0,3,0,1,0,8,0,47,1,0,85,12,101,0,84,11,31,0,0,73,15,8,11,5,1,0,0,6,14.4388960988,188,5.26606382979,17.0
21182,8,31,34,426,40.3755868545,32,129,56,14,3,1,4.03755868545,2.03000959779,19,7,1,12.5588235294,6.51780898079,25,35,0,37,6,15,0,0,0,1,5,0,3,0,45,1,0,37,19,35,0,53,8,31,3,0,20,5,9,29,11,1,1,0,4,9.47495957077,171,4.99304093567,0
21183,8,36,50,707,38.3026874116,37,221,72,18,1,0,3.83026874116,1.94529731808,30,10,4,14.14,7.38920834731,40,52,1,64,14,22,0,1,0,1,1,0,7,0,54,4,0,96,26,35,0,72,16,57,2,0,10,9,14,42,37,1,7,0,7,20.3747914863,256,5.0909765625,0
21185,8,42,54,715,42.1818181818,71,262,105,40,14,5,4.21818181818,2.29905705807,34,18,6,13.462962963,9.54465714993,30,77,0,71,10,22,0,0,2,1,4,0,7,0,58,4,0,102,27,74,0,77,15,32,3,1,73,29,9,18,5,4,2,0,5,18.6216680605,260,5.24915384615,12.0
21186,8,39,51,848,41.0613207547,36,290,105,25,4,1,4.10613207547,1.96078680724,36,19,8,16.6274509804,8.9398003757,40,84,1,90,15,19,0,1,3,0,6,0,9,0,58,2,0,131,26,37,0,74,51,38,1,2,96,21,5,9,10,9,4,0,6,19.3426343226,328,5.03615853659,22.0
21188,8,37,9,641,39.9531981279,9,200,77,15,3,0,3.99531981279,1.89365138334,8,7,7,71.2222222222,45.708685724,39,45,6,75,10,20,0,1,0,0,3,0,4,0,34,0,0,98,14,4,0,63,18,57,0,0,47,17,10,20,18,1,10,0,4,14.1069730851,257,5.18038910506,16.0
21189,8,37,36,625,39.104,13,188,64,16,7,1,3.9104,1.94350595178,30,18,4,17.3888888889,7.52875147454,26,45,1,66,19,32,0,1,0,0,7,0,7,0,29,4,0,77,27,14,0,67,25,40,1,1,22,20,8,14,14,3,1,0,15,15.2045145264,259,5.25945945946,0
21190,8,36,44,658,42.9635258359,37,218,91,42,29,25,4.29635258359,2.54015281549,31,13,2,14.9545454545,6.73847347649,2,87,7,80,1,26,0,2,1,0,4,0,9,0,37,4,0,118,26,53,0,48,10,30,0,0,77,15,17,10,3,4,2,0,5,13.4041567608,272,5.11003676471,23.0
21191,8,34,8,689,39.8984034833,23,216,69,14,4,1,3.98984034833,1.83827557688,7,7,7,86.125,92.5208591346,47,74,0,88,4,13,0,1,1,1,2,0,9,0,39,1,0,82,44,28,0,57,28,41,0,0,64,24,18,10,7,2,4,0,3,16.6323380674,281,5.12430604982,12.0
21192,8,35,44,548,37.0255474453,28,150,44,1,1,1,3.70255474453,1.711620902,26,8,0,12.4545454545,5.68272720001,21,49,0,54,4,20,0,0,3,0,0,0,2,0,30,1,0,79,13,30,0,69,26,40,0,0,63,12,4,14,4,1,2,0,2,14.1891600635,195,4.57923076923,20.0
21193,8,40,42,574,39.8780487805,40,202,83,25,6,0,3.98780487805,2.22899919401,29,7,2,13.6666666667,6.1669884086,28,44,1,54,16,19,0,3,1,0,3,0,5,0,28,2,0,64,14,37,0,90,11,36,2,0,74,15,10,4,1,1,2,0,3,16.4240504739,196,5.36964285714,19.0
21194,8,42,36,848,40.0117924528,14,271,111,25,7,0,4.00117924528,2.01909386808,35,24,15,23.5833333333,9.48207373006,42,81,1,108,3,30,0,1,3,0,8,0,5,0,56,2,0,135,45,17,0,78,28,30,0,0,75,22,12,21,15,6,2,0,6,20.3848437495,305,5.16629508197,20.0
21195,8,36,29,565,40.8672566372,24,192,83,16,2,2,4.08672566372,2.03111891502,25,15,8,19.5172413793,8.99279669458,19,42,3,67,13,13,0,0,3,0,4,0,5,0,35,1,0,73,14,31,0,74,17,41,0,0,67,18,7,3,2,3,2,0,7,13.3096907319,223,5.13349775785,15.0
21198,8,34,52,727,38.6107290234,44,218,79,10,3,1,3.86107290234,1.89277601716,43,8,0,13.9807692308,4.15326740983,33,63,0,64,5,25,1,2,0,0,0,0,3,0,46,1,0,136,19,24,0,73,38,47,0,1,79,14,9,18,10,0,3,0,12,20.3600405024,274,4.48328467153,21.0
21199,8,35,31,723,39.7095435685,11,219,85,29,2,1,3.97095435685,2.03786525421,30,18,8,23.3548387097,10.8703455359,19,65,3,85,15,29,0,2,0,0,2,0,6,0,42,2,0,96,26,11,0,80,22,45,0,1,57,16,17,20,8,0,7,0,6,18.1272253282,299,5.27602006689,21.0
21200,8,40,62,848,42.3820754717,82,351,125,31,6,2,4.23820754717,2.08380557196,36,20,8,13.6774193548,10.1628263048,40,72,2,97,8,20,0,0,3,0,11,0,11,0,72,1,0,128,31,92,0,84,15,46,2,2,82,21,19,15,16,1,6,0,6,67.9753913032,332,5.24325301205,19.0
21202,8,45,31,569,43.690685413,12,211,107,43,12,4,4.3690685413,2.47540564549,28,16,6,18.3548387097,7.40770473832,31,52,0,60,4,32,0,1,1,0,4,0,6,0,66,1,0,76,19,19,0,35,9,37,0,0,10,25,7,10,33,1,3,0,4,13.1010784216,206,5.76810679612,0
21203,8,40,52,700,43.2714285714,19,260,112,27,1,0,4.32714285714,1.97917783458,33,9,2,13.4615384615,6.07156531098,30,56,4,76,8,25,0,0,3,0,2,0,6,0,69,6,0,107,25,20,0,40,20,49,11,1,51,22,18,9,18,2,3,0,5,10.0445275368,273,5.29010989011,24.0
21204,8,31,21,369,42.0867208672,26,136,51,20,4,2,4.20867208672,2.20111894057,12,9,3,17.619047619,14.005020156,11,32,1,51,4,11,0,0,0,0,5,0,1,0,27,2,0,46,16,35,0,40,1,23,0,0,39,10,6,7,3,0,5,0,5,8.57937621692,149,5.16919463087,8.0
21205,8,31,13,204,41.3235294118,13,72,28,6,3,2,4.13235294118,2.14433205303,12,3,1,15.6923076923,6.09393917549,13,16,2,22,4,1,0,0,0,0,2,0,2,0,14,0,0,22,7,15,0,25,10,16,0,0,11,10,2,8,5,0,1,0,0,105.256809455,78,5.24102564103,0
21206,8,34,20,843,37.3784104389,45,234,89,18,3,0,3.73784104389,1.87592031909,19,18,17,42.15,20.9601407438,48,67,2,64,12,32,0,1,0,0,3,0,7,0,52,2,0,122,18,44,0,109,36,45,4,0,97,37,16,16,4,0,5,0,4,23.6484342038,260,4.97396153846,35.0
21207,8,44,33,665,39.2781954887,22,213,80,20,6,1,3.92781954887,2.02563962022,28,14,8,20.1515151515,11.6803933416,33,55,0,69,12,21,0,0,1,1,6,0,1,0,38,1,0,78,28,18,0,76,38,51,2,1,48,13,16,15,19,1,0,0,5,17.9689478809,245,5.23828571429,0
21208,8,38,50,850,38.9529411765,72,276,83,25,2,1,3.89529411765,1.90581565363,36,19,8,17.02,10.2751934288,40,63,2,95,11,25,0,0,0,0,4,0,12,0,66,0,0,137,15,74,0,86,53,37,3,1,95,17,9,11,2,2,0,0,5,20.3846906473,275,4.87341818182,27.0
21209,8,42,52,847,40.1652892562,92,307,93,12,5,4,4.01652892562,1.93260214684,41,17,7,16.3076923077,7.77950577217,32,68,2,77,9,28,0,1,1,1,7,0,17,0,65,1,0,149,12,121,0,89,5,47,2,0,85,28,10,18,14,3,2,0,4,20.5526583286,320,5.096625,21.0
21210,8,35,36,563,40.1065719361,36,183,76,21,7,4,4.01065719361,2.14920992553,28,13,5,15.6388888889,8.16208299182,23,58,3,61,9,19,1,2,8,0,1,0,7,0,31,1,0,81,14,33,0,68,16,42,1,0,57,10,12,9,2,1,0,0,6,13.5198869951,190,5.13884210526,10.0
21211,8,33,29,711,40.0562587904,11,223,98,23,10,2,4.00562587904,2.0794018291,28,21,10,24.5517241379,9.80353984942,34,56,2,83,6,19,0,1,0,0,9,0,6,0,51,2,0,114,35,8,0,63,35,33,4,1,67,21,18,2,6,2,2,0,15,16.9005271299,243,5.09497942387,18.0
21213,8,40,27,538,37.3977695167,5,141,52,5,1,0,3.73977695167,1.77693099164,25,14,6,19.9259259259,9.20919800234,44,47,0,57,2,17,0,1,2,0,1,0,3,0,29,1,0,65,21,2,0,63,15,44,0,1,36,20,5,19,9,3,3,0,7,14.6623957685,210,4.8269047619,0
21214,8,40,17,358,41.6480446927,4,115,48,11,2,1,4.16480446927,2.01066939556,15,10,5,21.0588235294,10.7181571519,11,24,1,51,7,8,0,0,0,0,3,0,5,0,25,1,0,44,17,4,0,31,12,22,0,0,21,16,4,7,7,6,4,0,8,8.10495878737,174,5.10517241379,10.0
21215,8,41,40,702,41.2962962963,9,251,112,27,4,0,4.12962962963,2.13094974028,35,17,5,17.55,7.39577582137,38,36,0,93,10,19,0,1,2,0,1,0,6,0,55,2,0,97,36,7,0,71,25,58,0,0,35,32,4,20,24,2,3,0,1,16.4154820942,256,5.3015625,0
21217,8,30,12,320,38.4375,14,96,38,9,3,0,3.84375,2.03279345146,10,9,7,26.6666666667,13.492796432,19,17,0,35,2,18,0,0,0,0,3,0,8,0,17,1,0,32,15,1,0,51,13,12,1,0,37,7,3,6,1,0,1,0,1,8.91965540933,115,4.94156521739,5.0
21218,8,42,45,846,41.0283687943,31,299,123,35,7,2,4.10283687943,2.14670607494,32,21,12,18.8222222222,11.378906194,29,72,1,119,8,35,0,0,2,0,5,0,7,0,48,0,0,109,27,27,0,96,40,65,0,0,73,33,14,10,5,4,4,0,4,21.5029776165,319,5.56081504702,16.0
21219,8,40,73,833,40.8043217287,53,290,129,24,2,1,4.08043217287,1.972652891,35,7,2,11.4109589041,7.16887415253,36,70,2,77,6,26,1,1,5,0,11,0,16,0,48,1,0,124,29,73,0,86,28,50,5,0,102,18,12,15,4,3,6,0,5,17.939159062,319,4.90087774295,20.0
21220,8,30,24,695,38.690647482,21,202,74,11,2,0,3.8690647482,1.80101032008,19,15,10,29.0,21.1048967462,35,52,1,74,4,23,2,3,3,1,2,0,12,0,47,0,0,118,21,12,0,67,23,56,1,0,53,24,6,18,10,3,3,0,7,16.7964241524,253,4.87075098814,21.0
21221,8,31,24,443,40.3386004515,30,136,69,18,7,5,4.03386004515,2.2282087541,17,9,5,18.5833333333,12.805977337,19,38,3,45,6,17,0,0,2,0,3,0,6,0,24,1,0,45,6,45,0,60,5,31,0,0,52,17,3,6,5,2,3,0,8,12.1734107465,145,5.05931034483,13.0
21222,8,27,13,237,42.1518987342,15,70,28,13,10,3,4.21518987342,2.56774757562,12,5,3,18.4615384615,9.06909701735,11,21,0,30,10,4,0,0,0,0,0,0,1,0,18,3,0,32,9,10,0,24,4,18,0,1,0,2,1,15,13,1,4,0,2,4.93328827759,95,4.94989473684,0
21223,8,36,36,488,41.7418032787,31,197,67,13,1,0,4.17418032787,1.96801668586,21,7,5,13.5555555556,8.37471208276,16,31,2,51,11,15,0,0,0,0,1,0,1,0,30,3,0,74,12,37,0,66,11,39,1,0,43,14,5,13,3,2,3,0,7,11.1332775257,200,5.11855,0
21224,8,43,46,595,40.1512605042,22,193,72,22,2,1,4.01512605042,2.00456711934,30,13,2,12.9347826087,8.12511451133,20,64,4,80,9,16,0,1,2,0,9,0,6,0,28,2,0,77,20,20,0,56,12,44,1,3,31,14,7,16,28,9,5,0,5,14.1285131693,215,5.05060465116,13.0
21225,8,50,39,847,43.6245572609,37,342,157,48,9,0,4.36245572609,2.293924057,32,18,14,21.7692307692,12.5298853791,28,74,3,115,8,30,0,0,1,1,4,0,3,0,69,4,0,122,32,33,0,61,23,84,2,1,60,25,21,11,20,10,3,0,4,21.9492062076,327,5.75963302752,22.0
21227,8,40,42,623,41.316211878,47,225,87,30,5,1,4.1316211878,2.14326397966,25,11,5,14.8333333333,10.60529218,26,36,4,60,5,19,0,0,6,2,1,0,6,0,65,0,0,63,21,50,0,84,20,53,0,0,40,8,10,38,19,1,1,0,8,17.4490920507,237,5.15417721519,0
21229,8,40,43,635,41.937007874,47,235,95,13,6,5,4.1937007874,2.09444767086,27,11,6,14.7674418605,8.8733654487,30,68,0,62,6,25,0,2,2,0,7,0,6,0,45,2,0,88,19,66,0,48,13,48,0,1,67,23,3,5,6,3,2,0,4,39.8052743419,232,5.10818965517,17.0
21230,8,36,49,665,41.2932330827,51,246,89,20,3,3,4.12932330827,2.01234076504,35,10,1,13.5918367347,5.29889617827,33,51,6,67,4,18,0,0,4,0,14,0,6,0,44,1,0,81,13,67,0,74,17,49,2,0,72,20,6,17,8,0,2,0,17,14.7951489607,265,4.99550943396,15.0
21233,8,40,52,695,40.8201438849,51,244,89,24,5,0,4.08201438849,2.06672734792,31,13,1,13.3653846154,6.39419462107,19,56,0,75,6,16,0,1,2,1,4,0,6,0,42,0,0,81,23,56,0,86,19,67,1,0,57,11,23,28,14,3,8,0,3,20.0935158718,256,5.3691796875,16.0
21235,8,28,8,473,37.5687103594,43,141,48,5,2,1,3.75687103594,1.88607754186,6,6,6,59.5,48.5978394581,24,48,0,50,0,15,0,1,0,0,0,0,15,0,26,1,0,82,11,28,0,46,25,17,1,0,56,8,14,7,0,0,1,0,2,13.7423353349,154,4.77246753247,0
21236,8,40,33,580,37.4310344828,22,169,52,7,3,3,3.74310344828,1.85889190803,27,14,4,17.5757575758,8.53523997295,25,47,1,69,9,20,0,0,1,0,8,0,15,0,29,2,0,82,13,27,0,68,24,28,6,0,45,21,2,13,6,2,1,0,3,16.6868754707,211,4.86938388626,12.0
21237,8,40,41,842,42.83847981,39,319,138,34,11,0,4.283847981,2.0915890484,34,23,12,20.5609756098,10.439252334,37,65,0,91,10,15,0,2,0,0,10,0,12,0,57,2,0,108,34,42,0,91,32,72,1,0,62,25,12,32,16,1,9,0,18,16.3320016212,372,5.26231182796,0
21238,8,37,27,578,38.4083044983,22,166,49,11,1,0,3.84083044983,1.7491549836,26,15,8,21.4074074074,9.50344677924,34,69,0,52,5,13,0,1,3,0,4,0,15,0,31,1,0,115,19,32,0,42,17,36,2,0,47,12,7,5,11,4,0,0,7,13.4714675256,219,5.30369863014,10.0
21240,8,26,4,208,37.4038461538,11,49,16,5,0,0,3.74038461538,1.74453012545,3,3,2,52.5,57.2035838038,17,14,1,14,1,7,0,1,0,0,1,0,1,0,14,0,0,24,6,5,0,27,3,20,1,0,26,3,4,5,4,1,2,0,3,6.03847557095,82,5.08707317073,7.0
21241,8,30,33,563,37.9040852575,16,167,60,12,3,1,3.79040852575,1.97370084576,26,13,6,17.0606060606,9.15502641851,21,33,0,64,4,13,0,0,1,0,4,0,1,0,33,2,0,62,22,9,0,78,24,52,0,0,76,15,20,7,2,0,2,0,9,19.4822275783,201,5.06034825871,31.0
21244,8,30,18,297,39.1582491582,18,88,38,4,1,0,3.91582491582,1.84436287147,13,8,5,16.5,11.1118055339,19,23,0,30,2,4,0,1,0,0,3,0,6,0,15,0,0,45,9,0,0,36,8,21,1,0,31,14,6,5,2,1,3,0,5,8.51886875984,101,4.99841584158,7.0
21245,8,40,43,850,42.4117647059,20,306,142,39,11,3,4.24117647059,2.19044902473,38,22,8,19.7674418605,8.90737141636,42,74,3,97,13,29,0,0,2,0,7,0,4,0,65,2,0,126,25,19,0,71,23,63,0,3,44,25,9,23,31,2,7,0,12,21.7100561182,345,5.40379710145,13.0
21246,8,37,34,598,41.220735786,65,226,74,19,2,0,4.1220735786,2.03984128721,27,11,6,17.5882352941,10.4715795962,29,41,0,68,5,19,0,0,1,0,4,0,4,0,50,3,0,99,16,94,0,36,9,47,1,0,59,18,5,12,2,4,1,0,4,13.4970080941,208,5.02144230769,22.0
21247,8,34,41,770,40.7272727273,53,256,88,23,11,11,4.07272727273,2.05386731943,31,16,10,18.7804878049,11.5304732945,34,62,5,91,10,19,0,0,35,2,12,0,8,0,58,0,0,104,21,60,0,74,14,57,1,0,29,27,18,58,9,4,0,0,4,18.9067561068,320,5.10809375,0
21248,8,28,34,405,38.987654321,37,139,46,2,0,0,3.8987654321,1.79303477925,19,3,1,11.9117647059,7.12232466618,15,32,1,37,6,16,0,0,1,0,2,0,4,0,32,0,0,55,11,30,0,37,7,30,0,0,34,29,3,8,17,0,1,0,3,10.5848014376,145,5.06737931034,11.0
21249,8,42,26,386,41.1917098446,7,140,64,19,3,0,4.11917098446,2.29540372745,18,9,2,14.8461538462,7.0257346054,15,40,3,46,8,11,0,0,0,0,5,0,2,0,24,1,0,65,20,1,0,30,11,21,1,0,27,7,8,9,5,4,4,0,2,11.1295851181,165,5.56927272727,9.0
21250,8,44,42,813,43.6039360394,10,321,144,32,7,1,4.36039360394,2.13561307231,38,23,6,19.3571428571,7.07046650502,33,88,3,111,19,12,0,1,2,0,10,0,14,0,52,1,0,101,63,10,0,62,20,48,1,0,27,25,20,30,11,5,6,0,8,16.4954343344,377,5.39790450928,0
21251,8,40,45,766,41.6187989556,29,249,112,37,15,4,4.16187989556,2.264799373,38,19,7,17.0222222222,7.38914786514,43,63,3,72,22,25,0,3,0,0,2,0,6,0,43,3,0,89,39,3,0,86,14,50,3,0,2,26,12,47,38,11,3,0,12,16.9159184264,296,5.39594594595,0
21253,8,40,25,344,41.8023255814,16,124,54,13,5,2,4.18023255814,2.28113417484,16,6,3,14.08,7.00239958871,13,28,3,34,8,11,0,0,1,0,2,0,3,0,28,0,0,52,17,3,0,27,13,20,1,0,18,8,3,15,17,5,3,0,6,9.44978860763,138,5.0797826087,0
21255,8,41,20,555,39.8018018018,32,201,60,17,0,0,3.98018018018,1.9398825665,15,9,6,27.75,27.153038504,28,47,4,49,8,11,0,0,1,0,7,0,5,0,41,7,0,76,13,28,0,58,16,40,0,2,26,11,5,32,26,2,3,0,1,15.0910895664,229,4.8572489083,0
21256,8,33,20,394,40.8375634518,16,127,56,17,7,1,4.08375634518,2.21734777304,17,10,5,19.8,11.0344913793,18,38,2,34,4,10,0,1,0,0,1,0,2,0,34,2,0,74,11,11,0,19,8,37,1,0,39,8,9,5,12,2,5,0,2,10.4035969518,151,5.35317880795,16.0
21257,8,30,23,700,39.3285714286,20,205,70,18,5,0,3.93285714286,1.93005158511,22,17,12,30.5652173913,16.2583118193,24,69,3,91,11,32,0,0,1,0,5,0,8,0,43,1,0,84,28,1,0,64,24,64,1,3,36,13,7,20,20,7,5,0,3,17.2851858653,288,5.15413194444,14.0
21258,8,40,17,334,39.7604790419,13,108,46,13,5,1,3.97604790419,2.1822436475,16,10,5,19.6470588235,8.34506671084,19,25,0,39,8,8,0,1,0,0,2,0,3,0,17,3,0,42,6,1,0,46,8,29,0,0,15,9,3,16,13,1,3,0,3,7.52847995646,122,5.28868852459,0
21259,8,43,34,842,38.9429928741,28,266,104,20,3,1,3.89429928741,1.97655480321,31,27,13,24.7647058824,10.169327653,32,72,0,115,7,33,0,0,2,0,13,0,10,0,56,2,0,112,23,35,0,94,49,29,2,2,81,21,16,17,5,0,8,0,4,24.3252784138,311,5.26434083601,21.0
21261,8,36,46,847,39.4451003542,27,254,109,20,2,1,3.94451003542,1.90569383618,40,17,9,18.4130434783,8.70176415636,50,60,2,89,11,31,0,0,1,0,5,0,8,0,42,0,0,105,37,25,0,101,38,71,1,1,81,27,2,19,6,1,4,0,11,18.6949628471,337,4.83080118694,0
21262,8,36,43,628,38.2165605096,71,208,52,7,1,1,3.82165605096,1.8099606901,29,9,3,14.6279069767,8.47163051167,24,49,0,61,4,30,0,0,2,0,6,0,15,0,45,2,0,79,7,79,0,78,19,29,1,0,75,19,4,13,11,1,3,0,8,19.7180699335,205,4.9903902439,18.0
21263,8,32,74,601,46.3227953411,191,308,83,16,8,2,4.63227953411,2.00571424395,22,2,0,8.18918918919,5.1403955986,9,48,2,44,5,14,0,1,6,1,2,0,2,0,78,1,0,118,21,235,0,23,11,22,1,0,73,9,7,15,9,4,0,0,2,10.3730708113,167,5.05634730539,9.0
21264,8,36,26,280,42.4642857143,18,113,41,9,3,0,4.24642857143,2.09111144031,10,3,2,10.8461538462,12.1992821595,6,28,1,19,1,11,0,1,1,1,1,0,1,0,20,0,0,39,10,11,0,26,11,36,0,2,19,14,3,11,5,4,1,0,3,7.66253399792,114,5.50070175439,8.0
21265,8,35,12,299,39.5317725753,23,89,41,5,1,0,3.95317725753,1.89076214313,11,7,4,24.9166666667,15.9188480181,18,22,0,33,6,13,0,2,0,0,1,0,5,0,14,0,0,44,10,15,0,28,16,15,0,0,25,10,4,5,4,2,1,0,6,6.73781981477,109,4.69339449541,0
21266,8,38,34,612,38.1045751634,21,178,57,13,8,3,3.81045751634,1.96450210743,31,15,4,18.0,6.31058867395,27,52,1,72,11,24,0,2,2,0,2,0,7,0,36,3,0,67,25,20,0,69,19,40,0,0,57,19,15,14,6,1,7,0,1,16.6895254762,222,4.88364864865,0
21268,8,38,36,363,41.9283746556,15,131,59,18,8,2,4.19283746556,2.38231361698,17,1,0,10.1111111111,4.07415824829,13,32,0,37,3,10,0,1,3,0,2,0,2,0,32,1,0,50,10,20,0,50,8,15,0,0,29,13,7,12,14,0,0,0,6,8.67082930018,144,5.22583333333,10.0
21269,8,40,20,424,45.8726415094,8,183,93,41,14,0,4.58726415094,2.64654251742,17,10,3,21.2,14.3791515744,11,44,1,59,6,15,0,0,1,0,1,0,3,0,45,5,0,64,20,9,0,29,12,24,1,0,21,16,9,3,4,1,3,0,2,10.8996641892,166,6.16891566265,0
21271,8,30,17,328,40.7317073171,19,111,58,8,0,0,4.07317073171,2.02601120781,14,7,5,19.4117647059,10.8847374176,19,30,1,33,3,9,0,0,1,0,2,0,3,0,17,0,0,50,6,27,0,28,12,26,0,0,23,13,3,5,11,5,3,0,5,9.12425886794,125,5.10408,0
21272,8,40,37,848,40.0471698113,35,292,107,29,6,3,4.00471698113,2.09851275049,33,22,12,22.9189189189,12.3099133384,52,78,1,92,15,33,0,0,3,0,3,0,5,0,58,7,0,107,19,42,0,101,16,52,2,0,76,20,7,19,9,3,5,0,5,21.0794535019,330,5.0796969697,14.0
21273,8,34,19,512,40.234375,7,164,54,16,3,1,4.0234375,2.02127565754,17,13,9,27.0,14.0225382491,22,45,2,57,9,20,0,0,0,0,1,0,4,0,35,4,0,68,15,0,0,47,15,43,4,1,40,15,9,13,4,1,2,0,6,10.5821781189,214,5.16261682243,10.0
21274,8,40,34,453,43.5540838852,16,175,85,13,4,1,4.35540838852,2.20306466421,19,7,4,13.3235294118,7.87669902581,18,39,1,44,9,16,0,1,0,0,2,0,0,0,33,7,0,54,25,10,0,43,8,29,1,0,21,21,7,20,11,2,0,0,8,8.30793273101,196,5.44209183673,0
