id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word
14927,6,2,40,80,21,28,4,15,9,13,9,11,5,2,4,7,3,1,0,0,2,3,3,1,1,0,2,0.803198018442,0,0,3,0,2.39183738493,5.025,50.25,0,1,6.12857142857,0,0,1,0,0,0,0,0,0,4.47561520414,16.0,0,0,8.60232526704
14928,6,2,74,182,36,75,7,17,19,34,6,7,12,5,5,8,1,7,4,0,3,1,11,5,15,0,37,3.22021906274,2,1,5,0,2.07635353556,4.36813186813,43.6813186813,1,3,6.50053333333,1,1,0,0,1,0,2,0,1,6.70471110708,15.1666666667,0,0,8.29491142542
14929,6,2,36,102,17,32,6,14,13,18,7,7,7,2,4,3,3,3,1,0,2,1,10,3,4,0,14,1.48302360244,0,1,5,0,2.16968488909,4.1862745098,41.862745098,0,0,5.8265625,0,0,0,0,0,0,0,0,1,3.58049216331,14.5714285714,0,0,6.43333157097
14930,6,4,70,154,37,75,8,18,17,19,11,13,10,4,7,17,2,9,3,0,1,5,2,2,11,0,11,1.71368350599,1,0,4,0,2.37239485827,4.74675324675,47.4675324675,2,0,6.07786666667,0,0,1,0,0,0,4,0,0,4.47561520414,15.4,0,0,7.17216843082
14931,6,2,38,85,15,36,4,11,13,11,3,6,7,1,5,4,1,4,2,0,1,3,5,3,7,0,6,3.03863508036,0,0,1,0,2.31091673032,4.58823529412,45.8823529412,1,0,5.84861111111,3,0,0,0,1,0,1,0,0,1.33745754176,12.1428571429,0,0,5.89015089374
14932,6,3,76,177,39,77,10,26,22,24,10,21,12,3,10,14,0,8,5,4,2,2,3,4,11,0,10,3.22697875178,0,0,6,0,2.60759725244,4.70621468927,47.0621468927,2,0,6.26012987013,5,0,0,1,0,0,1,0,0,5.36376888566,14.75,0,0,7.03710404452
14933,6,4,63,170,35,66,6,16,18,22,20,18,13,5,15,14,2,12,1,1,4,2,3,4,11,0,2,2.57046891365,3,0,6,0,2.44722222606,4.45294117647,44.5294117647,1,1,5.93803030303,1,0,1,0,1,0,1,0,0,8.04565332849,13.0769230769,0,0,13.4762556912
14934,6,4,93,215,53,88,11,29,17,36,16,23,15,5,4,19,0,15,5,3,3,1,6,5,18,1,18,2.37138856203,1,0,3,1,2.41931300546,4.81395348837,48.1395348837,0,3,6.74829545455,2,0,2,0,0,0,2,0,0,5.80958806625,14.3333333333,0,3,8.72289452469
14935,6,3,54,109,27,49,5,17,12,12,9,7,7,2,6,8,1,5,0,1,1,7,0,7,7,0,3,0.896319351948,0,0,3,0,2.28729891433,4.83486238532,48.3486238532,1,1,6.30979591837,0,0,0,0,1,1,1,0,0,0.0,15.5714285714,0,0,7.90763000177
14936,6,3,58,117,30,52,7,16,14,21,12,9,9,1,3,11,1,5,2,2,0,5,1,4,8,0,7,0.849957478035,0,1,1,0,2.34514504361,4.98290598291,49.8290598291,0,1,6.65346153846,0,0,0,0,2,0,0,0,0,4.46864584483,13.0,0,0,6.48074069841
14937,6,1,54,140,30,48,8,21,17,19,12,15,10,2,7,8,3,6,0,4,4,7,8,5,7,1,11,5.02136749514,1,3,1,0,2.56278809826,4.62142857143,46.2142857143,0,1,6.67333333333,1,0,1,0,2,0,1,0,0,0,14.2,0,0,9.38935567544
14938,6,3,72,177,38,69,8,29,23,30,8,15,13,4,6,8,3,7,7,3,3,3,5,7,10,0,10,2.09867913702,0,1,6,0,2.40665487209,4.62711864407,46.2711864407,0,0,6.34130434783,1,1,1,0,0,0,1,0,3,4.91446502542,13.6153846154,0,0,6.58130758037
14939,6,0,20,55,11,16,2,11,8,5,2,2,2,2,2,0,1,2,1,1,1,1,9,3,4,2,8,0.863182548499,1,0,1,0,2.33506429302,4.25454545455,42.5454545455,0,0,4.86875,1,0,0,0,1,0,0,0,0,0.0,27.5,0,0,4.5
14940,6,3,72,187,36,73,8,32,19,35,13,11,10,6,11,8,2,8,1,2,0,7,5,2,15,0,13,4.21375264748,2,1,2,0,2.29156701787,4.50802139037,45.0802139037,3,3,6.44082191781,3,0,2,0,3,1,0,0,0,5.80958806625,18.8,0,0,9.26066952223
14941,6,3,95,243,47,100,12,33,37,40,13,10,13,6,10,20,3,8,3,0,3,5,9,8,14,0,19,3.03123579016,2,4,4,0,2.10338831989,4.37037037037,43.7037037037,1,1,6.2601,2,1,0,0,0,0,3,0,0,0.0,18.6923076923,0,0,9.62676249904
14942,6,3,83,208,47,74,9,26,25,33,21,30,11,5,13,17,4,6,6,9,2,5,10,3,16,2,14,5.59653227499,3,0,2,4,2.8037797324,4.78365384615,47.8365384615,0,1,6.72256756757,4,1,1,0,2,0,0,0,1,8.04913800814,18.9090909091,0,0,10.6639114899
14943,6,3,96,204,54,91,10,24,28,29,11,13,16,5,10,20,2,9,4,1,1,10,4,1,12,2,15,2.29638488894,1,1,5,0,2.30586416826,4.79411764706,47.9411764706,1,0,6.47483516484,1,1,0,0,1,0,4,0,0,5.36376888566,12.75,0,0,9.56229574945
14944,6,4,80,204,46,90,8,31,21,30,11,16,13,7,12,13,2,14,9,1,0,4,8,4,12,0,15,3.05767162468,3,1,3,1,2.36847085828,4.53431372549,45.3431372549,0,0,6.43611111111,1,0,1,0,2,0,4,0,0,6.25889192649,15.6923076923,0,0,12.3249878476
14945,6,2,37,75,17,39,3,13,11,13,3,5,5,2,4,7,1,1,1,1,0,2,2,1,6,0,5,0.55307211066,2,0,4,0,2.20670558742,4.90666666667,49.0666666667,0,0,6.88230769231,0,0,0,0,0,0,0,0,0,0.891638361175,15.2,0,0,10.8332820512
14946,6,3,65,144,33,54,6,24,20,21,9,16,8,4,7,10,6,7,4,3,2,6,5,4,7,1,2,1.56080923754,4,1,3,1,2.55141382565,4.77777777778,47.7777777778,2,0,6.0162962963,0,0,0,1,0,0,0,0,0,1.33745754176,18.0,0,0,10.2834819006
14947,6,3,103,215,56,87,9,35,31,32,17,15,20,4,11,18,3,6,4,3,3,6,7,5,9,0,13,4.3213678527,1,2,7,0,2.40369381759,4.7488372093,47.488372093,0,1,6.55114942529,2,0,1,0,2,0,0,0,0,4.02282666425,10.75,0,0,7.82224392358
14948,6,2,53,137,32,55,5,25,18,20,11,14,11,4,6,13,1,6,4,1,1,6,3,3,6,0,3,1.72175457539,1,1,3,1,2.48689135186,4.59124087591,45.9124087591,0,1,5.93890909091,1,0,0,0,1,1,0,0,0,4.47561520414,12.4545454545,0,0,8.62726793754
14949,6,1,22,63,12,18,2,9,6,15,2,7,4,2,2,3,3,0,1,2,3,0,8,4,5,0,7,1.09484670643,1,3,0,2,2.58941482278,4.52380952381,45.2380952381,0,0,5.88722222222,1,0,0,0,0,0,0,0,0,1.33745754176,15.75,0,0,12.6959639256
14950,6,3,85,200,41,89,9,24,29,33,19,12,11,6,8,11,7,7,2,1,4,1,2,9,16,0,14,2.72716359809,2,1,4,0,2.22809831708,4.48,44.8,0,1,5.87404494382,0,0,0,1,0,0,5,0,1,2.22909590294,18.1818181818,0,0,9.80554742636
14951,6,0,60,134,27,54,6,26,19,14,7,10,8,3,4,10,5,5,5,1,0,3,4,4,12,1,9,2.0472723863,2,1,1,0,2.35947198938,4.58955223881,45.8955223881,3,1,6.57907407407,0,0,0,1,0,0,0,0,0,4.91794970507,16.75,0,0,11.9137525574
14952,6,2,28,67,13,24,2,9,7,9,2,7,3,2,2,4,1,7,2,2,1,1,2,4,3,0,5,0.636794336636,2,1,1,0,2.54227041268,4.55223880597,45.5223880597,0,1,6.28625,0,0,0,0,0,0,0,0,0,0,22.3333333333,0,0,16.213848676
14953,6,3,71,186,36,75,6,29,33,25,19,17,8,4,9,18,4,8,4,3,1,1,7,4,11,1,10,1.96690869134,3,0,2,2,2.48251075201,4.61290322581,46.1290322581,0,0,6.05653333333,0,0,0,0,0,0,0,1,0,5.37073824496,23.25,0,0,16.8652749755
14954,6,2,62,116,37,41,4,20,12,19,6,11,9,3,5,14,4,5,4,1,0,4,5,1,5,1,3,3.12143012475,1,0,3,0,2.48769083633,5.05172413793,50.5172413793,0,0,6.29048780488,3,0,0,0,1,0,1,0,0,3.58049216331,13.1111111111,0,0,13.9797031
14955,6,3,52,118,31,41,5,19,21,20,5,7,6,3,4,9,3,2,1,0,3,2,5,3,8,0,9,2.6199383737,1,2,1,0,2.32658737999,4.72881355932,47.2881355932,0,1,5.89,1,0,0,0,0,0,1,0,0,1.33745754176,19.8333333333,0,0,15.3342391037
14956,6,4,155,314,93,134,13,44,36,49,25,47,22,8,16,26,3,14,9,8,1,10,15,3,14,1,35,4.9933370438,6,2,7,2,2.71821592753,5.15286624204,51.5286624204,1,3,6.88940298507,1,0,4,0,0,0,1,0,1,9.8463534491,14.4090909091,0,3,11.730531612
14957,6,0,11,38,5,16,1,5,4,7,3,1,2,1,1,1,4,3,0,0,0,0,0,0,0,0,4,0.760338584496,1,0,1,0,2.12901783164,3.81578947368,38.1578947368,0,0,5.73625,0,0,0,2,0,0,0,0,0,0,19.0,0,0,19.0
14958,6,2,30,65,17,30,3,8,8,9,4,7,5,1,4,7,1,3,1,1,1,2,0,1,4,0,6,0.511699031118,1,0,1,0,2.5431847085,4.96923076923,49.6923076923,0,0,6.549,0,0,0,0,0,0,1,0,0,1.79024608165,13.0,0,0,10.9361784916
14959,6,3,78,157,34,67,9,16,19,22,14,12,15,2,5,14,2,6,3,1,12,5,13,7,6,0,15,1.30946035967,0,3,0,0,2.22792764779,4.84713375796,48.4713375796,3,4,6.25567164179,0,1,0,0,0,1,2,0,0,4.47561520414,10.4666666667,0,0,7.90667790893
14960,6,3,67,170,26,70,9,26,19,22,8,8,18,2,8,7,3,8,3,3,4,2,10,7,14,1,20,5.7236265879,0,1,4,0,2.15436322171,4.38823529412,43.8823529412,1,0,5.96985714286,3,0,0,0,1,0,1,0,0,1.78327672235,9.44444444444,0,0,7.52936637604
14961,6,3,60,141,31,60,7,14,17,20,8,12,8,3,4,12,2,12,1,0,0,1,11,4,11,0,14,2.15154131459,2,3,2,0,2.35935697798,4.6170212766,46.170212766,1,1,6.10833333333,0,0,0,1,0,0,1,0,0,6.25889192649,17.625,0,0,8.45484328654
14962,6,2,74,172,35,68,9,29,18,24,8,13,11,3,8,12,3,10,3,2,5,1,7,3,4,0,14,2.11370672318,1,3,4,1,2.35068879142,4.61046511628,46.1046511628,2,1,5.87323529412,3,0,4,1,0,0,5,0,1,3.58049216331,15.6363636364,0,0,8.05969463975
14963,6,4,80,177,45,77,8,17,23,23,13,17,10,4,11,17,2,6,4,2,0,5,3,6,16,0,12,2.13488773907,2,0,5,1,2.46115167984,4.80225988701,48.0225988701,1,1,6.07025974026,2,0,1,0,1,0,3,0,0,7.15053028766,17.7,0,0,8.61452262171
14964,6,2,58,132,28,64,7,16,16,16,9,11,8,5,9,7,2,5,3,2,1,6,8,5,10,1,6,1.66458708959,1,2,2,0,2.3344070759,4.69696969697,46.9696969697,0,3,5.9090625,1,0,1,1,1,0,3,1,0,4.02282666425,16.5,0,0,7.24568837309
14965,6,2,41,91,22,35,5,19,12,14,7,9,6,2,1,5,1,4,2,1,0,2,1,2,5,0,5,1.4001406258,1,0,3,0,2.52320125367,4.7032967033,47.032967033,0,0,6.16657142857,2,0,1,0,0,0,1,0,0,4.02282666425,15.1666666667,0,0,8.15304987242
14966,6,3,61,155,33,65,6,23,24,23,8,10,9,4,8,8,2,6,2,0,5,2,9,4,11,0,17,2.23001766039,3,1,3,0,2.23396862909,4.53548387097,45.3548387097,0,0,6.52769230769,1,0,0,0,1,0,2,0,0,4.46864584483,17.2222222222,0,0,9.5426269127
14967,6,4,94,222,51,87,10,30,33,26,18,19,13,7,13,13,7,9,6,2,2,5,3,5,13,0,13,4.9288753279,2,1,6,0,2.44349122823,4.59459459459,45.9459459459,1,1,6.30505747126,2,0,0,0,3,0,1,0,0,5.80958806625,17.1538461538,0,0,9.99112031792
14968,6,3,65,168,36,58,5,22,21,26,11,13,6,5,10,18,4,6,4,1,2,3,5,2,10,0,16,2.23851082891,5,2,2,1,2.39092685444,4.58928571429,45.8928571429,3,0,6.41448275862,1,1,2,0,0,0,0,0,0,5.36028420601,28.0,0,0,15.0665191733
14969,6,2,35,85,18,32,4,12,11,11,6,8,7,2,1,9,2,6,2,1,2,3,1,3,4,0,1,1.39976142754,0,0,3,0,2.51900340438,4.55294117647,45.5294117647,0,0,5.9771875,0,0,0,0,0,0,1,0,0,0.0,12.1428571429,0,0,6.93703459553
14970,6,3,70,155,40,58,8,15,20,15,16,13,12,2,7,13,1,4,2,1,3,6,5,8,12,0,20,1.5638830936,1,0,4,0,2.3414445965,4.84516129032,48.4516129032,0,2,6.4975862069,1,0,0,1,0,0,0,0,0,7.15401496732,12.9166666667,0,0,8.60676413578
14971,6,3,73,177,38,72,8,29,26,22,15,10,22,4,9,13,4,5,6,1,1,4,2,2,8,1,10,2.73092583267,1,1,5,0,2.29130185732,4.53672316384,45.3672316384,2,1,6.46041666667,0,0,0,1,3,0,1,0,0,3.58049216331,8.09090909091,0,0,9.36098815156
14972,6,4,80,201,40,93,8,31,28,28,17,14,8,5,12,10,4,9,5,0,1,5,3,5,9,1,11,2.38117207075,2,2,6,0,2.23818067553,4.54228855721,45.4228855721,0,2,6.22344086022,1,0,0,0,2,0,0,0,0,4.47561520414,25.125,0,0,13.6238531627
14973,6,1,46,106,24,46,7,13,9,14,6,8,13,0,6,11,1,7,2,3,1,5,2,7,10,0,6,1.80170973557,0,0,0,3,2.55493110592,4.87735849057,48.7735849057,0,0,6.08608695652,0,0,0,1,1,2,0,0,0,1.78327672235,8.15384615385,0,0,5.74919598186
14974,6,3,57,115,29,52,7,20,12,21,6,9,9,1,7,5,2,4,2,0,2,4,2,3,4,0,6,1.36653832694,0,1,3,0,2.39857572791,4.8347826087,48.347826087,0,1,6.63346153846,1,0,0,0,0,0,1,0,1,2.68536912248,12.7777777778,0,0,5.34951249654
14975,6,3,67,130,35,56,5,25,15,19,6,16,7,3,2,10,2,6,5,4,0,4,16,2,6,1,12,1.59713768326,3,2,4,1,2.61366529477,5.07692307692,50.7692307692,0,1,6.39,2,0,1,0,1,0,1,0,0,1.78327672235,18.7142857143,0,0,11.9727581941
14976,6,3,70,153,37,60,7,17,18,17,15,12,13,3,8,14,1,8,2,3,0,8,5,3,14,3,8,1.72324262146,1,0,2,2,2.46319659412,4.8431372549,48.431372549,2,1,6.03066666667,0,0,1,0,0,0,1,0,0,5.36028420601,11.7692307692,0,0,8.65717884545
14977,6,3,66,149,37,60,7,22,17,23,12,12,10,5,2,12,2,7,4,2,1,6,4,3,7,0,14,1.92461958266,2,0,3,0,2.42808780226,4.79194630872,47.9194630872,0,1,6.92083333333,0,0,0,0,2,0,1,0,0,6.25540724684,14.9,0,0,10.7466273779
14978,6,4,89,231,51,91,12,34,26,30,17,18,17,5,11,19,3,10,5,5,0,8,15,6,15,0,31,9.90929407698,1,2,3,1,2.50821349809,4.55844155844,45.5844155844,0,1,6.41923076923,1,0,4,0,2,0,2,0,0,2.22909590294,13.5882352941,0,2,8.18936773778
14979,6,1,25,57,15,21,4,9,5,11,2,3,5,0,1,3,1,4,0,0,1,3,6,3,2,0,5,0.839964064382,0,0,1,0,2.45638648964,4.57894736842,45.7894736842,1,1,5.47904761905,0,0,0,0,1,0,0,0,0,1.79024608165,11.4,0,0,5.88557558782
14980,6,3,55,131,28,50,6,20,19,19,7,7,12,2,2,13,2,5,4,1,3,2,7,2,9,0,12,2.02242743429,1,0,3,0,2.26430339767,4.54198473282,45.4198473282,0,1,6.1782,2,0,0,0,0,0,2,0,1,4.46864584483,10.9166666667,0,0,9.13289232512
14981,6,3,54,144,31,53,8,29,19,27,9,11,9,3,4,7,2,5,2,1,3,2,5,3,5,0,10,2.31671716763,1,1,5,0,2.41172833595,4.45833333333,44.5833333333,1,0,6.75320754717,0,0,1,0,0,0,0,0,1,4.47213052449,16.0,0,0,7.67390962215
14982,6,4,73,150,41,61,7,19,26,17,16,16,11,4,5,18,2,3,5,6,0,1,9,1,9,0,23,2.79859980181,3,1,1,2,2.67713827645,5.02666666667,50.2666666667,0,1,6.48344262295,2,0,0,1,0,0,0,0,0,0,13.6363636364,0,0,11.1622148932
14983,6,2,35,87,19,46,4,13,9,12,8,10,5,2,8,7,1,2,4,6,1,3,3,3,5,0,1,1.27035213888,2,1,2,2,2.81412027491,4.85057471264,48.5057471264,0,0,6.26586956522,1,0,0,0,0,0,2,0,0,0.891638361175,17.4,0,0,10.1508620324
14984,6,3,48,121,29,51,6,16,15,19,12,9,10,3,3,14,1,4,0,1,4,6,5,5,6,0,3,1.43752322949,0,4,2,0,2.36133337689,4.66115702479,46.6115702479,0,0,6.29294117647,1,0,0,0,0,0,1,0,0,1.78327672235,12.1,0,0,8.80284045067
14985,6,0,67,176,34,68,8,27,21,26,9,10,9,5,11,11,1,11,4,2,3,1,6,7,8,1,6,2.17999252297,2,7,6,0,2.27142040348,4.42045454545,44.2045454545,1,0,5.97397058824,0,1,0,0,0,0,1,0,0,0,19.5555555556,0,0,11.1764744104
14986,6,3,66,141,33,60,6,26,14,22,14,15,8,4,4,9,0,10,1,5,0,3,0,4,11,1,3,2.18801253222,2,0,4,0,2.58208699549,4.89361702128,48.9361702128,2,1,6.35566666667,0,0,3,0,0,0,1,0,0,5.36028420601,17.625,0,0,9.73315853154
14987,6,4,90,199,52,86,10,36,32,36,7,21,11,5,6,17,3,11,3,2,0,7,2,1,12,0,15,2.38187651617,2,0,2,0,2.47212776049,4.85929648241,48.5929648241,0,0,6.39430232558,1,0,0,0,0,1,1,0,0,0.0,18.0909090909,0,0,7.89078340914
14988,6,3,83,199,46,72,10,34,27,33,11,16,13,5,7,13,1,12,2,0,5,4,7,5,8,0,16,2.7556758763,0,2,2,0,2.37798004554,4.52261306533,45.2261306533,1,2,6.64666666667,2,0,1,1,0,0,3,0,1,1.78327672235,15.3076923077,0,0,6.57950916318
14989,6,3,59,129,32,48,5,17,12,20,7,12,11,3,8,11,2,8,2,1,1,3,3,4,8,1,8,1.87182887004,1,0,4,0,2.43731986017,4.71317829457,47.1317829457,1,0,6.25166666667,0,0,0,0,1,0,1,0,0,6.70471110708,11.8181818182,0,0,7.45676241979
14990,6,4,91,198,45,84,11,32,21,24,15,18,15,6,11,11,3,11,8,3,2,4,9,5,10,0,18,2.45342095388,0,0,6,1,2.47557933671,4.76767676768,47.6767676768,0,2,6.39154761905,1,0,5,1,0,0,0,0,1,4.47561520414,13.2,0,2,8.46325390536
14991,6,3,71,177,31,69,7,26,18,27,11,9,9,4,9,11,5,11,6,2,0,3,2,5,15,0,5,2.58941982094,4,1,3,2,2.22797097113,4.37853107345,43.7853107345,1,2,6.23014492754,0,0,0,1,1,0,4,0,1,4.01237262529,19.6666666667,0,0,11.6428327977
14992,6,3,45,95,19,39,5,12,9,17,7,9,6,2,9,12,0,4,2,1,1,3,2,1,4,0,0,0.745466446259,1,0,6,0,2.31954546267,4.70526315789,47.0526315789,0,0,6.25948717949,1,0,0,0,0,0,0,0,0,4.47561520414,16.0,0,0,8.85061203157
14993,6,2,52,107,29,44,2,15,12,19,2,10,3,2,2,10,1,10,3,2,1,2,2,1,6,0,8,0.844274367979,1,0,2,0,2.57755733178,4.91588785047,49.1588785047,0,0,6.03840909091,1,0,0,0,0,0,2,0,0,2.68536912248,35.6666666667,0,0,36.6090456339
14994,6,3,120,267,67,109,16,49,25,43,17,25,18,4,22,21,7,5,4,6,2,7,4,8,21,2,14,3.29670071224,2,2,4,2,2.52264113272,4.83520599251,48.3520599251,2,0,6.10339449541,1,0,3,1,2,0,0,0,1,7.14704560801,14.9444444444,0,0,6.7368985794
14995,6,4,93,253,48,111,10,39,28,40,13,16,12,10,17,14,4,13,9,3,1,7,5,4,14,1,20,4.46210092359,2,1,4,2,2.24759807243,4.47035573123,44.7035573123,2,2,6.40864864865,2,1,4,0,1,0,0,0,0,1.78327672235,21.0833333333,0,0,9.14201229976
14996,6,2,52,123,24,52,7,18,12,15,6,11,13,1,5,7,2,9,2,2,0,4,1,8,11,0,5,1.69983758245,0,1,3,1,2.40162990547,4.73983739837,47.3983739837,2,0,5.93096153846,1,0,0,0,0,0,0,0,0,4.46864584483,9.46153846154,0,0,6.77796639136
14997,6,1,27,77,11,29,3,9,7,8,3,3,4,2,2,6,3,6,4,0,0,3,4,4,6,0,4,1.31235336365,1,0,1,0,2.01243570604,4.23376623377,42.3376623377,0,1,5.28413793103,1,0,0,0,3,0,1,0,0,0.0,19.25,0,0,14.566657132
14998,6,3,82,164,51,71,8,32,20,27,10,22,14,2,8,12,1,10,6,3,1,3,4,0,8,0,9,2.35917259199,1,1,4,1,2.72506995958,5.09756097561,50.9756097561,1,0,6.70154929577,0,0,3,0,0,0,2,0,1,0.0,11.7142857143,0,0,8.12780563804
14999,6,4,85,184,50,69,7,28,25,29,16,25,10,5,8,18,3,8,3,3,0,3,3,2,11,0,17,2.73606121594,3,1,3,0,2.66538376423,4.92934782609,49.2934782609,0,0,6.47753623188,1,0,1,0,1,0,1,0,0,8.49495718873,18.4,0,0,10.8
15000,6,4,127,264,60,105,9,45,39,41,21,23,12,7,9,15,4,9,9,4,2,9,7,4,10,1,21,4.66956017707,5,3,5,1,2.49178567539,4.73863636364,47.3863636364,0,2,6.60638095238,0,0,3,0,1,0,3,0,0,8.49495718873,22.0,0,0,14.3468928111
15001,6,3,74,175,48,61,8,30,26,29,14,24,10,4,4,12,4,9,10,4,0,4,3,2,9,1,11,2.26988095937,1,0,4,1,2.677608913,4.82285714286,48.2285714286,1,0,6.4706557377,0,0,1,0,0,0,0,0,0,6.70471110708,17.5,0,0,7.78781098898
15002,6,3,49,129,22,48,6,22,15,22,4,10,8,3,10,7,3,7,4,1,1,2,3,5,7,0,3,1.31665763898,2,0,5,0,2.25067281069,4.37984496124,43.7984496124,1,0,5.78979166667,1,0,2,0,0,0,1,0,1,0,16.125,0,0,11.6344047978
15003,6,1,45,119,25,47,5,15,16,18,8,5,6,5,3,10,2,5,1,0,1,1,4,4,6,2,11,2.16876599666,3,1,4,0,2.17009231818,4.52100840336,45.2100840336,0,0,5.93170212766,2,0,0,0,1,0,1,0,0,3.58049216331,19.8333333333,0,0,9.58152156787
15004,6,4,116,268,58,126,11,42,28,39,17,25,12,7,13,16,5,12,2,2,1,8,16,14,13,0,16,3.89425791525,6,6,6,1,2.35829603244,4.62313432836,46.2313432836,1,1,6.20317460317,5,0,3,1,1,0,5,0,0,2.67491508353,22.3333333333,0,1,11.606990231
15005,6,3,54,119,28,52,6,22,16,18,7,9,9,2,6,8,0,6,2,0,1,5,3,1,8,1,4,1.67108121461,0,1,2,0,2.36180498232,4.67226890756,46.7226890756,0,1,6.25557692308,0,0,0,1,0,0,2,0,0,2.68188444283,13.3333333333,0,0,6.27162924074
15006,6,3,70,175,30,73,7,29,19,21,11,6,9,4,11,6,3,8,5,1,4,8,7,11,10,1,8,3.01072537947,2,3,5,0,2.10422984753,4.24571428571,42.4571428571,2,2,5.93863013699,0,0,0,0,2,0,1,0,0,2.22909590294,19.4444444444,0,1,12.7985338667
15007,6,3,80,176,39,65,7,27,18,25,10,15,11,5,4,11,6,10,5,1,1,3,6,4,7,0,11,3.05905916288,2,1,8,0,2.4339522133,4.58522727273,45.8522727273,2,1,6.72369230769,1,0,0,0,0,0,2,0,1,5.37073824496,16.0,0,0,8.06789372085
15008,6,3,89,193,41,85,7,27,26,29,17,15,8,5,8,14,6,4,3,1,3,4,5,7,12,0,20,2.52268813434,4,0,4,1,2.32845143748,4.69430051813,46.9430051813,0,1,6.36988235294,0,0,2,0,0,0,0,0,0,5.37073824496,24.125,0,0,11.805057179
15009,6,4,102,237,61,104,12,38,34,35,13,20,14,6,12,15,4,7,3,3,4,6,9,4,14,1,22,3.09852582197,2,2,3,1,2.46403726714,4.79324894515,47.9324894515,3,0,6.5175,1,0,2,0,1,0,1,0,1,3.12073426411,17.0,0,0,8.25486869325
15010,6,1,18,30,12,15,1,1,3,3,2,6,2,1,2,6,0,2,0,0,0,2,0,0,2,0,3,0.14541799333,1,0,0,0,2.72261706418,5.63333333333,56.3333333333,0,0,6.38066666667,0,0,0,0,0,0,1,0,0,0,15.0,0,1,15.0
15011,6,3,94,215,46,82,12,38,22,28,20,18,16,4,13,11,3,8,3,1,5,6,16,4,9,0,15,3.71666707864,2,2,9,1,2.34516617542,4.61395348837,46.1395348837,0,3,6.46658536585,1,0,0,0,2,0,2,1,0,1.78327672235,13.4375,0,0,8.95801840532
15012,6,3,62,138,31,60,6,17,17,23,9,15,10,3,5,14,2,9,3,2,2,3,3,1,8,0,12,1.97539233764,1,0,2,0,2.55538460495,4.73913043478,47.3913043478,0,0,6.34183333333,1,0,0,0,1,0,0,0,1,2.68536912248,13.8,0,0,8.41189633793
15013,6,2,19,54,10,21,3,10,7,11,2,4,4,0,2,6,1,2,1,1,0,0,2,2,4,0,0,0.658779732887,0,0,2,0,2.37775916449,4.31481481481,43.1481481481,1,0,5.97333333333,0,0,0,0,0,0,1,0,0,1.79024608165,13.5,0,0,7.79422863406
15014,6,2,45,112,27,46,5,20,14,19,4,12,8,3,4,6,5,1,4,4,0,2,5,1,6,0,17,1.33751657095,1,0,1,0,2.58633113727,4.75892857143,47.5892857143,1,1,6.565,0,0,3,2,0,0,0,0,0,1.78327672235,14.0,0,0,9.12414379545
15015,6,3,53,124,29,54,6,26,15,19,7,12,8,4,6,7,4,5,4,3,1,3,0,1,3,0,9,1.16855249861,0,0,4,0,2.48045070903,4.83870967742,48.3870967742,0,0,6.87037037037,0,0,3,0,0,0,0,0,1,0,15.5,0,0,7.98435971134
15016,6,2,18,45,7,16,1,4,6,12,3,4,2,1,2,8,1,2,0,1,0,0,1,0,3,0,2,0.474809104618,1,0,0,0,2.36835193945,4.4,44.0,1,0,6.070625,0,0,0,0,0,0,0,0,0,0,22.5,0,0,22.5
15017,6,0,2,6,2,2,0,1,0,1,2,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0.112407868193,0,0,0,0,2.34520787991,4.5,45.0,0,0,5.3,0,0,0,0,0,0,0,0,0,0.445819180588,3.0,0,0,3.0
15018,6,2,34,90,20,34,4,15,12,15,10,10,6,2,3,3,4,2,2,1,3,0,1,3,2,0,2,1.28570030592,1,0,4,0,2.44938780601,4.57777777778,45.7777777778,1,1,5.86382352941,2,0,1,0,0,0,0,0,0,3.58049216331,15.0,0,0,8.56348838578
15019,6,3,118,248,67,100,9,31,38,36,19,22,12,6,9,19,3,8,9,4,1,6,15,5,13,0,34,3.66975717012,4,1,5,1,2.49983674536,4.83870967742,48.3870967742,0,2,6.5626,1,0,0,2,0,0,1,0,0,4.47561520414,20.8333333333,0,0,11.9361728465
15020,6,2,42,93,19,43,5,14,9,9,10,9,8,1,2,6,1,3,2,0,2,2,8,1,6,2,10,2.93432209459,0,0,3,0,2.28712680925,4.82795698925,48.2795698925,0,2,5.73488372093,3,1,0,0,0,0,1,0,1,0.0,11.625,0,0,6.66966078598
15021,6,3,70,176,44,68,9,24,27,30,14,20,11,4,6,20,3,9,5,4,0,4,6,3,11,0,12,2.82523636104,2,0,1,3,2.65206976265,4.84659090909,48.4659090909,1,0,6.28558823529,2,0,0,0,0,0,0,0,0,5.37073824496,16.0909090909,0,0,9.38523545939
