id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20
9836,4,2,34,79,16,35,3,19,12,12,1,7,4,3,6,5,3,2,0,1,4,0,2,2,2,1,2
9837,4,0,6,10,4,4,0,1,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,2,1,0,0
9838,4,2,48,121,26,40,5,20,19,16,6,8,7,3,8,2,4,3,5,3,4,5,6,9,7,4,1
9839,4,1,28,59,10,21,4,10,8,5,7,4,5,1,3,1,1,2,1,0,4,0,5,3,2,5,5
9840,4,0,15,56,7,19,3,8,8,8,2,3,4,1,4,2,1,1,0,0,7,2,0,5,0,0,0
9841,4,3,46,143,19,53,4,29,19,14,1,6,4,4,8,3,8,5,4,2,4,5,9,13,9,6,3
9842,4,1,18,47,7,13,1,9,6,10,0,0,2,1,3,1,3,2,0,0,0,1,2,4,1,0,0
9843,4,2,40,117,19,37,5,24,18,18,5,11,7,3,5,2,3,3,1,1,11,4,4,3,0,1,3
9844,4,2,24,75,7,36,2,15,7,12,5,4,3,1,3,5,3,1,0,1,4,0,1,4,2,4,0
9845,4,1,20,63,8,21,4,10,5,9,3,5,6,0,1,0,1,3,0,0,10,1,1,9,1,1,1
9846,4,2,38,95,23,45,5,2,5,3,0,11,6,3,0,0,0,0,0,4,0,0,4,0,2,0,83
9847,4,3,66,162,30,72,8,33,23,21,12,14,9,4,6,6,3,8,0,5,4,4,11,5,7,10,5
9848,4,1,30,79,13,33,2,17,8,13,2,7,6,1,7,1,3,4,0,1,4,2,2,6,3,0,1
9849,4,1,28,86,15,30,3,14,8,14,2,6,5,2,6,1,4,3,0,0,5,4,5,6,2,2,3
9850,4,1,31,82,13,35,3,11,6,10,5,5,5,3,4,6,2,5,0,0,4,5,4,7,4,0,2
9851,4,1,16,59,6,19,1,8,4,7,0,1,2,1,5,0,2,4,1,0,7,4,0,6,0,3,0
9852,4,2,49,136,22,47,9,26,13,20,7,10,10,1,8,2,2,8,2,1,13,5,11,4,3,3,13
9853,4,1,27,61,9,30,3,13,5,8,4,3,7,1,5,1,2,1,0,0,2,5,6,5,2,0,3
9854,4,1,12,34,5,14,1,6,4,6,3,2,2,1,1,0,1,2,0,0,2,1,0,3,1,0,0
9855,4,2,25,107,11,38,5,15,7,5,7,3,6,2,8,1,4,6,0,0,5,4,2,18,6,3,1
9856,4,3,45,133,23,50,6,20,10,22,11,8,8,2,3,4,2,3,0,2,10,5,4,10,1,1,7
9857,4,0,14,43,5,16,2,5,6,8,0,2,3,1,2,0,1,1,0,0,5,0,2,4,2,0,1
9858,4,1,7,25,4,8,1,7,3,5,1,0,2,1,1,0,0,1,1,0,2,0,0,1,0,1,0
9859,4,2,50,120,25,49,5,18,11,16,6,5,6,4,3,4,6,2,1,3,12,5,7,7,2,7,11
9860,4,2,46,174,21,61,11,31,24,25,10,9,11,3,15,1,3,4,1,0,14,0,5,15,0,8,5
9861,4,3,38,113,19,37,5,25,10,18,12,12,8,4,3,5,4,3,1,4,11,2,5,2,1,9,2
9862,4,0,5,23,2,9,1,7,4,5,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,0,0
9863,4,1,11,51,5,22,3,8,5,8,3,2,5,0,6,0,0,3,0,0,2,0,1,2,1,0,4
9864,4,1,27,84,8,30,3,11,11,7,4,4,4,3,7,1,5,7,0,1,5,0,7,6,2,0,4
9865,4,2,48,135,20,54,5,17,14,7,12,7,12,2,10,3,4,6,0,1,7,3,5,17,7,5,3
9866,4,1,10,25,6,13,1,4,5,2,2,4,2,1,1,0,1,1,0,0,1,0,1,3,2,1,0
9867,4,0,19,52,4,23,2,10,7,6,1,3,4,1,4,0,2,2,1,0,4,0,1,6,2,1,1
9868,4,2,23,95,11,42,3,17,10,10,2,5,7,2,6,0,4,3,1,1,10,3,0,11,1,4,0
9869,4,1,19,56,4,20,2,7,6,5,3,2,3,2,2,0,2,3,0,0,6,4,2,7,1,1,1
9870,4,3,3,5,1,2,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0
9871,4,0,13,34,4,12,1,9,5,7,1,2,2,1,2,0,1,1,1,0,1,0,3,1,4,0,0
9872,4,2,50,141,21,58,7,20,17,18,7,9,8,3,6,4,3,8,0,1,8,5,7,8,3,6,3
9873,4,3,51,144,20,61,4,23,15,13,7,4,5,4,9,5,6,4,1,0,5,3,9,12,13,5,8
9874,4,2,25,74,11,39,3,10,9,7,0,8,8,0,4,6,2,5,2,3,5,0,2,6,2,2,1
9875,4,2,79,186,43,56,8,42,26,41,15,18,9,4,4,5,3,4,2,2,12,4,7,7,4,0,2
9876,4,1,10,27,3,12,1,9,5,4,0,1,2,1,0,0,1,0,0,0,1,0,1,0,1,2,1
9877,4,1,14,39,6,18,2,7,6,6,2,4,4,0,1,0,1,2,0,0,2,0,4,5,2,1,0
9878,4,2,38,108,19,29,4,14,15,8,7,7,5,4,9,2,4,7,4,2,7,5,5,10,5,3,0
9879,4,1,11,29,4,8,1,5,6,3,1,2,2,1,2,0,2,1,0,0,1,0,0,4,3,0,0
9880,4,2,40,103,25,28,3,16,9,16,1,13,4,3,5,4,7,4,2,4,11,3,9,5,0,1,8
9881,4,1,44,113,17,52,4,20,11,13,5,3,5,4,6,1,5,3,1,1,2,7,4,9,8,2,6
9882,4,1,30,97,13,33,4,17,10,8,5,3,8,2,1,3,5,5,0,2,8,1,0,15,4,9,0
9883,4,1,24,70,12,34,2,12,12,6,3,2,3,2,4,2,5,3,1,0,1,3,4,3,6,2,1
9884,4,2,50,122,21,49,3,22,14,16,7,7,4,3,8,1,6,4,1,2,8,0,9,11,7,4,6
9885,4,0,25,47,6,16,2,11,9,7,7,0,3,2,0,1,2,0,1,0,1,1,9,0,0,1,6
9886,4,1,19,54,6,21,2,15,3,11,6,0,4,1,2,1,3,0,0,0,3,1,5,4,2,0,1
9887,4,0,26,66,7,30,3,15,6,11,2,1,4,2,2,3,3,1,1,0,5,0,0,5,1,0,0
9888,4,1,23,64,8,26,4,11,5,9,3,2,5,1,3,3,2,4,2,0,3,1,2,5,4,1,0
9889,4,1,21,73,12,27,5,9,10,6,3,4,6,0,2,2,0,4,0,0,3,0,1,12,4,3,0
9890,4,1,11,45,4,16,1,12,5,8,1,2,7,1,2,0,2,2,0,0,3,0,3,3,1,0,3
9891,4,1,39,107,15,34,4,22,9,18,7,5,6,4,2,2,4,3,0,0,6,1,9,9,4,2,6
9892,4,1,25,69,13,31,2,13,8,11,3,4,4,1,4,2,3,3,0,0,3,3,3,3,1,0,1
9893,4,2,41,112,18,45,3,25,16,18,5,9,4,3,5,0,3,4,2,5,6,6,7,5,3,2,4
9894,4,2,24,75,9,33,3,14,6,11,0,6,4,2,6,1,2,3,1,0,5,0,3,5,1,0,1
9895,4,1,13,44,2,16,2,6,4,5,2,1,3,1,3,1,1,4,0,0,4,0,3,3,1,1,1
9896,4,1,26,62,11,25,3,10,4,12,4,4,5,2,1,2,1,5,0,1,5,2,4,3,1,0,3
9897,4,1,18,42,9,16,2,9,3,5,1,3,3,1,4,2,2,1,1,0,1,1,6,2,0,2,1
9898,4,2,32,77,16,22,4,15,11,14,7,6,7,1,3,2,1,0,0,3,8,2,6,6,0,3,1
9899,4,2,28,84,14,28,4,15,8,9,3,4,6,3,6,3,3,5,1,0,7,2,2,7,0,3,0
9900,4,1,47,106,15,38,4,21,17,15,6,5,6,3,2,3,3,4,0,1,7,4,7,9,4,2,3
9901,4,2,36,125,19,48,5,30,17,15,8,7,6,5,4,1,3,9,1,0,6,3,5,5,0,8,0
9902,4,1,4,33,2,10,1,6,5,2,1,0,3,1,0,0,1,2,0,0,0,2,3,5,2,2,0
9903,4,2,54,154,23,54,3,29,23,15,5,4,4,3,11,3,6,1,3,2,5,6,6,17,9,8,0
9904,4,2,59,179,23,81,7,38,19,23,5,5,9,3,7,1,7,3,3,2,8,2,6,20,12,6,3
9905,4,1,7,34,3,13,2,4,5,6,0,2,3,1,2,1,0,1,1,0,3,0,0,4,0,0,0
9906,4,2,37,108,17,48,5,15,8,13,5,5,7,2,8,3,6,4,0,1,10,2,8,11,2,1,5
9907,4,2,35,103,13,46,4,18,11,13,4,4,5,2,7,6,4,4,1,0,3,3,3,8,7,1,3
9908,4,1,36,98,14,45,3,16,10,10,4,4,4,3,10,2,3,3,0,0,7,1,6,10,3,1,2
9909,4,2,45,141,16,63,4,14,15,14,8,3,5,4,14,5,1,6,1,1,13,4,2,18,3,1,1
9910,4,1,40,118,19,47,6,19,14,19,8,10,9,1,8,0,3,7,3,3,9,4,7,4,3,3,3
9911,4,3,61,174,24,65,6,30,18,26,7,9,10,5,12,4,6,7,2,3,12,3,14,16,8,2,8
9912,4,2,40,115,15,51,4,26,12,17,7,2,7,2,9,1,2,3,2,0,3,4,9,4,6,1,3
9913,4,0,12,24,4,9,1,5,3,6,1,3,2,1,0,1,0,0,1,0,3,0,1,1,0,0,1
9914,4,3,63,163,39,69,7,25,23,19,5,9,9,3,10,9,4,3,0,1,8,8,9,9,7,8,6
9915,4,0,20,53,8,16,3,9,7,11,2,3,5,1,0,0,3,2,3,0,4,0,6,3,0,0,6
9916,4,0,8,20,5,6,1,3,2,3,0,2,3,0,3,0,0,1,0,0,1,0,0,2,1,0,0
9917,4,3,62,170,30,69,10,32,17,18,11,12,14,1,7,6,12,6,1,3,14,1,10,9,1,3,7
9918,4,1,16,47,7,17,2,8,7,7,2,2,3,2,2,0,2,4,0,0,3,1,2,3,2,0,1
9919,4,3,41,106,23,40,6,21,11,14,6,13,7,2,4,3,8,4,0,2,9,2,4,7,0,3,2
9920,4,2,34,89,11,35,4,20,9,15,6,3,6,2,3,2,4,2,1,0,4,1,12,2,6,3,4
9921,4,1,22,56,4,23,2,12,7,12,2,2,4,2,1,1,2,1,0,0,2,1,1,1,1,1,1
9922,4,0,22,51,5,18,1,9,3,6,2,2,6,0,5,0,1,3,0,0,0,0,7,2,6,1,6
9923,4,1,17,39,7,18,2,9,4,5,0,6,3,1,1,0,0,1,0,0,4,1,1,3,1,2,0
9924,4,1,21,60,3,27,3,13,7,13,2,0,5,1,5,2,1,1,0,0,5,1,1,2,1,0,0
9925,4,2,56,182,16,72,4,26,31,22,2,5,5,4,13,7,8,5,2,0,9,2,3,10,6,1,7
9926,4,1,31,102,14,38,6,22,7,19,6,8,7,2,7,1,3,7,0,2,2,1,2,3,5,1,1
9927,4,3,45,144,18,35,5,30,14,18,6,3,6,4,2,0,3,6,1,0,20,5,6,15,0,7,2
9928,4,3,64,162,27,72,8,40,16,22,8,6,13,4,9,1,5,8,0,0,12,3,5,8,1,8,4
9929,4,1,25,83,6,19,4,8,9,10,11,4,6,1,4,3,6,7,0,1,4,2,2,2,1,1,1
9930,4,1,12,62,4,20,1,5,6,4,4,1,2,1,3,0,3,2,0,0,1,0,2,15,12,0,0
9931,4,1,8,24,5,5,1,7,4,4,1,3,2,1,0,0,1,0,0,0,1,0,2,2,1,1,1
9932,4,2,58,128,20,54,6,21,9,17,6,7,9,3,10,4,5,6,2,2,11,4,4,8,4,1,3
9933,4,1,36,95,15,34,5,17,10,15,7,7,8,1,1,2,3,4,1,1,8,3,3,8,1,4,0
9934,4,2,39,117,16,35,5,21,11,15,13,4,6,4,4,6,5,5,2,0,6,6,3,2,1,8,5
9935,4,2,55,142,23,56,6,28,12,17,4,5,9,5,1,3,7,9,2,0,3,4,7,10,14,6,8
9936,4,0,22,59,7,19,3,9,3,11,3,4,6,0,6,1,5,1,0,0,5,0,2,5,1,0,3
9937,4,3,60,167,31,69,8,27,20,21,13,10,10,5,13,6,4,6,2,0,8,3,16,7,2,5,11
9938,4,2,39,108,16,45,6,15,14,9,3,6,7,3,9,3,4,2,2,1,7,4,2,10,8,2,2
9939,4,2,37,112,19,34,4,22,16,18,5,7,4,4,1,1,1,7,0,1,8,2,3,7,4,5,2
9940,4,2,31,73,15,23,4,16,5,15,4,5,6,1,5,1,5,2,0,0,8,3,1,3,0,2,1
9941,4,1,14,56,1,20,2,9,3,8,2,1,3,1,2,0,2,4,0,0,4,1,1,7,0,2,0
9942,4,3,71,172,31,69,5,34,24,21,7,7,7,5,12,6,6,8,2,1,12,5,9,6,5,3,6
9943,4,0,23,93,6,34,2,15,14,13,2,1,3,1,5,0,4,2,0,0,7,3,10,9,4,0,6
9944,4,0,17,35,3,12,2,7,5,4,4,0,3,0,1,1,2,1,0,0,0,0,6,1,2,1,5
9945,4,1,29,71,20,28,3,16,5,8,7,9,6,1,7,1,3,4,1,2,5,1,5,4,1,0,2
9946,4,1,28,75,17,24,4,13,9,7,1,10,6,2,7,0,0,6,3,0,8,0,2,9,2,2,0
9947,4,1,29,69,12,28,3,14,9,8,3,3,5,1,3,0,1,4,1,0,2,3,6,3,5,3,4
9948,4,1,31,84,13,35,5,16,6,8,4,4,8,0,7,0,2,2,2,1,4,2,9,6,6,4,5
9949,4,2,26,77,12,26,3,8,8,6,2,4,4,3,4,1,4,4,0,1,4,7,5,8,1,2,1
9950,4,1,25,75,11,34,3,13,7,12,0,6,3,2,6,1,2,3,1,0,4,0,2,6,1,0,1
9951,4,1,40,98,8,36,2,18,12,17,7,2,3,1,4,5,5,3,2,0,4,5,4,4,2,1,1
9952,4,2,64,181,28,62,9,30,22,23,3,3,12,4,11,1,9,7,0,0,18,4,6,18,1,5,2
9953,4,2,51,133,25,51,7,31,11,19,7,8,9,2,6,5,4,5,0,2,5,3,9,11,7,2,1
9954,4,2,38,102,12,34,6,17,12,16,7,4,7,3,1,0,4,2,0,2,11,0,10,9,5,2,6
9955,4,0,28,63,8,22,3,12,4,7,5,2,4,2,2,1,4,1,0,0,5,4,5,7,0,2,2
9956,4,1,26,83,12,26,3,14,10,9,2,4,3,2,2,2,2,4,2,0,4,3,2,9,7,1,0
9957,4,2,62,139,34,45,7,24,15,11,6,12,9,2,6,3,4,5,0,2,1,10,11,12,10,7,10
9958,4,3,26,95,18,34,5,18,11,11,9,7,7,2,3,2,3,3,1,3,6,1,1,8,5,6,4
9959,4,1,12,47,6,19,1,11,5,7,2,2,5,1,3,2,2,1,1,0,2,0,2,4,0,0,3
9960,4,1,31,100,11,45,4,15,9,14,3,3,5,3,4,5,8,4,2,0,5,1,0,5,1,0,0
9961,4,2,32,89,16,39,3,15,6,10,6,8,3,2,6,2,4,4,1,2,9,2,7,8,1,2,5
9962,4,2,35,103,13,47,5,15,8,16,1,4,6,2,9,1,7,4,0,0,6,4,5,9,3,0,4
9963,4,2,59,150,34,51,5,30,10,28,5,15,6,4,6,5,6,4,1,4,10,5,8,11,6,2,3
9964,4,3,53,150,21,60,8,30,21,28,5,7,9,4,8,2,5,6,4,1,8,1,9,7,2,0,8
9965,4,1,33,90,15,30,4,18,8,10,4,5,6,3,3,1,3,5,3,1,6,3,3,7,3,2,1
9966,4,0,30,62,13,23,3,19,13,14,1,9,3,2,0,1,1,1,1,2,4,1,4,1,2,1,1
9967,4,3,87,234,36,93,9,38,26,28,26,16,10,7,14,10,8,14,4,1,9,2,13,15,9,7,3
9968,4,2,58,135,20,59,5,26,16,23,5,6,10,2,10,5,5,4,0,1,9,0,6,7,2,4,3
9969,4,2,51,117,22,49,4,28,8,19,11,7,8,2,4,5,5,4,4,0,8,3,9,1,0,1,2
9970,4,0,28,58,12,20,3,12,8,8,2,6,5,2,0,5,1,2,0,1,4,0,4,8,3,2,0
9971,4,1,14,44,5,11,1,8,7,8,1,2,6,0,1,0,2,1,0,1,4,1,0,5,0,1,1
9972,4,1,38,106,13,36,6,20,14,7,6,3,10,1,4,0,2,5,2,3,9,2,10,9,3,6,6
9973,4,0,16,71,2,32,1,7,6,7,4,0,2,1,4,1,4,3,1,0,7,2,0,10,3,0,0
9974,4,0,18,41,7,19,1,8,3,3,3,2,2,1,2,2,3,1,1,0,1,0,2,4,5,2,0
9975,4,2,45,132,16,48,6,24,10,19,7,5,16,4,3,1,3,5,3,1,11,3,11,9,4,1,13
9976,4,3,42,135,19,54,6,24,14,16,3,5,9,3,6,0,3,5,1,2,17,4,9,15,0,1,7
9977,4,0,5,12,2,5,1,4,2,3,1,1,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0
9978,4,0,10,25,5,14,2,4,3,2,0,2,3,0,0,2,1,2,0,0,2,1,1,0,1,2,1
9979,4,2,29,82,14,36,4,16,13,13,2,6,5,4,1,2,0,3,0,2,5,2,0,8,3,3,0
9980,4,1,16,46,6,18,3,9,6,5,1,4,3,0,1,0,0,4,0,0,3,0,0,5,0,2,1
9981,4,3,69,176,30,57,6,29,26,24,9,10,7,5,9,4,2,7,2,2,10,4,12,9,4,4,14
9982,4,2,39,99,25,34,6,23,13,17,9,10,8,1,2,1,1,4,0,1,10,3,3,6,3,3,0
9983,4,2,60,182,32,87,7,31,21,24,12,14,14,3,12,8,7,6,2,2,6,5,8,11,5,9,11
9984,4,1,17,63,4,34,2,11,4,8,4,2,6,1,3,1,2,2,0,0,3,1,1,9,5,2,0
9985,4,0,13,32,7,11,1,5,5,3,0,2,2,1,2,0,2,1,1,0,1,1,1,4,2,0,1
9986,4,3,79,202,36,82,8,38,24,25,6,5,9,5,12,11,12,9,2,0,11,6,12,6,4,7,13
9987,4,1,9,28,5,11,2,4,2,5,0,3,3,0,1,1,0,4,0,0,2,2,1,1,0,0,0
9988,4,2,37,124,13,38,5,16,17,12,6,1,7,3,6,2,7,6,0,1,7,6,5,12,4,6,4
9989,4,1,12,35,4,14,2,8,3,5,1,3,3,1,1,0,1,2,0,1,5,0,3,4,1,0,1
9990,4,1,48,107,21,34,5,20,12,14,5,5,6,4,5,6,2,2,1,2,7,6,10,4,2,4,7
9991,4,3,37,123,18,40,5,17,7,18,11,4,6,4,6,2,8,5,3,0,8,4,5,3,0,1,5
9992,4,0,13,41,5,16,1,6,5,6,0,1,2,1,5,0,1,2,1,0,1,2,0,4,3,0,0
9993,4,1,38,101,11,44,5,21,8,20,4,6,7,1,3,1,1,5,1,0,8,3,3,5,3,0,3
9994,4,1,21,67,12,25,3,14,6,11,1,7,5,1,3,1,2,6,0,1,3,1,1,3,3,3,0
9995,4,2,46,144,15,55,7,22,17,19,6,4,8,2,6,3,5,7,2,0,11,9,2,9,2,3,2
9996,4,0,6,13,3,5,1,3,2,3,1,2,2,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9997,4,1,16,48,4,20,1,8,6,6,1,2,2,1,1,1,1,1,0,0,4,1,2,8,2,0,0
9998,4,0,22,75,12,32,3,8,7,6,4,4,3,2,3,3,0,3,1,1,1,1,4,13,12,3,0
9999,4,3,51,140,26,50,5,28,10,19,9,7,7,4,8,3,5,3,1,2,6,6,13,12,8,4,8
10000,4,0,5,22,1,10,1,2,0,2,1,0,3,0,2,0,1,1,0,0,0,0,0,4,2,1,0
10002,4,2,47,137,25,49,6,26,18,25,8,8,6,2,6,2,3,1,0,0,12,2,8,8,2,5,3
10003,4,2,34,136,12,52,6,18,12,19,9,6,10,4,9,4,4,8,0,0,7,5,5,9,6,3,3
10004,4,3,71,214,29,77,9,33,28,28,10,7,11,4,14,2,8,7,3,0,8,5,7,12,12,2,8
10005,4,1,46,112,27,44,6,18,15,22,7,12,7,2,6,7,2,5,4,3,9,4,3,3,0,1,1
10006,4,2,28,82,14,32,2,12,11,7,4,4,3,2,3,1,3,6,1,0,5,4,1,7,1,4,1
10007,4,1,19,57,9,25,1,9,9,8,3,2,2,1,2,1,2,2,0,0,2,2,1,4,4,0,1
10008,4,1,21,72,6,26,1,16,11,17,1,4,2,1,2,2,2,2,1,1,5,1,2,1,1,0,0
10009,4,1,25,80,6,35,4,10,4,11,1,1,5,1,10,0,4,5,2,0,8,4,3,4,1,0,2
10010,4,1,20,60,9,23,3,11,4,9,4,4,4,2,2,2,4,2,0,0,3,1,2,5,3,1,1
10011,4,1,20,43,8,13,3,2,6,1,1,4,4,1,3,3,1,0,0,2,1,1,3,7,4,2,4
10012,4,2,32,95,13,28,4,20,11,15,7,5,5,2,5,2,6,3,0,1,4,2,8,5,4,3,2
10013,4,2,59,183,25,65,8,30,24,27,7,11,17,2,12,2,4,5,3,3,16,4,2,22,8,3,0
10014,4,0,20,45,4,13,1,12,10,8,0,2,2,1,1,3,3,1,0,0,2,1,1,0,0,1,0
10015,4,2,30,89,7,37,5,21,10,9,5,2,6,1,3,3,5,2,1,1,6,1,7,6,1,4,6
10016,4,2,42,123,19,42,7,23,14,18,4,6,9,2,9,3,4,2,0,0,9,7,4,13,2,4,1
10017,4,0,23,57,7,23,2,14,9,11,1,3,3,1,1,2,3,0,0,0,3,2,5,3,1,0,0
10018,4,0,26,66,8,27,2,13,6,13,1,1,4,2,3,1,2,1,0,0,4,2,6,3,1,0,9
10019,4,1,9,36,2,17,1,5,7,3,1,0,1,1,2,0,1,0,0,0,1,0,2,5,0,1,1
10020,4,2,45,98,21,31,3,16,14,10,3,8,5,2,8,2,5,7,1,2,2,3,7,5,7,1,4
10021,4,1,19,80,4,26,1,12,8,8,2,2,3,1,4,0,5,6,0,0,5,1,1,9,7,1,0
10022,4,1,4,24,1,11,1,4,3,3,0,0,5,0,3,2,1,0,0,0,0,0,0,2,0,1,0
10023,4,1,12,56,6,22,2,9,3,8,6,2,4,2,1,0,2,1,0,0,5,1,1,7,1,2,0
10024,4,1,13,68,4,32,2,6,10,10,2,1,4,2,2,0,2,2,0,0,4,0,1,12,2,1,0
10025,4,3,52,148,29,60,3,26,19,17,8,12,3,3,9,5,4,5,4,3,10,7,7,11,0,5,2
10026,4,2,31,82,13,33,2,15,4,10,6,6,8,1,0,0,2,3,1,2,10,1,2,12,1,3,1
10027,4,2,39,117,12,55,6,17,19,15,5,4,7,3,9,3,5,4,1,0,6,3,3,11,0,0,2
10028,4,1,26,81,10,34,4,12,15,11,4,2,5,1,4,1,0,2,3,0,4,3,0,9,5,0,0
10029,4,1,22,61,8,24,2,11,8,8,2,2,3,2,1,1,3,1,1,1,2,2,2,4,3,2,2
10030,4,0,6,13,3,1,1,3,1,3,0,1,2,0,0,0,0,1,0,0,1,0,1,2,1,0,0
10031,4,2,66,135,32,61,7,38,16,26,9,11,9,3,3,5,5,5,1,0,8,3,3,1,1,1,4
10032,4,3,54,139,24,52,4,20,18,17,13,8,5,4,7,3,8,8,3,2,9,3,6,8,5,2,4
10033,4,1,12,46,3,18,2,6,5,7,2,2,3,1,1,1,0,1,1,0,5,1,0,7,1,1,0
10034,4,2,45,141,20,54,7,22,19,15,11,6,8,5,2,6,5,3,1,3,10,3,2,14,5,12,1
10035,4,0,18,54,9,21,1,8,6,6,1,4,2,1,5,0,4,1,0,0,3,1,1,10,4,0,0
10036,4,1,20,46,9,14,2,12,6,10,1,4,3,2,3,0,1,1,0,0,5,2,1,2,0,0,0
10037,4,2,39,100,14,43,3,17,7,12,5,2,5,3,6,6,5,6,0,0,5,2,2,6,0,1,4
10038,4,1,19,64,9,21,3,5,2,9,1,0,4,2,6,3,5,1,0,0,12,1,2,8,0,0,0
10039,4,2,34,83,16,28,4,16,9,8,8,7,6,2,3,1,5,7,0,2,3,0,9,5,1,3,9
10040,4,3,53,158,20,62,7,31,17,24,13,7,8,6,10,3,10,5,2,0,11,3,4,10,5,6,3
10041,4,0,18,56,5,27,2,11,3,8,2,1,6,1,3,2,3,1,0,0,0,2,1,5,10,2,1
10042,4,0,28,68,10,16,3,10,10,5,2,5,4,2,8,0,1,4,0,0,6,0,6,6,1,2,4
10043,4,3,62,164,19,70,9,26,14,20,14,3,10,2,5,5,5,8,1,1,5,3,16,10,12,7,18
10044,4,1,6,17,2,6,1,3,1,4,0,2,2,0,1,0,0,2,0,0,2,1,2,0,0,0,1
10045,4,0,25,75,10,28,3,15,10,8,5,2,5,2,2,1,3,4,0,0,4,0,4,3,3,4,3
10046,4,1,20,72,11,31,4,14,14,6,1,3,5,2,3,4,1,3,0,0,2,0,0,5,1,4,0
10047,4,2,41,109,20,39,4,17,12,20,4,6,5,4,4,6,2,2,1,1,8,1,9,6,3,1,8
10048,4,2,37,107,12,48,3,19,10,11,4,3,4,2,10,0,2,2,2,1,3,3,9,9,4,2,3
10049,4,0,25,67,8,28,3,8,5,13,1,1,4,2,3,3,2,4,0,0,6,4,1,5,0,0,0
10050,4,2,44,120,22,41,6,27,14,18,4,8,7,3,3,2,4,5,3,2,10,3,6,7,1,2,4
10051,4,1,14,40,3,16,1,6,7,8,3,2,2,1,3,0,1,0,0,0,4,0,1,4,0,1,2
10052,4,1,33,116,10,38,5,20,10,15,6,2,8,3,8,1,8,3,2,0,6,4,8,10,7,1,6
10053,4,1,22,81,6,27,3,16,14,14,3,1,4,2,4,1,1,2,1,0,7,2,5,6,0,1,3
10054,4,3,59,130,38,40,6,21,11,16,6,17,7,3,5,4,4,8,1,0,10,7,10,6,4,8,10
10055,4,1,22,49,8,17,2,8,5,7,0,5,3,2,6,2,1,4,0,4,2,2,6,2,3,0,1
10056,4,1,15,49,6,23,2,7,5,6,2,0,3,1,2,2,0,1,0,0,2,2,0,4,1,2,0
10057,4,3,5,17,1,7,1,1,1,2,1,0,2,0,2,0,0,1,0,0,0,1,2,2,0,0,3
10058,4,1,69,191,34,72,4,23,34,22,6,5,5,4,14,7,5,6,1,1,11,9,13,23,2,5,3
10059,4,1,31,95,13,37,3,16,9,11,7,2,4,2,8,3,2,5,1,0,4,0,3,6,0,6,3
10060,4,2,45,127,15,45,6,27,12,23,4,6,7,4,3,4,4,11,0,0,9,6,4,5,0,1,0
10061,4,0,17,44,6,21,2,10,3,9,3,2,3,1,3,1,2,1,0,0,2,1,2,1,1,1,0
10062,4,0,1,14,0,5,1,2,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,3,2,0,0
10063,4,2,48,144,17,55,6,19,20,16,12,4,7,3,8,5,3,4,2,1,12,4,10,4,3,7,9
10064,4,1,14,35,9,10,2,9,5,6,1,4,3,1,1,0,1,1,0,2,3,0,0,4,0,1,0
10065,4,2,44,107,19,43,3,15,12,10,8,8,4,3,8,4,1,3,1,2,1,2,12,10,8,3,5
10066,4,3,91,243,42,90,10,38,33,24,23,18,11,8,18,4,6,8,3,3,15,10,19,11,6,11,18
10067,4,2,55,148,30,56,6,33,13,20,7,13,7,3,6,4,7,5,1,7,6,0,7,11,6,2,8
10068,4,3,52,178,16,61,6,23,22,11,8,6,7,5,13,7,6,11,3,2,11,5,7,15,2,9,2
10069,4,1,11,40,4,17,1,8,3,4,3,1,2,1,2,1,2,2,0,0,0,0,3,4,2,0,3
10070,4,1,10,25,4,11,1,4,3,6,0,2,2,1,1,1,0,2,0,0,1,1,1,1,2,0,1
10071,4,0,13,47,1,26,2,3,5,5,1,0,5,0,5,2,1,2,0,0,3,1,4,4,1,0,3
10072,4,2,36,105,16,46,6,20,13,10,8,8,6,2,6,4,6,3,0,0,4,3,4,6,3,7,1
10073,4,1,13,33,8,11,1,7,4,6,1,3,3,1,0,0,1,1,0,0,1,1,2,2,1,2,4
10074,4,1,25,62,11,30,2,12,2,12,1,1,3,2,5,2,1,3,0,0,3,1,1,5,2,0,1
10075,4,2,51,129,28,46,5,26,12,14,15,12,12,3,3,5,6,3,1,3,9,2,10,8,8,7,3
10076,4,1,25,66,10,29,2,13,6,13,1,2,3,2,6,0,2,1,0,0,1,1,4,6,6,0,2
10077,4,0,11,33,3,16,2,4,3,3,2,0,3,1,2,1,0,1,2,0,0,1,2,3,1,0,3
10078,4,2,44,102,21,29,4,21,15,16,7,7,6,4,1,1,4,4,0,2,7,2,10,3,1,2,10
10079,4,1,40,101,15,48,4,22,7,18,5,7,5,2,6,1,5,3,0,1,7,2,5,4,1,0,3
