id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10
11926,5,1,38,94,20,36,4,16,13,8,5,7,8,1,5,1,2,4,1,1,2,2,12,4,8,2,9,2.50163294321,1,0,2,0,2.30813765362,4.47872340426,44.7872340426,1,1,6.38,1,1,3,0,1,0,0,0,0,0,11.75,0,0
11927,5,2,21,62,5,20,4,15,6,10,3,2,5,0,1,3,5,0,1,0,4,0,7,5,3,3,1,1.49201097225,0,1,0,0,1.81071492085,4.0,40.0,0,1,5.9195,0,0,1,0,0,0,0,0,0,3.28812271776,12.4,0,0
11928,5,3,71,170,40,62,8,35,20,19,14,15,11,4,9,13,12,1,1,5,4,2,6,5,11,7,5,3.15683085998,0,1,1,0,2.49412815476,4.70588235294,47.0588235294,0,1,6.36112903226,3,0,2,0,2,0,1,0,0,0,15.4545454545,0,0
11929,5,2,54,129,31,43,6,22,14,12,9,10,8,4,9,3,4,3,2,5,3,9,10,11,9,8,4,2.48714341215,2,0,0,1,2.62403082884,4.79069767442,47.9069767442,0,1,5.3223255814,1,0,0,1,1,0,0,0,0,6.96408268,16.375,0,0
11930,5,2,29,67,16,26,3,15,12,15,2,7,6,1,4,2,2,0,0,4,3,0,1,3,5,2,0,0.847104591726,1,1,0,0,2.74632273362,4.86567164179,48.6567164179,0,0,6.52307692308,0,0,0,0,0,0,1,0,0,0.3035158549,11.1666666667,0,0
11931,5,3,36,106,18,32,5,18,11,9,5,5,7,3,6,3,4,3,1,1,8,0,4,14,5,4,2,2.60298056829,0,4,1,0,2.2836581048,4.15094339623,41.5094339623,1,2,5.543125,0,1,0,0,0,0,1,0,0,0,15.1428571429,0,0
11932,5,4,103,280,44,111,13,55,28,36,23,19,25,8,10,14,16,7,5,7,7,5,3,16,16,15,3,4.62961484531,4,7,1,1,2.27114572817,4.36785714286,43.6785714286,4,7,5.83315315315,0,0,1,0,1,0,2,0,0,6.96408268,11.2,0,0
11933,5,3,60,147,29,60,7,22,18,16,5,17,11,4,10,7,5,7,2,2,0,8,14,7,17,1,8,2.15402987631,0,0,2,0,2.47068357492,4.69387755102,46.9387755102,1,1,5.72133333333,1,1,0,1,1,0,1,1,0,0.505859758166,13.3636363636,0,0
11934,5,3,45,139,17,41,7,14,14,8,11,4,10,4,7,5,6,8,4,0,4,2,12,15,12,6,6,2.74799459947,0,4,0,0,1.89542579183,3.90647482014,39.0647482014,0,5,5.28390243902,0,2,0,0,1,0,0,0,0,3.97947581715,13.9,0,0
11935,5,1,11,21,4,7,1,4,2,2,1,2,2,1,0,1,0,0,0,2,1,0,6,0,2,2,8,0.402126680167,0,2,0,0,2.61952376624,4.80952380952,48.0952380952,0,0,4.10714285714,0,0,0,0,0,0,0,0,0,0,10.5,0,0
11936,5,2,60,143,32,55,7,30,19,15,15,17,9,4,4,4,7,5,0,5,4,0,18,6,2,7,18,3.19297539713,2,2,4,1,2.82851417979,4.6993006993,46.993006993,1,1,6.29509090909,1,0,0,0,0,0,0,0,0,2.98460686286,15.8888888889,0,0
11937,5,4,120,307,61,115,10,51,45,41,20,17,12,8,6,16,13,7,8,7,25,5,17,14,8,10,23,6.25307172457,5,3,2,3,2.37505021242,4.40716612378,44.0716612378,0,7,5.79573913043,1,1,0,2,0,0,1,0,1,0.505859758166,25.5833333333,0,0
11938,5,3,66,156,31,68,5,21,16,12,10,6,7,4,7,13,4,3,1,1,13,5,12,14,5,17,10,3.09348371881,4,1,2,0,2.07094996243,4.46153846154,44.6153846154,1,4,5.22279411765,0,0,0,0,0,0,0,0,0,5.96921372572,22.4285714286,0,0
11939,5,3,61,159,20,69,9,33,23,17,9,11,11,4,8,6,10,3,3,2,9,2,6,10,5,10,3,2.52469335536,0,5,0,0,2.14888473323,4.38364779874,43.8364779874,1,2,6.34449275362,0,0,0,0,0,0,1,0,0,0,14.4545454545,0,0
11940,5,2,47,108,10,47,5,25,11,14,15,3,7,2,3,6,5,1,2,2,6,2,5,7,1,1,5,2.31629094157,1,2,0,1,2.12820320342,4.35185185185,43.5185185185,1,1,5.47021276596,1,0,0,0,0,0,0,0,0,0.404687806533,15.5714285714,0,0
11941,5,3,52,130,12,65,6,23,15,14,3,4,8,3,8,8,4,0,2,1,7,0,2,12,7,2,3,2.09198178327,2,0,6,0,1.79151914496,4.27692307692,42.7692307692,0,5,5.17292307692,4,0,0,0,1,0,0,0,0,0,16.25,0,0
11942,5,3,67,156,30,66,5,29,11,19,13,11,14,2,4,7,6,5,3,2,7,2,9,13,9,9,7,2.70204879284,2,1,2,0,2.29260507894,4.62179487179,46.2179487179,0,2,6.11939393939,0,1,0,0,0,0,0,0,1,4.48533557531,11.2142857143,0,0
11943,5,3,57,120,24,50,7,26,15,16,7,8,17,1,4,4,2,2,1,1,8,1,18,7,3,6,11,1.47388709006,0,3,1,0,2.19472247054,4.7,47.0,0,0,6.0148,1,0,0,0,0,0,0,0,0,6.27272958062,7.05882352941,0,0
11944,5,2,22,65,11,26,2,10,8,9,5,1,4,2,2,2,5,2,0,1,5,4,0,5,1,1,0,1.49253065528,1,2,0,0,2.27422852515,4.12307692308,41.2307692308,1,1,6.00961538462,0,0,0,0,1,0,0,0,0,0.3035158549,16.25,0,0
11945,5,4,96,214,49,74,9,39,33,23,14,23,10,7,7,18,9,7,2,4,3,2,18,8,12,8,18,2.57602694361,5,4,0,1,2.49068291481,4.73831775701,47.3831775701,0,5,5.74013513514,2,3,1,1,0,0,1,0,0,0,21.4,0,0
11946,5,3,60,151,37,51,4,32,16,28,11,13,7,3,1,5,9,3,3,2,14,3,2,3,5,2,1,2.06281453878,2,0,1,2,2.51341653793,4.70198675497,47.0198675497,1,3,6.41078431373,3,0,0,1,0,0,0,0,0,0.404687806533,21.5714285714,0,0
11947,5,2,44,120,21,41,7,22,9,12,6,8,8,2,4,4,8,3,7,1,9,1,11,4,5,7,9,2.65009706854,1,0,0,0,2.12389368137,4.4,44.0,1,4,5.74951219512,2,0,1,0,1,0,0,0,0,3.97947581715,15.0,0,0
11948,5,2,27,72,15,29,3,8,9,8,3,4,5,1,2,9,1,3,0,1,4,1,3,7,7,3,0,0.751330824749,1,1,0,1,2.3496661768,4.51388888889,45.1388888889,0,1,5.37551724138,0,1,0,1,0,0,0,0,1,1.98973790857,14.4,0,0
11949,5,3,58,132,28,61,6,14,14,16,4,8,7,3,9,15,4,6,2,0,7,2,3,8,3,5,4,1.62358538154,2,5,1,0,2.18900740336,4.59848484848,45.9848484848,0,1,5.71426229508,0,0,0,2,0,0,0,0,0,0,18.8571428571,0,0
11950,5,1,20,45,6,12,3,8,6,11,4,4,6,1,0,0,0,1,1,0,4,0,10,1,0,0,15,1.10491317302,0,0,1,0,2.32856655954,4.37777777778,43.7777777778,0,1,6.2875,0,0,1,0,0,0,0,0,0,0.202343903266,7.66666666667,0,0
11951,5,3,54,142,25,46,7,23,17,13,9,8,8,4,6,3,6,5,2,0,7,6,8,13,5,9,1,2.41097511868,4,2,4,0,2.181413665,4.3661971831,43.661971831,0,2,5.36391304348,0,1,0,0,0,0,0,2,0,6.96408268,17.75,0,0
11952,5,1,16,46,9,19,2,7,6,5,4,5,5,1,2,2,2,0,0,2,2,1,2,5,4,1,1,0.898711957137,0,1,2,0,2.72907055368,4.41304347826,44.1304347826,0,0,5.65421052632,0,0,0,0,0,0,0,0,0,0,9.2,0,0
11953,5,1,16,54,3,15,2,7,3,4,2,1,4,2,3,3,3,1,0,0,8,0,6,8,2,5,0,0.903065759323,0,1,0,0,1.59981218325,3.68518518519,36.8518518519,0,3,5.472,0,0,1,0,0,0,0,0,0,5.1766886747,13.5,0,0
11954,5,4,102,286,47,112,12,41,42,28,19,23,15,6,18,13,12,9,4,8,10,6,27,13,16,8,19,6.46839152811,2,4,3,1,2.33118800021,4.45104895105,44.5104895105,3,0,5.48508928571,1,3,0,1,3,0,1,0,0,0,19.0666666667,0,0
11955,5,1,9,33,4,17,2,3,3,0,1,2,2,1,4,1,1,1,1,0,0,0,5,4,2,2,1,0.71723397974,0,0,2,0,2.06705763653,4.09090909091,40.9090909091,0,0,4.99,0,1,0,0,0,1,0,0,0,0,16.5,0,0
11956,5,2,54,130,21,58,6,20,9,14,11,10,11,1,5,8,5,3,0,1,4,1,9,11,16,1,8,4.6849982957,1,3,1,0,2.08203835722,4.6,46.0,2,0,5.46724137931,4,3,0,0,0,0,0,0,0,0,11.8181818182,0,0
11957,5,4,59,146,30,61,7,27,19,15,10,14,8,4,8,9,3,3,2,4,6,2,7,9,6,9,11,2.65950398072,2,1,2,0,2.41367737087,4.6095890411,46.095890411,2,1,5.75573770492,0,1,0,0,0,0,0,0,0,0,18.25,0,0
11958,5,2,24,50,11,25,3,5,6,5,3,2,5,0,7,3,3,1,0,0,1,2,1,2,5,4,0,0.27351157787,0,0,0,0,1.84102899355,4.72,47.2,0,1,5.3764,0,0,0,0,0,0,0,0,0,0,10.0,0,0
11959,5,2,47,141,29,49,5,25,21,11,9,14,10,3,9,4,6,2,5,3,9,1,7,15,3,5,7,2.72892031363,2,4,2,1,2.52569370129,4.37588652482,43.7588652482,0,1,6.11408163265,0,1,1,0,0,1,2,0,1,0.404687806533,14.1,0,0
11960,5,3,57,139,38,50,6,27,14,11,10,16,16,2,9,5,11,4,2,2,8,3,11,5,7,7,10,1.69653819966,2,2,0,0,2.50669003732,4.85611510791,48.5611510791,0,0,5.725,0,3,2,0,0,0,0,0,1,5.96921372572,8.6875,0,0
11961,5,1,25,68,8,39,3,7,11,5,3,1,9,0,10,1,3,0,1,0,0,0,6,9,1,4,1,1.04578859988,0,4,3,0,1.64195166426,4.42647058824,44.2647058824,0,1,4.9858974359,0,2,0,1,0,1,0,0,0,0,7.55555555556,0,0
11962,5,3,48,112,28,44,5,20,15,7,6,13,10,3,5,7,5,4,1,3,3,1,12,8,6,9,9,2.19810590563,0,2,0,2,2.71511748077,4.79464285714,47.9464285714,0,1,5.50613636364,0,0,0,2,0,0,0,0,0,3.97947581715,11.2,0,0
11963,5,4,132,276,50,122,13,56,34,41,15,17,14,7,19,16,14,4,3,4,15,8,6,6,13,5,1,4.05438986619,5,4,1,0,2.22971901903,4.6884057971,46.884057971,5,3,6.08975409836,2,1,3,2,1,0,3,0,1,0.607031709799,19.7142857143,0,0
11964,5,3,60,158,29,54,7,28,21,19,13,10,11,2,4,5,6,3,3,3,13,3,10,13,2,6,10,3.21663141,2,1,1,0,2.27519000503,4.36708860759,43.6708860759,0,2,5.43944444444,0,2,0,0,2,0,0,0,0,4.48533557531,14.3636363636,0,0
11965,5,3,44,117,25,50,5,15,19,7,10,9,12,1,8,4,4,2,1,1,11,0,8,13,4,7,8,2.09843201651,1,1,2,1,2.38746110493,4.47863247863,44.7863247863,1,1,5.6916,0,0,0,0,0,0,0,0,0,3.97947581715,9.83333333333,0,0
11966,5,1,41,101,19,31,5,25,15,15,3,10,6,3,3,1,8,1,2,0,9,1,6,3,2,2,8,1.71716236068,1,0,0,0,2.24331791049,4.49504950495,44.9504950495,1,1,6.03709677419,0,2,0,0,0,0,0,0,0,0.3035158549,16.8333333333,0,0
11967,5,2,18,43,6,17,1,5,4,5,7,1,5,0,2,4,2,2,0,0,4,2,4,2,0,2,1,0.486537880308,0,1,1,0,1.93813509935,4.3488372093,43.488372093,0,0,5.06529411765,0,0,0,0,0,0,0,0,0,0,8.6,0,0
11968,5,2,41,123,18,42,8,17,21,10,10,7,9,3,6,4,5,3,1,2,12,2,8,11,2,4,4,2.43468840659,0,3,0,0,2.12610564254,4.06504065041,40.6504065041,0,0,5.50452380952,0,0,0,0,0,0,3,0,2,3.97947581715,13.6666666667,0,0
11969,5,2,38,90,17,44,3,16,14,12,5,5,3,3,0,6,3,2,1,0,0,0,2,7,9,7,0,1.79463897735,2,2,1,0,2.0510342691,4.53333333333,45.3333333333,0,2,4.92386363636,0,1,0,0,0,0,0,0,1,0,30.3333333333,0,0
11970,5,4,65,196,28,88,8,21,21,15,13,7,13,4,14,8,7,8,3,1,13,1,16,14,15,8,17,3.05815904908,3,3,2,0,1.94704219585,4.19897959184,41.9897959184,0,2,5.13238636364,0,4,0,2,3,1,0,1,0,0,15.0769230769,0,0
11971,5,1,16,38,5,11,2,7,7,2,1,1,4,1,1,3,1,0,0,0,0,0,2,2,4,5,3,0.627500834578,0,0,1,0,1.91868850419,4.31578947368,43.1578947368,0,0,5.29909090909,0,0,0,0,0,0,0,0,0,3.08577881449,9.5,0,0
11972,5,3,50,133,15,70,8,21,16,16,9,6,10,2,5,8,8,2,1,3,2,1,9,9,6,1,7,1.63069431303,0,5,3,1,2.05248406034,4.40601503759,44.0601503759,2,0,5.00557142857,0,0,0,1,0,0,2,0,0,0.3035158549,13.3,0,0
11973,5,2,54,154,28,53,9,28,19,21,13,8,15,2,6,7,7,1,2,2,15,2,7,12,1,5,7,2.23892093653,0,0,2,0,2.20835585509,4.37662337662,43.7662337662,2,3,5.76943396226,0,0,0,0,0,0,0,0,1,4.28299167204,10.2666666667,0,0
11974,5,2,51,114,18,58,4,17,17,11,8,8,5,2,7,5,3,4,2,1,4,3,6,9,6,3,4,1.99363185129,2,2,1,0,2.05076467954,4.60526315789,46.0526315789,1,3,6.00431034483,1,2,0,0,0,0,0,0,0,0,22.8,0,0
11975,5,4,46,112,24,44,6,17,13,8,7,8,8,2,5,7,4,2,4,3,9,1,10,12,3,6,10,1.7553830466,0,1,1,1,2.72458124963,4.63392857143,46.3392857143,2,1,5.92840909091,0,1,0,0,1,0,0,0,0,3.97947581715,14.125,0,0
11976,5,1,15,38,8,15,2,6,8,5,2,2,3,1,1,2,1,0,1,0,3,2,0,3,1,2,0,0.924505650231,1,1,0,0,2.27922773974,4.31578947368,43.1578947368,0,0,6.088,0,0,0,0,0,0,0,0,0,1.98973790857,12.6666666667,0,0
11977,5,1,10,29,4,13,1,3,6,3,1,0,1,1,0,2,1,0,0,0,3,1,2,2,1,3,1,0.405844857688,1,0,0,0,1.69757868713,4.10344827586,41.0344827586,0,1,5.73384615385,0,0,0,0,1,0,0,0,0,0.101171951633,29.0,0,0
11978,5,3,68,181,31,67,8,32,24,22,10,12,9,7,2,12,7,8,1,0,10,7,5,6,5,12,5,4.39849839604,2,0,2,0,2.21726580474,4.38674033149,43.8674033149,0,4,5.99850746269,0,1,1,1,2,2,0,0,1,7.36877048654,20.1111111111,0,0
11979,5,4,86,210,40,94,7,36,25,25,16,20,16,5,14,18,7,7,1,8,9,2,13,11,9,8,7,3.59492062807,2,3,3,2,2.47339454294,4.7380952381,47.380952381,4,0,5.80936170213,1,0,0,1,0,0,0,0,0,0.404687806533,13.3125,0,0
11980,5,4,118,239,57,91,10,35,25,14,16,23,15,6,17,18,11,5,3,6,6,6,36,18,10,9,8,3.23556770751,2,11,6,2,2.37798849781,4.97489539749,49.7489539749,2,2,5.54725274725,0,6,2,1,1,0,1,0,0,0,15.9333333333,0,0
11981,5,2,43,119,16,56,5,12,12,9,6,6,8,2,17,3,2,6,0,0,1,4,6,11,10,5,1,2.36969894901,1,0,3,0,1.93042344621,4.36974789916,43.6974789916,1,4,5.3575,0,1,0,1,1,0,1,0,0,0,14.875,0,0
11982,5,2,38,101,18,41,4,15,14,11,5,3,7,3,5,5,5,3,3,0,5,3,7,4,6,6,5,2.06835809141,2,1,2,0,1.98982560557,4.38613861386,43.8613861386,1,0,5.20780487805,0,1,1,0,0,0,0,0,0,0,14.5714285714,0,0
11983,5,1,20,46,8,16,2,5,3,5,2,3,4,1,0,5,2,5,1,1,3,0,0,5,2,0,0,0.460569038248,1,1,1,0,2.50959511333,4.45652173913,44.5652173913,0,1,5.439375,0,0,0,0,0,0,0,0,0,0,11.5,0,0
11984,5,2,30,82,16,29,4,9,10,3,5,5,5,3,4,5,4,4,1,1,5,4,8,7,3,5,4,1.60247124825,1,1,0,0,2.22699352279,4.40243902439,44.0243902439,0,2,5.84206896552,1,1,0,0,0,0,0,0,0,4.97434477143,16.4,0,0
11985,5,4,71,170,32,69,8,26,25,16,5,13,10,3,10,12,4,5,2,2,10,5,8,15,6,7,11,2.89611480998,2,3,2,0,2.25095408476,4.53529411765,45.3529411765,0,0,5.58289855072,1,0,0,3,1,0,0,0,0,0,17.0,0,0
11986,5,4,106,243,42,108,10,35,26,38,24,9,12,8,10,13,5,6,2,0,5,1,5,17,24,9,1,3.22389263466,4,4,2,0,1.9902407883,4.47325102881,44.7325102881,4,7,6.10138888889,0,1,0,0,0,0,1,0,1,6.47507348388,20.25,0,0
11987,5,2,45,115,17,47,5,21,14,13,7,6,9,2,5,6,3,3,1,1,12,3,8,9,1,4,5,1.70692594792,0,2,1,0,2.11961166802,4.26086956522,42.6086956522,0,2,6.0870212766,1,1,0,0,1,0,1,0,0,0.3035158549,12.7777777778,0,0
11988,5,3,63,134,32,53,7,22,19,18,16,11,12,2,6,9,4,1,2,2,9,5,10,6,4,6,10,2.92824962343,1,1,1,0,2.28631739322,4.71641791045,47.1641791045,0,0,6.55226415094,1,0,0,0,0,0,0,0,0,0.505859758166,11.1666666667,0,0
11989,5,3,88,212,42,111,9,28,21,17,15,14,18,4,11,22,8,8,3,5,3,2,11,13,18,13,8,3.0945094757,2,1,5,0,2.18988186455,4.70754716981,47.0754716981,1,1,5.44882882883,3,3,2,0,0,0,0,0,0,0,11.8888888889,0,0
11990,5,4,72,167,32,66,6,33,20,24,14,9,10,3,6,9,4,1,2,0,11,2,16,5,4,7,19,2.78021545824,3,2,2,0,2.0530269259,4.52095808383,45.2095808383,1,4,5.70106060606,0,1,0,0,0,0,0,0,0,4.38416362368,16.7,0,0
11991,5,3,66,147,26,58,7,31,14,9,7,11,12,2,10,8,7,4,3,4,4,5,12,6,10,10,10,2.80052346858,1,2,1,1,2.29054040402,4.71428571429,47.1428571429,0,1,5.81896551724,0,1,1,0,2,2,2,0,1,2.98460686286,12.3333333333,0,0
11992,5,2,26,81,9,33,3,18,15,11,3,2,5,2,4,3,3,0,0,0,4,1,2,7,4,3,3,1.63112627222,1,4,0,0,1.87412531038,3.98765432099,39.8765432099,0,0,5.80939393939,0,0,1,0,0,0,0,0,0,2.98460686286,16.2,0,0
11993,5,1,13,33,6,17,2,5,4,2,0,4,3,0,2,2,3,0,3,1,0,0,2,6,1,4,0,0.576053434467,0,3,0,0,2.54318757277,4.69696969697,46.9696969697,0,0,5.20882352941,0,0,0,0,0,0,0,0,0,0,11.0,0,0
11994,5,2,47,99,28,40,6,15,10,6,11,7,8,1,3,6,5,8,0,1,2,2,4,4,5,10,3,1.37053241888,1,0,1,0,2.41456789423,4.80808080808,48.0808080808,0,0,5.7325,0,0,0,1,1,0,0,0,0,4.97434477143,12.375,0,0
11995,5,1,16,46,7,19,1,9,6,5,2,3,3,1,2,3,3,2,2,0,1,0,3,1,2,3,1,0.493990459761,1,0,1,0,1.9649095565,4.30434782609,43.0434782609,0,0,5.49157894737,0,0,0,0,0,0,0,0,0,0,15.3333333333,0,0
11996,5,2,61,133,29,50,5,26,16,16,11,9,5,4,7,9,4,4,0,1,3,5,6,3,7,7,6,2.270500344,2,1,1,0,2.2624557135,4.60902255639,46.0902255639,0,2,5.3274,1,1,0,1,0,1,0,0,0,3.97947581715,26.6,0,0
11997,5,4,83,186,36,72,7,41,26,24,20,15,13,6,4,12,8,1,1,9,10,6,19,4,6,6,19,3.40546492887,3,2,0,0,2.47425570549,4.7311827957,47.311827957,3,2,6.01180555556,0,0,0,0,0,0,0,0,0,0.505859758166,14.3846153846,0,0
11998,5,1,6,20,1,6,1,3,2,5,2,0,3,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0.122319414468,0,0,0,0,1.29777136905,4.0,40.0,0,0,5.505,0,1,0,0,0,0,0,0,1,0.101171951633,6.66666666667,0,0
11999,5,3,18,51,5,19,2,7,6,5,3,1,4,2,3,2,1,1,2,0,0,1,5,5,4,4,3,1.29547241761,0,2,1,0,1.83580937966,4.09803921569,40.9803921569,0,1,5.18157894737,0,1,0,0,0,0,0,0,0,1.98973790857,12.75,0,0
12000,5,2,57,141,32,42,5,20,19,22,7,11,12,1,3,6,3,5,10,2,8,2,12,6,7,2,11,4.50657079195,1,1,1,1,2.41898100412,4.51773049645,45.1773049645,0,0,6.0830952381,2,0,0,0,0,0,1,0,0,0.404687806533,11.75,0,0
12001,5,2,32,84,11,27,4,16,10,9,5,1,5,3,3,3,5,0,1,0,6,0,5,7,6,3,1,1.8718190049,1,0,1,0,1.8998142857,4.07142857143,40.7142857143,1,4,5.35555555556,0,0,0,0,0,0,1,0,0,0,16.8,0,0
12002,5,1,18,52,4,18,2,10,5,7,1,1,4,2,1,1,2,1,1,0,6,5,3,4,1,0,0,1.29163699782,0,1,0,0,1.86173664851,3.84615384615,38.4615384615,0,2,5.38222222222,0,0,0,0,1,0,0,0,0,0,13.0,0,0
12003,5,3,70,193,32,87,6,35,22,26,14,10,9,5,13,5,11,2,0,3,11,10,9,11,8,7,5,3.35146717841,4,2,3,1,2.19030630503,4.33678756477,43.3678756477,2,3,5.43379310345,0,0,1,1,2,0,1,0,0,0.607031709799,21.4444444444,0,0
12004,5,2,44,111,12,52,7,17,14,16,9,1,9,0,4,5,3,3,3,0,7,2,2,7,1,6,0,2.6778155922,0,3,2,0,1.6595096125,4.25225225225,42.5225225225,1,4,5.30653846154,0,0,0,0,0,0,0,0,0,0,12.3333333333,0,0
12005,5,3,45,139,13,75,7,16,18,16,7,4,12,2,8,11,5,1,1,0,6,3,6,12,0,2,4,2.52932699076,1,12,2,0,1.58954067514,4.25899280576,42.5899280576,1,2,5.45813333333,2,1,0,0,1,0,2,0,0,0.404687806533,11.5833333333,0,0
12006,5,1,38,103,11,33,5,8,14,9,12,1,8,1,2,7,5,1,4,0,4,0,1,11,7,4,2,4.87681544683,1,4,2,0,1.85511779187,3.90291262136,39.0291262136,1,2,5.83727272727,2,0,0,0,0,0,0,0,0,0,12.875,0,0
12007,5,3,42,112,17,51,5,19,16,10,9,4,7,3,9,5,7,0,1,0,9,1,1,10,8,2,0,1.84283153594,1,1,0,0,1.96459574013,4.27678571429,42.7678571429,1,0,5.68294117647,1,0,0,0,1,0,1,0,0,0,16.0,0,0
12008,5,3,53,134,14,60,6,22,16,19,11,3,8,4,9,7,3,2,1,0,7,2,2,10,7,6,1,2.96630948031,1,1,3,0,1.84904746987,4.21641791045,42.1641791045,1,2,5.644,0,0,0,0,0,0,0,0,0,0,16.75,0,0
12009,5,2,24,63,18,24,4,7,8,7,3,8,8,1,3,3,3,1,0,1,1,0,4,7,8,2,4,0.929565076474,0,0,1,0,2.6177346241,4.71428571429,47.1428571429,0,3,5.72625,0,0,0,0,0,0,0,0,0,1.98973790857,7.875,0,0
12010,5,2,48,116,29,51,4,14,11,10,7,12,10,3,6,7,5,6,2,2,5,1,10,9,4,5,10,2.38053338303,2,4,2,1,2.59355677239,4.6724137931,46.724137931,3,3,5.82254901961,1,0,1,1,0,0,0,0,0,0,11.6,0,0
12011,5,3,62,168,26,64,9,26,14,14,11,11,13,3,8,5,9,8,3,1,4,2,2,22,9,10,1,3.94617637571,2,4,3,0,2.20424843181,4.22619047619,42.2619047619,1,2,5.75984375,0,0,0,0,0,0,0,0,0,0,12.9230769231,0,0
12012,5,2,51,143,22,65,6,31,17,25,11,10,12,2,6,4,1,1,8,2,1,1,3,6,15,2,1,2.24352872433,0,2,1,0,2.17323239273,4.41258741259,44.1258741259,1,1,6.23584615385,1,1,1,0,0,0,0,0,1,0.3035158549,11.9166666667,0,0
12013,5,1,24,64,13,24,2,12,11,5,4,3,3,2,2,3,4,0,1,1,3,1,5,6,5,1,5,1.16744677859,1,2,0,0,2.22450279802,4.4375,44.375,0,1,5.74083333333,0,1,1,0,0,0,0,0,0,0.404687806533,21.3333333333,0,0
12014,5,3,66,152,39,59,7,24,22,15,10,16,9,2,4,12,4,7,4,5,9,2,13,5,5,12,12,4.2704025166,1,1,1,2,2.68159723867,4.78289473684,47.8289473684,1,0,5.44271186441,1,0,1,1,0,1,0,0,0,4.97434477143,17.0,0,0
12015,5,2,36,97,16,35,5,20,7,12,8,7,7,3,6,2,3,4,0,1,6,0,7,11,6,1,5,1.43017911957,0,0,2,0,2.21056507214,4.39175257732,43.9175257732,1,2,6.17228571429,0,0,0,0,0,0,0,0,0,0.202343903266,13.8571428571,0,0
12016,5,3,53,155,27,66,6,19,22,11,8,11,9,4,5,6,8,6,5,4,8,3,10,18,6,10,5,3.79043431477,2,3,3,1,2.33409726757,4.3935483871,43.935483871,0,1,5.37939393939,0,0,0,1,0,0,0,0,1,3.97947581715,17.2222222222,0,0
12017,5,1,22,63,9,31,3,11,8,8,7,1,7,0,2,2,0,0,1,0,4,2,0,6,6,3,0,0.907727876578,0,0,0,0,1.90815749564,4.06349206349,40.6349206349,0,3,5.31451612903,0,0,0,0,0,0,0,0,0,3.28812271776,9.0,0,0
12018,5,4,100,246,35,93,10,34,27,36,20,11,16,2,13,10,8,6,1,1,22,8,19,13,8,1,17,5.57830624579,2,4,1,0,2.07007244647,4.24796747967,42.4796747967,0,6,5.37107526882,4,0,0,1,0,0,6,2,0,0,15.375,0,0
12019,5,2,32,129,15,40,4,22,17,13,6,6,8,3,5,4,10,3,2,1,1,2,4,12,17,6,0,2.97880572788,2,0,0,0,1.99390422783,3.90697674419,39.0697674419,0,5,5.6045,0,2,0,0,0,0,0,0,0,3.97947581715,16.125,0,0
12020,5,3,62,154,37,63,9,24,18,16,11,13,14,1,6,8,4,5,1,4,17,5,3,16,4,9,3,2.8147426495,0,1,2,0,2.53582262806,4.56493506494,45.6493506494,1,1,6.1719047619,0,1,1,0,0,0,0,0,0,4.97434477143,11.0,0,0
12021,5,3,44,107,24,46,5,16,14,9,6,9,6,4,6,4,4,1,3,2,4,4,13,7,6,6,10,2.39881611909,2,0,3,1,2.42150624002,4.67289719626,46.7289719626,1,2,5.30108695652,1,3,0,0,1,1,0,0,0,3.97947581715,18.1666666667,0,0
12022,5,2,43,110,16,49,6,16,15,13,9,1,7,2,2,6,0,3,3,0,3,1,3,7,7,5,3,2.15931055835,1,3,2,0,1.83835967788,4.24545454545,42.4545454545,2,2,5.48265306122,0,0,4,1,0,0,0,0,1,0,15.7142857143,0,0
12023,5,1,20,61,5,27,2,6,7,9,2,1,6,1,1,1,2,4,1,0,1,0,3,5,3,1,6,2.79947160808,0,4,0,0,1.78227459507,4.08196721311,40.8196721311,0,0,5.57814814815,2,0,0,2,0,0,0,0,0,0,10.1666666667,0,0
12024,5,3,76,141,46,45,5,28,18,19,16,11,9,4,2,8,4,3,1,2,8,3,12,2,10,6,14,2.5103696297,1,0,0,1,2.3918554815,4.97872340426,49.7872340426,1,1,6.31177777778,0,0,1,2,0,0,1,0,0,0.404687806533,15.6666666667,0,0
12025,5,2,38,109,14,46,5,16,12,15,4,5,6,2,5,5,0,1,1,0,5,1,4,9,7,2,3,2.54212016736,1,7,1,0,1.98687504466,4.15596330275,41.5596330275,2,1,5.41956521739,2,2,0,0,0,0,2,1,0,0.3035158549,18.1666666667,0,0
12026,5,2,65,149,44,55,5,29,19,13,8,18,8,4,7,6,8,1,4,5,11,1,12,2,10,4,12,3.80297138237,2,1,0,0,2.71234087729,4.8322147651,48.322147651,6,2,6.33163636364,3,2,2,0,0,0,0,0,0,0.607031709799,18.625,0,0
