id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29
7336,3,3,63,133,40,44,7,38,14,23,4,21,8,3,3,3,1,3,3
7337,3,2,26,81,12,31,3,11,12,8,4,3,4,3,8,2,2,3,2
7338,3,1,24,71,11,21,3,11,9,12,2,4,4,2,3,3,4,0,0
7339,3,2,57,152,29,41,7,23,21,22,10,4,8,4,12,8,4,3,1
7340,3,2,19,64,11,19,2,16,9,14,7,2,7,0,2,2,0,1,0
7341,3,1,15,51,7,15,3,14,5,9,1,0,6,0,2,1,1,0,0
7342,3,1,7,17,4,2,1,3,2,4,1,0,2,0,0,2,1,0,0
7343,3,1,17,46,7,18,2,7,6,9,1,0,4,1,1,1,0,4,0
7344,3,3,87,229,53,78,11,50,36,24,8,17,15,5,17,9,9,2,5
7345,3,1,17,53,5,20,2,6,5,7,2,0,3,2,2,4,3,5,1
7346,3,1,38,92,14,42,5,16,6,9,5,4,6,3,5,3,7,3,0
7347,3,1,19,69,10,20,4,9,9,10,3,2,5,2,3,5,3,1,1
7348,3,0,5,16,3,6,1,5,2,3,1,0,2,0,1,0,0,0,0
7349,3,1,23,68,13,17,4,17,9,12,2,4,5,1,4,1,3,0,0
7350,3,1,32,80,16,35,2,19,10,12,4,1,3,2,4,1,1,0,4
7351,3,1,53,128,28,44,6,21,20,15,11,6,10,3,5,10,5,0,1
7352,3,2,52,145,21,57,5,31,17,22,8,2,6,3,5,4,4,4,3
7353,3,2,69,165,32,51,9,35,16,22,12,10,19,3,3,8,7,6,2
7354,3,3,51,115,33,32,6,21,12,18,14,8,7,4,2,7,5,6,3
7355,3,3,85,217,52,80,11,44,28,24,5,17,14,5,16,5,8,3,3
7356,3,2,28,72,16,24,4,10,5,8,5,3,6,1,5,3,4,1,0
7357,3,1,22,59,11,18,3,10,9,10,1,4,4,2,1,4,0,3,1
7358,3,1,21,54,13,21,3,15,7,6,1,4,4,1,2,1,1,3,1
7359,3,0,14,33,4,16,1,4,5,3,2,2,1,1,2,2,0,1,0
7360,3,2,55,155,29,56,8,30,21,24,8,7,10,2,7,5,1,6,2
7361,3,3,44,131,20,54,6,22,18,13,7,7,7,4,5,8,3,2,1
7362,3,2,28,104,9,38,4,16,14,15,3,1,5,3,9,1,2,4,2
7363,3,1,22,62,6,21,2,11,8,8,4,2,4,1,2,4,1,3,1
7364,3,3,58,147,25,55,6,24,15,18,13,11,12,3,7,11,8,5,0
7365,3,2,40,89,20,34,4,10,7,11,8,3,6,3,2,3,2,0,0
7366,3,3,48,165,23,51,8,30,14,20,8,4,10,4,7,5,6,8,1
7367,3,1,20,72,12,15,3,6,10,7,3,4,6,2,6,5,1,1,0
7368,3,1,26,53,20,18,3,16,4,13,2,1,5,1,1,2,1,1,2
7369,3,1,31,76,19,27,4,11,7,9,7,5,6,1,5,4,3,0,1
7370,3,2,49,118,32,55,6,21,11,17,10,8,8,3,7,4,2,2,2
7371,3,3,74,166,37,41,9,41,15,32,13,12,10,3,4,3,7,6,0
7372,3,3,64,214,30,82,9,37,25,24,8,4,9,7,13,6,7,8,5
7373,3,3,49,158,24,50,7,33,11,27,8,8,14,1,10,7,9,1,2
7374,3,1,29,77,10,31,4,18,7,9,4,1,5,1,4,3,1,0,2
7375,3,2,60,149,26,53,7,20,12,11,6,8,9,4,13,5,3,4,2
7376,3,2,34,83,22,27,3,21,7,12,6,6,5,2,1,1,3,0,1
7377,3,2,40,135,15,51,7,16,16,16,8,4,10,1,10,5,2,6,1
7378,3,2,48,115,21,47,5,19,12,16,14,4,10,2,5,3,3,3,3
7379,3,2,33,56,17,25,2,15,5,7,5,5,6,0,2,3,2,3,0
7380,3,2,61,164,29,60,5,26,18,13,14,10,10,3,9,2,5,8,3
7381,3,3,74,185,37,74,9,35,21,25,17,14,13,3,17,6,7,5,1
7382,3,2,59,162,36,52,6,29,21,25,13,6,8,4,7,6,5,7,3
7383,3,1,15,29,14,5,1,5,3,3,1,2,2,1,3,2,2,0,0
7384,3,1,52,134,27,58,5,24,16,18,14,10,8,3,9,6,7,1,2
7385,3,1,20,53,8,25,2,10,4,6,3,1,6,0,6,2,0,1,1
7386,3,1,18,54,8,21,3,9,4,9,3,1,5,1,0,4,3,3,0
7387,3,3,61,162,37,46,9,34,25,16,7,13,14,0,5,7,5,5,3
7388,3,2,50,140,21,60,7,34,20,21,7,5,8,3,1,8,3,1,2
7389,3,3,95,243,48,88,10,43,31,29,17,10,11,8,15,10,5,10,7
7390,3,1,16,36,9,12,1,9,7,8,2,1,3,1,0,3,1,0,0
7391,3,3,53,131,29,49,7,23,15,14,5,6,9,3,14,9,4,2,1
7392,3,3,48,126,30,41,8,30,15,11,10,7,10,0,5,4,6,4,1
7393,3,2,30,99,17,29,5,20,10,17,9,8,6,2,9,5,5,4,0
7394,3,1,28,64,15,25,3,11,9,10,4,2,6,0,5,2,0,0,0
7395,3,1,25,76,13,30,4,13,9,10,3,2,6,1,3,3,1,1,3
7396,3,3,52,138,31,51,6,25,15,13,12,12,11,2,8,6,7,2,1
7397,3,2,29,72,17,29,4,11,5,12,8,4,7,0,6,5,3,3,0
7398,3,1,21,43,11,17,3,12,7,10,1,3,4,0,0,3,0,0,1
7399,3,1,20,66,8,22,2,12,5,5,4,2,7,1,3,2,4,2,2
7400,3,1,21,61,8,20,3,16,9,9,2,3,4,1,1,3,2,4,0
7401,3,3,58,120,21,44,7,22,12,15,7,7,10,1,7,7,3,1,1
7402,3,2,46,111,16,42,4,20,14,15,3,5,5,3,5,6,5,4,0
7403,3,2,46,107,29,37,5,18,10,14,5,10,8,2,2,4,2,6,4
7404,3,2,33,98,16,32,5,14,13,11,10,3,7,3,4,2,5,3,1
7405,3,3,64,190,21,75,10,34,25,31,5,7,16,2,11,6,9,4,4
7406,3,1,26,66,14,24,3,11,9,11,4,3,3,1,3,3,1,0,2
7407,3,3,77,189,37,84,8,43,21,35,14,14,11,3,5,9,4,2,2
7408,3,1,91,240,38,103,10,41,24,23,25,3,11,4,13,8,7,8,5
7409,3,2,73,178,38,60,8,31,18,20,15,7,9,6,10,6,3,10,4
7410,3,3,58,154,26,57,5,32,23,30,7,10,6,4,4,5,6,5,5
7411,3,1,18,69,11,19,2,12,10,8,5,1,4,2,3,1,3,2,0
7412,3,2,24,63,12,29,3,14,9,15,4,1,5,1,1,4,0,1,0
7413,3,3,51,129,27,49,8,22,18,14,8,8,9,2,10,3,5,4,0
7414,3,1,16,44,9,12,3,5,4,7,3,2,3,1,2,3,3,0,1
7415,3,3,70,158,45,54,6,36,13,22,8,11,17,2,9,7,7,1,6
7416,3,2,38,95,15,42,5,19,15,14,7,5,6,2,5,6,3,0,3
7417,3,3,73,189,36,54,10,31,31,16,17,12,15,1,11,7,6,5,1
7418,3,2,56,130,29,40,7,31,11,17,6,3,10,2,5,2,3,5,1
7419,3,3,59,158,26,59,8,36,20,29,16,4,10,2,3,8,6,1,0
7420,3,3,43,135,25,52,5,19,11,8,7,7,6,3,8,1,10,5,2
7421,3,1,15,35,6,11,1,7,2,6,4,3,5,0,1,4,1,0,1
7422,3,0,21,60,8,31,1,11,9,4,3,2,2,1,3,8,0,5,0
7423,3,2,18,36,8,14,1,7,4,5,2,4,4,0,0,2,0,3,0
7424,3,3,83,241,42,78,11,40,27,24,17,12,13,6,12,4,13,11,4
7425,3,1,16,44,10,19,2,7,8,4,1,0,3,1,7,2,0,0,0
7426,3,1,23,70,11,26,2,13,6,11,3,1,4,1,5,2,3,2,2
7427,3,2,26,87,9,31,4,14,13,11,2,1,5,2,3,2,4,4,0
7428,3,3,90,214,55,87,9,45,15,31,19,12,22,0,8,10,4,5,5
7429,3,3,74,187,36,73,11,26,23,20,11,13,13,3,5,12,10,7,4
7430,3,1,11,33,7,11,1,9,5,6,1,1,2,1,2,1,2,0,0
7431,3,2,25,67,11,26,3,11,5,6,4,2,5,2,2,4,5,0,4
7432,3,1,10,28,3,13,1,7,2,5,2,1,3,1,3,0,0,1,0
7433,3,2,40,102,21,43,5,18,10,11,9,6,7,2,4,5,3,2,2
7434,3,1,15,34,9,16,1,11,5,8,3,1,5,0,1,2,1,0,0
7435,3,3,78,216,38,70,8,36,26,20,24,13,12,5,11,10,6,9,4
7436,3,2,39,96,21,38,4,18,10,16,3,6,6,1,7,6,2,1,3
7437,3,2,65,177,31,75,9,25,19,20,10,10,13,3,7,9,2,7,2
7438,3,1,6,36,2,10,2,9,1,6,4,1,3,1,2,0,3,0,0
7439,3,2,38,88,21,35,3,11,10,11,9,6,6,3,6,5,2,2,2
7440,3,2,24,79,12,25,5,14,8,11,3,2,8,0,8,2,1,3,1
7441,3,1,7,26,4,5,1,5,4,5,2,1,1,1,0,1,1,0,0
7442,3,1,30,61,18,24,3,11,6,10,10,2,6,1,3,4,1,0,2
7443,3,3,36,111,14,37,3,3,8,2,1,2,4,2,3,1,2,2,1
7444,3,3,98,284,52,75,7,57,44,31,13,15,8,7,17,8,15,1,2
7445,3,1,18,43,4,13,1,8,5,7,1,1,5,1,6,2,2,1,0
7447,3,1,21,78,14,27,5,11,8,13,6,2,6,2,5,6,3,2,0
7448,3,2,36,119,14,44,7,23,14,16,6,4,10,1,6,4,5,5,0
7449,3,3,57,136,32,41,4,26,17,21,7,12,5,3,11,6,6,4,2
7450,3,2,35,99,15,34,6,23,11,14,4,7,8,1,3,2,2,2,2
7451,3,1,8,25,4,11,1,1,2,1,0,2,3,0,4,1,0,1,0
7452,3,2,33,89,22,33,4,14,12,11,7,13,5,2,6,1,3,4,3
7453,3,3,67,169,47,56,9,1,10,7,1,12,9,5,0,1,0,0,0
7454,3,1,62,137,30,51,4,29,17,23,13,12,6,3,7,5,3,5,2
7455,3,3,62,128,34,51,6,24,10,19,11,11,11,1,7,7,5,5,4
7456,3,3,98,265,56,89,11,56,29,34,22,14,17,6,11,7,7,7,3
7457,3,0,19,56,0,15,1,9,7,7,5,0,1,1,5,0,2,1,0
7458,3,2,18,62,10,18,2,12,7,10,5,1,7,1,5,2,1,0,0
7459,3,1,17,64,7,18,4,12,4,4,4,1,6,1,3,1,3,4,0
7460,3,1,13,45,6,15,2,6,7,3,4,2,3,1,1,2,2,1,0
7461,3,2,51,147,28,52,6,23,10,20,8,6,8,4,3,3,9,6,2
7462,3,2,28,83,10,30,2,6,8,9,4,4,9,0,9,9,2,4,0
7463,3,2,23,68,16,27,3,13,8,12,7,3,4,1,1,2,3,0,1
7464,3,2,70,150,45,49,6,30,15,24,13,15,18,1,6,8,5,2,1
7465,3,2,15,56,7,19,3,6,8,6,4,2,4,2,2,3,0,3,2
7466,3,1,10,40,4,19,2,6,3,4,6,0,3,1,4,3,1,1,1
7467,3,3,96,251,46,99,10,38,38,22,15,13,11,7,14,15,12,6,7
7468,3,1,44,143,24,48,5,25,25,19,3,4,6,4,7,5,5,3,3
7469,3,2,47,146,20,47,6,17,14,16,5,5,9,3,6,5,7,7,10
7470,3,2,67,143,40,55,6,24,25,22,7,9,7,4,2,10,2,2,4
7471,3,1,15,39,4,12,1,9,3,6,4,0,3,1,3,0,1,1,0
7472,3,2,24,82,9,29,5,21,8,6,10,3,8,0,6,1,4,0,1
7473,3,3,60,142,28,54,5,23,20,18,8,7,9,3,6,6,2,7,1
7474,3,2,41,115,21,41,5,18,20,18,4,5,9,2,5,4,0,3,2
7475,3,2,70,174,40,72,7,37,20,30,3,6,15,0,6,6,0,5,1
7476,3,2,77,180,42,64,8,30,16,27,18,4,13,3,5,13,9,3,6
7477,3,1,16,47,7,20,1,11,7,6,3,2,2,1,3,1,1,1,1
7478,3,3,79,181,48,60,9,41,24,24,15,22,13,2,6,7,7,2,2
7479,3,1,27,67,9,27,3,11,10,8,2,1,4,2,3,4,2,0,3
7480,3,3,86,194,42,78,6,43,18,26,17,21,9,4,13,7,9,3,2
7481,3,1,29,76,17,19,2,19,10,15,1,1,4,1,2,3,3,1,0
7482,3,2,39,108,21,33,4,25,14,17,8,4,8,2,3,5,3,1,1
7483,3,2,28,63,17,23,2,15,7,9,1,1,6,1,4,2,2,0,3
7484,3,1,20,62,5,27,3,9,8,9,4,2,7,0,2,3,4,1,1
7485,3,1,41,84,25,27,5,17,12,10,4,6,6,1,4,5,3,2,3
7486,3,1,30,63,20,21,3,15,6,9,5,11,6,0,2,4,4,0,0
7487,3,3,73,190,26,77,6,37,23,18,15,10,7,4,9,9,8,10,2
7488,3,1,30,72,13,28,3,17,11,12,5,2,6,2,2,3,2,0,2
7489,3,1,19,61,9,23,1,9,6,11,5,3,3,1,4,3,2,0,0
7490,3,2,41,88,28,34,5,23,12,20,6,5,8,1,2,3,1,2,1
7491,3,3,76,196,45,68,10,44,26,32,18,14,15,5,9,10,9,2,4
7492,3,2,61,158,31,57,9,34,16,24,11,6,10,4,5,8,6,5,3
7493,3,3,75,179,41,67,8,37,22,29,8,13,12,3,9,8,5,5,9
7494,3,2,28,83,15,30,2,14,10,8,5,3,3,1,4,2,2,2,0
7495,3,2,38,106,13,39,4,19,13,9,6,5,8,1,10,1,3,1,1
7496,3,1,8,41,3,11,3,5,3,7,5,0,4,0,3,3,3,0,0
7497,3,1,16,26,4,12,1,4,3,2,3,0,2,1,1,1,1,1,0
7498,3,2,41,110,8,45,6,17,11,15,5,1,7,2,4,4,1,4,2
7499,3,1,19,51,9,16,2,9,7,9,3,1,3,2,6,0,1,0,1
7500,3,1,33,84,17,25,4,18,19,11,2,5,6,2,2,5,1,0,1
7501,3,2,49,132,25,45,5,28,22,18,7,11,6,4,6,3,5,4,1
7502,3,3,82,234,41,76,12,44,33,30,13,8,15,4,9,8,10,5,2
7503,3,3,78,181,46,60,10,35,18,33,7,9,11,5,7,12,9,4,2
7504,3,3,82,259,41,92,11,36,22,13,16,13,13,8,16,8,8,14,8
7505,3,3,61,190,22,70,11,29,25,20,11,8,13,3,4,10,6,5,3
7506,3,1,23,97,10,33,6,16,11,9,8,2,7,2,11,1,4,5,1
7507,3,1,32,104,18,34,4,17,15,17,3,4,5,3,7,3,5,3,1
7508,3,1,14,45,10,13,2,12,4,9,2,1,4,1,0,3,2,0,1
7509,3,1,23,76,17,25,4,25,10,11,3,6,6,1,1,2,1,0,1
7510,3,2,37,90,22,22,5,19,13,15,5,10,7,1,2,1,1,1,1
7511,3,1,14,60,7,22,3,13,6,9,0,1,5,2,1,0,4,3,1
7512,3,2,37,111,18,37,6,1,5,3,0,4,6,2,0,0,0,0,0
7513,3,3,10,50,2,15,3,7,4,7,3,1,4,1,7,0,3,1,2
7514,3,3,75,201,34,72,5,44,23,35,9,8,7,5,4,5,9,5,2
7515,3,2,75,164,37,63,10,29,18,16,9,8,12,3,11,2,5,4,4
7516,3,3,52,150,28,56,8,22,20,15,15,10,11,2,8,4,9,4,2
7517,3,1,13,35,7,13,0,8,2,7,3,0,6,0,1,3,1,1,0
7518,3,1,26,68,12,25,4,16,4,12,3,1,6,1,3,1,4,0,1
7519,3,2,53,133,24,54,6,35,10,21,13,9,17,1,7,8,4,3,3
7520,3,1,14,41,6,14,2,7,3,4,1,2,3,2,4,0,2,5,0
7521,3,3,56,132,37,41,4,23,14,17,8,11,8,2,11,7,5,4,4
7522,3,2,50,129,35,31,8,25,19,11,7,8,10,1,7,4,3,5,2
7523,3,2,49,116,23,38,8,19,15,16,13,6,12,0,6,7,3,0,5
7524,3,2,8,26,4,7,1,6,5,6,1,0,2,1,1,0,0,0,1
7525,3,2,25,72,14,21,4,14,6,13,6,9,7,0,1,3,3,2,2
7526,3,3,55,145,24,56,6,32,16,24,5,4,7,5,4,3,5,4,1
7527,3,2,3,12,3,3,1,3,1,2,1,0,1,0,0,1,1,0,1
7528,3,3,56,161,27,49,6,20,25,20,8,8,7,4,6,6,4,9,4
7529,3,1,26,72,15,30,4,12,11,11,3,2,5,2,1,2,6,1,1
7530,3,2,79,221,39,70,8,35,28,20,19,7,15,3,9,5,6,8,3
7531,3,1,30,87,17,31,5,17,9,14,5,6,8,0,1,2,4,1,0
7532,3,1,29,82,20,28,5,15,8,15,6,1,7,1,4,6,0,4,1
7533,3,2,49,121,30,54,6,21,20,21,4,6,7,5,9,12,2,3,1
7534,3,3,73,202,46,64,10,40,26,28,10,10,11,5,7,9,11,9,3
7535,3,1,20,66,11,17,1,18,6,16,4,1,11,0,1,6,0,0,1
7536,3,1,27,59,13,23,3,7,7,7,6,7,6,0,5,2,3,0,1
7537,3,1,34,93,14,44,5,16,8,7,5,2,5,2,10,3,5,0,3
7538,3,2,36,108,20,29,6,22,10,11,10,5,9,1,7,2,4,3,1
7539,3,3,73,177,42,68,7,39,19,26,17,9,11,4,9,8,5,4,3
7540,3,2,26,75,18,27,3,10,9,4,5,3,5,3,3,2,4,2,1
7541,3,2,36,89,15,36,4,19,8,14,6,2,8,1,3,3,3,5,2
7542,3,3,64,147,35,48,7,23,19,20,6,11,10,4,10,7,6,5,5
7543,3,3,79,195,37,70,9,43,18,22,14,10,13,3,14,4,5,2,2
7544,3,1,70,142,33,48,6,24,19,16,14,15,6,4,7,6,8,4,3
7545,3,3,72,186,26,70,6,35,17,22,5,9,7,5,12,7,8,6,3
7546,3,3,86,192,46,74,7,44,26,17,12,17,10,4,5,7,7,6,1
7547,3,3,66,153,28,55,6,28,14,22,9,10,8,4,6,6,2,4,2
7548,3,3,49,154,26,64,6,30,14,21,12,9,7,5,11,5,3,7,3
7549,3,1,60,142,28,54,5,23,20,18,8,7,9,3,6,6,2,7,1
7550,3,1,23,59,6,21,3,10,5,7,4,2,6,1,6,2,0,2,1
7551,3,2,44,116,25,37,6,20,21,15,10,7,9,2,4,4,1,2,0
7552,3,1,22,56,15,18,2,10,3,7,7,9,6,0,1,3,5,2,0
7553,3,2,44,101,27,32,3,17,6,10,7,8,11,1,10,5,4,1,1
7554,3,3,95,233,47,78,11,39,27,32,26,14,18,3,10,12,7,4,0
7555,3,1,18,43,9,16,3,7,5,6,3,3,4,0,4,4,1,0,0
7556,3,2,35,91,14,32,4,20,12,14,8,2,6,2,1,3,3,0,3
7557,3,1,18,67,7,23,5,9,12,4,7,1,6,0,3,0,2,3,0
7558,3,2,23,59,11,24,3,8,4,8,2,2,4,1,8,3,4,0,0
7559,3,1,10,22,8,5,1,5,3,5,3,3,2,1,0,3,0,1,0
7560,3,2,29,112,18,45,5,20,10,15,8,4,6,4,5,4,2,12,0
7561,3,3,55,146,32,51,8,31,12,23,7,10,11,3,6,2,5,3,4
7562,3,2,25,74,18,22,5,16,12,10,2,6,6,1,3,3,3,1,1
7563,3,3,77,164,49,53,6,33,21,23,15,18,8,5,14,6,3,3,3
7564,3,2,27,86,9,35,4,13,9,10,3,3,6,2,7,1,3,3,1
7565,3,1,16,57,5,19,3,4,7,3,6,2,4,2,5,2,1,3,0
7566,3,1,23,60,12,19,3,10,8,7,5,3,6,1,1,2,2,1,2
7567,3,2,29,103,15,38,5,16,10,15,6,4,6,3,3,4,5,2,1
7568,3,2,49,131,27,48,7,23,21,14,10,6,8,3,8,7,5,3,0
7569,3,2,28,70,15,26,4,12,6,8,6,3,5,2,2,5,1,4,3
7570,3,2,37,110,21,44,7,19,12,16,5,2,9,1,6,7,1,4,5
7571,3,3,55,175,23,56,10,31,21,26,9,6,13,3,12,7,7,4,1
7572,3,2,59,146,30,61,6,23,18,20,3,3,9,4,9,12,8,0,1
7573,3,1,19,63,5,19,5,8,8,9,10,0,6,0,2,2,3,0,0
7574,3,3,68,165,33,73,7,26,21,20,11,8,8,6,13,4,5,2,3
7575,3,3,55,120,26,49,5,24,12,15,12,6,6,4,4,3,2,4,2
7576,3,2,36,93,15,32,5,15,8,9,7,8,6,2,7,3,3,5,2
7577,3,3,17,62,9,25,3,11,6,8,8,2,4,2,2,1,3,0,1
7578,3,3,68,171,41,67,8,36,22,26,7,9,9,5,8,5,4,7,2
7579,3,2,72,178,31,73,10,29,23,22,11,3,11,5,9,12,4,6,2
7580,3,2,24,66,9,15,3,10,6,8,2,0,7,0,5,1,4,2,1
7581,3,1,17,46,4,18,3,7,6,3,3,1,3,1,2,0,1,1,2
7582,3,2,34,94,23,37,6,16,10,12,4,6,9,0,10,9,1,1,1
7583,3,3,67,188,34,63,10,31,25,15,14,9,15,1,18,7,8,5,3
7584,3,2,45,117,24,43,4,18,13,14,9,3,9,2,5,3,1,4,4
7585,3,1,21,71,10,27,2,5,9,8,2,0,7,1,5,4,1,1,0
7586,3,2,26,75,12,25,4,13,10,11,2,4,5,2,6,3,1,4,2
7587,3,1,21,60,10,20,3,12,8,11,3,2,5,1,1,5,0,3,1
7588,3,2,54,195,25,78,8,27,19,20,12,6,11,5,12,11,6,7,3
7589,3,1,19,54,15,12,2,11,6,10,3,5,5,1,1,5,0,1,1
7590,3,3,80,215,46,91,9,52,27,22,10,19,13,5,9,10,6,6,5
7591,3,3,94,212,44,81,12,47,31,29,9,16,14,3,12,10,6,3,3
7592,3,1,30,90,14,32,4,18,8,12,4,4,5,3,5,2,2,1,0
7593,3,1,18,46,9,15,1,11,3,8,4,0,2,1,3,1,0,2,1
7594,3,1,28,66,10,28,3,11,5,9,5,2,5,1,4,3,3,3,1
7595,3,2,33,93,15,33,4,16,14,10,2,1,7,2,2,3,2,2,1
7596,3,2,60,160,30,52,7,20,13,17,7,4,8,5,17,5,10,4,3
7597,3,1,13,37,10,15,2,6,6,5,2,5,3,1,1,3,1,3,1
7598,3,2,60,133,42,54,4,27,24,15,9,16,5,3,6,10,5,5,0
7599,3,3,160,375,97,120,11,70,51,42,26,45,15,10,15,13,15,9,6
7600,3,2,48,135,33,38,5,26,19,20,6,5,6,5,5,4,2,4,4
7601,3,2,51,121,28,48,5,21,13,14,6,2,9,4,3,4,6,6,0
7602,3,2,35,91,21,40,2,18,8,17,7,4,8,1,3,1,2,1,2
7603,3,1,28,86,13,38,5,9,8,7,2,1,7,1,6,3,3,5,0
7604,3,2,49,122,19,40,6,27,19,19,6,8,11,1,11,4,4,1,0
7605,3,3,48,148,17,58,8,20,13,16,9,4,9,3,13,4,6,9,1
7606,3,3,63,161,39,56,8,37,23,25,8,14,12,1,14,4,2,4,3
7607,3,2,45,128,16,45,8,24,12,19,6,6,10,1,7,4,6,1,0
7608,3,1,48,131,31,44,8,30,13,24,15,9,12,2,4,4,3,0,1
7609,3,2,72,144,37,53,5,33,13,23,14,10,7,4,4,6,2,6,2
7610,3,2,24,90,13,29,5,11,11,12,5,2,7,1,5,4,4,4,3
7611,3,1,48,147,17,50,9,20,16,16,13,0,10,2,10,6,7,5,0
7612,3,1,18,66,14,19,4,14,6,12,2,5,6,0,2,0,1,3,3
7613,3,3,91,226,52,88,11,47,35,32,13,15,13,7,8,6,5,6,4
7614,3,2,50,158,20,47,6,25,18,21,12,4,10,5,7,8,2,7,1
7615,3,1,31,100,16,32,4,20,13,16,4,2,8,2,2,4,4,0,4
7616,3,3,81,199,36,80,8,39,30,23,7,12,9,7,9,7,5,5,5
7617,3,1,20,68,8,26,3,10,6,10,9,1,5,1,5,1,2,2,1
7618,3,1,27,80,9,29,4,19,13,6,5,3,5,2,6,0,4,0,0
7619,3,1,77,178,45,70,9,32,21,21,14,18,13,2,12,8,7,4,4
7620,3,3,30,107,13,35,4,23,15,15,6,3,5,3,4,4,5,2,1
7621,3,1,8,24,4,9,1,2,3,2,1,0,2,1,1,1,1,3,1
7622,3,2,57,156,30,55,8,33,16,18,8,7,10,3,10,3,6,3,3
7623,3,3,73,176,36,61,6,36,28,28,15,4,19,1,5,8,1,0,3
7624,3,3,126,261,72,95,11,63,36,36,21,23,16,7,8,9,9,5,6
7625,3,3,66,165,39,60,8,27,22,26,12,8,11,5,8,11,8,0,1
7626,3,2,38,97,23,44,5,14,10,13,7,8,6,3,6,4,4,3,2
7627,3,1,32,106,15,47,6,14,13,11,5,3,8,2,7,5,2,3,1
7628,3,2,62,147,29,61,7,25,19,18,9,5,9,4,4,6,4,5,2
7629,3,1,12,24,9,10,0,6,1,5,1,1,5,0,0,3,0,0,0
7630,3,2,31,92,14,27,5,16,14,17,3,3,6,2,9,2,0,2,0
7631,3,1,30,103,17,31,4,17,10,15,3,2,5,3,11,5,3,3,2
7632,3,2,30,102,22,31,5,13,11,10,8,6,7,2,8,3,5,1,1
7633,3,3,3,26,2,9,2,3,2,3,2,0,3,0,3,0,1,2,1
7634,3,1,45,95,22,35,3,16,18,8,6,8,4,2,2,7,3,2,1
7635,3,3,44,134,15,39,7,23,18,16,6,6,9,3,4,8,6,2,2
7636,3,1,16,49,9,18,3,9,6,9,3,3,4,1,1,1,2,0,1
7637,3,2,53,145,26,49,7,21,22,20,11,4,8,4,5,7,3,2,1
7638,3,2,34,102,18,41,5,18,13,12,3,6,7,3,7,3,2,5,1
7639,3,2,32,75,17,19,4,19,11,14,3,5,5,2,0,3,4,1,0
7640,3,2,37,88,15,38,5,17,10,12,1,5,6,3,5,1,2,7,1
7641,3,3,50,147,27,55,5,18,19,14,7,7,7,4,9,8,7,4,5
7642,3,2,87,223,50,73,12,38,26,29,12,18,14,6,17,8,5,6,2
7643,3,2,36,94,19,38,4,16,14,14,2,2,6,2,6,3,4,1,3
7644,3,1,19,52,11,20,3,10,5,6,2,4,4,1,3,0,1,2,0
7645,3,2,42,97,22,35,5,20,9,14,9,9,8,1,5,3,2,4,2
7646,3,1,11,36,7,9,1,6,5,5,2,1,3,1,3,3,2,0,1
7647,3,2,24,80,14,19,4,10,5,10,6,4,6,2,5,3,4,4,0
7648,3,0,15,37,9,11,3,8,7,6,3,0,4,0,0,2,0,0,0
7649,3,2,39,110,23,31,7,25,12,10,7,14,9,0,4,3,2,7,1
7650,3,1,22,85,5,26,1,15,11,13,3,1,1,1,1,2,5,5,3
7651,3,1,17,43,7,19,2,11,6,5,5,1,4,0,2,4,2,1,2
7652,3,2,42,115,24,44,7,11,14,13,7,7,9,2,5,11,2,2,2
7653,3,2,43,134,22,45,7,19,19,22,7,3,10,3,8,5,1,4,0
7654,3,1,43,131,23,41,6,22,14,12,12,4,10,2,8,3,4,4,0
7655,3,1,29,67,15,31,3,10,5,9,8,1,6,1,2,5,0,0,1
7656,3,1,22,56,13,18,3,15,5,12,3,2,4,1,1,1,0,2,0
7657,3,3,65,152,37,68,5,34,11,23,12,2,12,3,7,10,5,7,3
7658,3,2,35,113,17,34,5,18,18,9,7,5,8,2,12,3,2,4,2
7659,3,2,51,127,29,48,6,29,14,28,3,2,8,4,5,5,4,2,6
7660,3,2,50,114,23,44,5,17,17,12,4,4,6,4,5,8,3,3,2
7661,3,2,30,96,13,33,5,24,12,18,6,3,8,1,2,1,4,2,4
7662,3,2,63,143,29,56,8,33,16,26,7,8,9,1,10,6,6,3,3
7663,3,3,51,148,25,55,8,26,12,14,14,7,11,2,12,5,7,5,3
7664,3,2,30,125,13,42,3,21,13,19,7,1,5,3,5,3,4,5,4
7665,3,2,31,91,13,38,5,14,11,13,9,5,5,2,3,8,2,1,2
7666,3,2,37,130,21,53,7,17,13,17,5,5,10,2,9,10,3,6,1
7667,3,2,45,99,26,36,4,18,17,11,9,13,9,2,5,11,1,1,2
7668,3,1,46,113,21,41,7,30,13,19,5,5,10,0,2,2,1,6,3
7669,3,3,50,157,27,60,6,27,13,23,14,8,11,4,5,6,4,7,3
7670,3,0,24,54,18,15,3,9,11,10,0,2,5,1,1,3,0,0,2
7671,3,0,5,14,2,6,1,3,2,0,1,0,2,0,2,1,0,0,0
7672,3,3,90,179,53,70,10,34,18,25,10,14,13,4,14,6,5,1,6
7673,3,3,9,32,4,11,1,6,4,4,0,1,4,0,1,1,1,1,0
7674,3,2,62,155,28,73,7,25,10,22,10,5,10,3,10,7,7,4,2
7675,3,2,38,77,20,27,3,21,4,16,4,9,5,3,3,1,2,2,2
