id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word
103,1,9,140,392,67,143,12,50,42,34,26,20,15,9,22,20,23,19,6,3,12,4,24,36,4,5,29,7.33654254915,7,23,8,2,2.14469535089,4.25510204082,42.5510204082,0,2,5.76146853147,6,2,6,2,3,1,4,0,1,8.77878850711,26.1333333333
104,1,10,146,401,81,157,13,52,43,30,24,27,19,10,26,33,16,21,2,9,12,8,22,33,1,4,5,5.2472361709,7,32,12,1,2.34844087931,4.47880299252,44.7880299252,0,2,5.62898089172,1,1,1,0,3,0,0,0,0,11.9577062097,21.1052631579
105,1,9,170,537,63,216,24,90,42,41,29,16,33,15,34,22,34,20,12,2,7,7,35,47,5,18,30,10.4768875209,4,38,13,1,1.88174608878,4.14338919926,41.4338919926,0,8,5.04222222222,1,0,2,1,8,1,3,2,1,14.6313141785,16.2727272727
106,1,11,150,361,92,125,20,51,39,28,24,37,31,2,21,29,12,13,6,7,10,11,15,24,3,6,11,6.70753717324,0,23,11,3,2.5879423038,4.67590027701,46.7590027701,1,8,5.7912,3,3,5,0,2,1,1,0,0,15.7330625572,11.6451612903
107,1,10,255,631,136,254,33,99,77,52,42,53,49,9,28,65,19,13,3,16,24,11,25,58,6,11,19,8.66633527356,1,46,11,4,2.45985553256,4.65768621236,46.5768621236,2,10,5.97098425197,1,2,2,1,1,6,2,0,0,12.6804722881,12.8775510204
108,1,8,111,366,48,136,13,41,45,19,21,23,20,9,33,46,12,16,3,7,5,3,26,31,7,9,9,9.17435629962,6,34,6,2,2.15766208003,4.23224043716,42.3224043716,3,4,5.54257352941,3,0,0,0,3,0,0,0,0,8.81109369827,18.3
109,1,8,103,348,43,140,16,40,33,30,22,6,25,4,23,30,20,13,3,2,16,1,7,40,2,0,11,4.92962943205,1,20,11,0,1.91314086945,4.07471264368,40.7471264368,4,5,5.26735714286,0,1,2,1,1,3,0,0,0,12.4924278035,13.92
110,1,6,77,236,36,95,9,38,21,17,22,16,12,7,15,23,16,8,0,6,4,2,6,15,0,3,4,4.41179502372,3,14,9,6,2.39525239642,4.25,42.5,0,2,5.92431578947,2,0,0,0,0,1,0,1,0,4.87710472617,19.6666666667
111,1,11,237,549,123,189,21,71,66,38,45,61,26,8,35,52,18,34,13,16,16,11,44,15,7,12,42,8.20122859153,5,23,9,0,2.508737871,4.67213114754,46.7213114754,4,7,5.78746031746,3,3,3,3,0,2,3,0,0,14.6636193697,21.1153846154
112,1,9,149,409,75,147,18,59,41,26,20,29,29,8,18,38,18,20,6,8,8,10,28,37,5,6,22,9.67754434487,3,26,9,5,2.42483238009,4.38630806846,43.8630806846,3,1,5.78068027211,1,0,0,2,6,4,2,0,1,12.6804722881,14.1379310345
113,1,8,131,328,53,143,14,51,27,25,18,11,29,4,24,29,15,3,3,3,7,12,26,21,7,6,14,5.22624427662,0,17,14,0,2.00822505029,4.43902439024,44.3902439024,3,1,5.62174825175,0,2,0,3,4,1,4,0,1,6.82794661664,11.3103448276
114,1,8,171,407,81,165,21,61,50,28,22,37,25,7,27,33,21,11,6,11,20,11,18,35,2,4,11,7.38127647896,2,25,9,0,2.37977523016,4.5773955774,45.773955774,4,3,5.64593939394,1,4,0,0,3,0,2,0,0,11.2966571825,16.28
115,1,9,158,508,49,173,19,62,45,39,34,11,25,13,47,16,25,20,4,3,12,15,50,54,16,15,45,14.9962449724,8,13,17,3,1.91311674654,3.86417322835,38.6417322835,1,3,5.18832369942,9,6,6,0,1,1,1,0,0,0,20.32
116,1,4,24,53,11,20,2,8,5,2,4,6,5,1,3,7,5,1,0,1,1,6,0,2,0,1,0,0.747641105482,0,3,0,0,2.40403627695,4.90566037736,49.0566037736,0,0,5.6875,0,0,0,0,1,2,1,0,0,2.83224059341,10.6
117,1,8,124,319,50,134,17,31,28,15,28,21,25,2,24,31,15,15,0,3,3,7,14,28,3,11,8,4.50456369753,1,23,11,0,2.12460557692,4.33855799373,43.3855799373,3,6,5.31350746269,1,3,0,0,1,0,0,0,0,10.7296303976,12.76
118,1,12,218,433,96,143,22,70,52,32,39,44,29,11,27,46,20,16,2,11,16,5,50,15,3,8,65,7.10441417443,1,21,9,5,2.48879320333,4.8129330254,48.129330254,2,4,6.04265734266,1,2,1,1,1,0,0,0,0,9.75420945235,14.9310344828
119,1,10,168,485,60,172,20,71,52,43,31,18,32,8,24,22,17,23,2,3,23,19,29,46,2,18,22,10.0959997449,3,27,4,0,1.98238601359,4.10103092784,41.0103092784,1,1,5.38139534884,1,1,3,3,10,3,4,0,1,0,15.15625
120,1,8,123,374,62,140,15,45,38,17,25,16,22,8,22,29,22,21,0,4,14,4,20,50,8,11,7,8.81461355878,5,25,5,0,2.19373394887,4.07219251337,40.7219251337,3,6,5.42485714286,2,1,1,1,3,2,0,0,0,10.7296303976,17.1818181818
121,1,8,123,368,29,136,12,62,22,28,27,6,15,9,20,14,20,7,1,1,12,3,65,39,4,12,41,5.99306147449,7,16,20,0,1.64238522112,3.98913043478,39.8913043478,0,2,5.46536764706,1,1,0,1,3,0,1,1,0,0,24.5333333333
122,1,9,216,533,99,196,25,85,62,57,32,28,27,13,39,50,30,15,22,8,8,8,20,8,8,6,19,8.99110411753,6,14,17,4,2.28798629657,4.4765478424,44.765478424,3,5,5.47418367347,3,3,0,4,0,0,1,1,2,19.5407240959,19.7407407407
123,1,10,148,411,76,144,21,58,44,34,21,35,30,4,23,36,15,20,9,8,14,7,14,38,7,6,6,6.15423277717,1,26,9,0,2.28716414252,4.40145985401,44.0145985401,4,2,6.17826388889,3,2,0,3,2,0,0,1,0,12.6804722881,13.7
124,1,7,83,273,41,88,9,36,41,23,15,7,10,9,12,14,16,17,2,0,5,4,12,24,1,1,3,5.0497825088,6,15,8,0,2.0391952268,3.91575091575,39.1575091575,2,5,5.26238636364,0,2,0,1,1,0,0,0,0,0,27.3
125,1,5,60,176,27,45,1,20,14,13,11,11,1,1,10,12,9,6,0,3,4,6,6,25,5,2,0,6.22780714193,1,10,4,0,2.26707088323,4.05681818182,40.5681818182,0,0,6.134,0,3,0,0,0,0,0,0,0,8.77878850711,176.0
126,1,8,94,280,45,93,8,33,31,22,16,24,11,7,17,28,13,4,3,3,8,5,16,27,1,6,4,6.60601537564,6,24,11,1,2.22559875327,4.31071428571,43.1071428571,2,4,5.75548387097,0,2,0,0,2,0,2,0,0,10.7296303976,25.4545454545
127,1,9,153,402,73,150,21,62,43,27,24,29,23,9,23,32,32,12,2,6,12,11,4,33,0,13,0,6.21895429137,4,15,14,1,2.30364150511,4.46517412935,44.6517412935,0,6,5.5562,0,1,2,3,5,1,0,0,0,6.82794661664,17.4782608696
128,1,9,150,406,82,156,20,64,35,31,22,21,31,6,34,29,33,12,3,5,12,14,9,34,1,14,7,5.3508579313,0,31,5,2,2.21495802307,4.46305418719,44.6305418719,1,3,5.59782051282,2,1,0,1,1,0,0,0,0,8.77878850711,13.0967741935
129,1,10,120,416,51,160,21,50,38,32,13,15,26,7,38,32,26,15,1,2,7,4,24,40,3,10,11,8.55682573992,4,22,23,0,1.92312279834,4.05288461538,40.5288461538,1,1,5.1606875,3,3,0,0,2,1,0,0,0,12.6804722881,16.0
130,1,10,260,587,152,211,30,88,63,60,52,42,40,10,23,60,46,28,4,10,29,15,19,30,4,3,12,9.0069200178,1,19,11,1,2.46903835125,4.71209540034,47.1209540034,2,1,6.40464454976,1,4,0,1,2,0,3,0,1,19.887401205,14.675
131,1,10,174,420,79,160,21,59,52,33,32,18,25,12,23,43,11,11,12,5,7,11,29,17,9,15,36,6.24315598238,2,31,3,4,2.20597886804,4.56904761905,45.6904761905,1,4,5.5155625,0,4,3,4,3,4,0,0,1,14.8839690454,16.8
132,1,11,201,425,111,157,18,63,53,24,38,58,19,11,26,45,17,13,6,15,10,5,45,23,3,4,37,7.46528991271,4,29,11,6,2.74070520831,4.94823529412,49.4823529412,4,0,5.77974522293,5,3,1,4,3,1,0,0,0,10.7296303976,22.3684210526
133,1,10,171,507,73,207,25,74,59,39,50,15,44,5,32,33,15,17,0,0,14,11,34,48,2,11,32,10.3103601759,0,38,11,0,1.91999347409,4.18145956607,41.8145956607,2,7,5.19260869565,1,0,1,3,5,0,0,0,0,8.59074402253,11.5454545455
134,1,10,143,400,80,152,15,57,52,31,28,26,25,7,24,29,11,15,1,12,11,9,21,36,6,10,10,9.24447895893,4,29,8,0,2.39798892349,4.405,44.05,3,0,5.37032894737,2,0,0,3,6,0,2,0,0,12.6804722881,16.0
135,1,7,93,261,43,103,10,34,24,11,14,15,12,5,15,27,16,4,1,7,12,4,21,40,1,5,15,3.70245620612,4,17,7,0,2.19946943204,4.42528735632,44.2528735632,0,2,5.44126213592,0,0,0,2,1,1,0,0,0,6.82794661664,21.75
136,1,9,181,543,70,198,24,77,50,43,19,18,40,11,48,44,17,11,8,6,31,15,47,47,13,24,28,10.2245670042,4,40,4,2,2.04679611214,4.13812154696,41.3812154696,1,5,5.07803030303,1,5,2,4,5,3,2,0,2,9.75420945235,13.6
137,1,7,89,243,31,109,7,50,37,29,14,7,8,6,6,19,9,6,4,3,6,6,8,11,1,4,3,3.45912260534,4,9,9,1,2.05068749085,4.25102880658,42.5102880658,4,1,5.30036697248,0,1,3,0,1,0,0,1,0,0,30.375
138,1,10,174,401,75,180,16,61,59,33,23,25,25,8,21,50,14,15,7,6,3,10,24,22,2,15,6,4.8700987786,4,28,9,3,2.22644220401,4.65336658354,46.5336658354,2,0,6.04305555556,0,2,0,3,0,1,0,0,0,16.3000893421,16.04
139,1,7,63,180,29,56,8,31,25,16,5,5,13,4,13,10,6,6,0,1,9,4,5,13,0,10,4,4.57694374485,1,12,2,1,2.17595773273,4.13888888889,41.3888888889,0,0,5.55303571429,0,1,0,0,2,0,1,1,1,9.75420945235,13.8461538462
140,1,9,150,360,75,144,17,37,28,20,31,23,31,3,20,33,16,27,3,7,8,7,30,31,2,7,15,4.81146921088,1,19,11,1,2.34355764969,4.52777777778,45.2777777778,0,2,5.90416666667,0,2,0,2,4,0,0,0,0,0,11.6129032258
141,1,10,207,575,101,201,25,73,61,28,33,43,29,14,41,46,35,22,4,7,7,18,41,60,14,14,38,9.74916303843,9,40,10,3,2.28273192041,4.35130434783,43.5130434783,1,4,5.57711442786,5,4,0,2,3,0,0,0,1,11.7050513428,19.8275862069
142,1,10,170,381,95,127,19,66,51,32,24,43,27,8,25,19,17,8,7,13,16,18,17,23,2,7,11,6.57102087347,3,24,7,7,2.70173873297,4.8530183727,48.530183727,6,4,5.90377952756,1,2,0,3,1,4,0,0,0,0,14.1481481481
143,1,7,94,303,39,115,12,46,28,18,18,15,19,5,21,23,15,12,2,4,2,5,29,30,4,3,19,6.11699959583,3,23,7,2,2.15233563492,4.09900990099,40.9900990099,0,5,5.2747826087,0,1,0,0,1,1,2,0,1,1.32209805442,15.9473684211
144,1,9,141,441,72,154,20,66,50,40,24,28,31,8,20,33,10,28,5,8,16,13,17,31,2,9,5,7.97791825537,1,18,16,1,2.27617734424,4.20408163265,42.0408163265,0,3,5.32512987013,0,1,0,4,1,2,3,0,1,8.77878850711,14.2258064516
145,1,10,178,361,114,132,17,57,40,25,26,56,19,6,23,38,17,18,11,14,4,10,28,18,3,4,10,5.00213606851,3,17,13,8,2.85125773439,5.16066481994,51.6066481994,1,2,6.37060606061,0,0,0,1,0,0,0,0,1,10.7296303976,19.0
146,1,6,66,185,15,67,3,25,26,13,12,9,4,3,10,10,18,5,3,1,1,6,32,16,8,0,21,2.33121320988,3,8,4,1,1.8579077982,4.16216216216,41.6216216216,0,0,5.42805970149,0,0,0,0,1,0,3,1,0,3.90168378094,46.25
147,1,12,254,595,133,244,26,101,69,56,45,38,39,10,34,47,23,24,12,15,26,18,32,19,6,12,27,9.40761317673,5,19,11,0,2.37770154102,4.62016806723,46.2016806723,3,2,6.22610655738,4,3,1,3,2,2,3,1,2,7.80336756188,15.2564102564
148,1,9,114,306,55,102,14,42,38,21,19,11,19,5,21,33,16,1,3,1,12,4,20,28,4,4,4,5.85388980247,3,22,7,0,2.00649593309,4.29738562092,42.9738562092,1,4,5.40019607843,1,0,0,7,1,0,1,0,0,10.7296303976,16.1052631579
149,1,8,150,436,68,165,18,67,65,33,36,20,21,9,10,35,13,22,1,2,9,9,36,29,0,19,12,7.09914197119,4,36,9,0,2.08318390269,4.25,42.5,2,5,5.62072727273,3,0,0,5,0,1,0,0,0,19.5084189047,20.7619047619
150,1,8,104,303,45,112,15,54,32,32,15,8,25,3,16,34,10,6,0,2,2,2,26,29,0,2,20,10.4077968737,0,19,16,0,1.98163822127,4.25742574257,42.5742574257,0,0,5.97535714286,0,0,0,1,0,0,0,0,0,0,12.12
151,1,8,82,245,32,97,7,29,24,25,9,7,8,7,13,23,15,10,1,1,1,3,9,17,3,1,1,3.67151847345,5,15,11,1,1.97790572928,4.13469387755,41.3469387755,2,2,5.37350515464,1,1,0,1,5,0,4,0,0,9.34581529203,30.625
152,1,6,95,172,33,84,9,18,26,14,18,9,12,4,4,31,2,2,1,0,7,3,7,11,0,1,6,3.94651513061,0,19,2,0,2.06217118096,4.87209302326,48.7209302326,1,4,6.34904761905,1,0,0,1,0,0,0,0,0,7.52130083501,14.3333333333
153,1,9,175,489,66,173,21,69,59,42,24,6,28,11,45,23,24,20,3,3,6,13,25,42,9,15,14,7.80736562105,5,35,13,2,1.9711792464,4.22085889571,42.2085889571,4,1,5.37202312139,2,1,0,2,2,0,0,0,0,9.75420945235,17.4642857143
154,1,12,176,423,99,164,20,69,45,32,28,28,33,7,32,32,18,11,1,6,17,8,21,41,10,11,16,7.8201515816,1,17,10,1,2.35850997992,4.57446808511,45.7446808511,4,6,5.97512195122,2,1,0,3,0,1,1,0,0,0,12.8181818182
155,1,10,167,437,88,149,18,63,45,44,34,23,26,10,27,43,14,9,8,4,15,8,23,22,4,5,20,7.27811435042,6,38,8,2,2.25487898735,4.46910755149,44.6910755149,2,4,5.69496644295,1,5,0,6,0,5,1,0,0,20.4838398499,16.8076923077
156,1,8,115,333,48,125,18,48,40,26,26,18,30,1,25,15,12,8,1,3,18,3,18,36,2,11,17,7.37940146249,0,17,10,0,2.17524331759,4.13513513514,41.3513513514,1,4,5.65328,3,3,3,1,1,0,1,0,0,8.77878850711,11.1
157,1,9,183,448,92,155,18,72,58,44,44,26,30,9,26,30,13,13,6,5,19,13,59,23,7,3,59,6.31056733356,4,17,7,2,2.28400583323,4.51785714286,45.1785714286,0,2,5.84141935484,1,5,3,1,1,2,1,0,0,10.7296303976,14.9333333333
158,1,9,159,352,92,132,19,49,49,27,25,44,27,4,24,49,16,13,3,7,3,5,28,10,2,1,15,6.71631647505,1,20,10,0,2.53379131345,4.86363636364,48.6363636364,1,1,5.83439393939,2,1,0,1,1,3,0,0,1,16.9288331782,13.037037037
159,1,10,186,462,102,175,19,67,54,34,33,28,35,7,28,47,25,12,0,2,8,24,25,28,3,11,19,7.61144426888,3,29,12,0,2.25077471041,4.5670995671,45.670995671,1,3,5.20222857143,0,1,1,5,5,1,1,0,0,14.6313141785,13.2
160,1,8,112,272,36,112,15,42,34,18,17,13,22,3,27,19,6,5,0,0,8,14,15,17,0,10,1,3.86434314001,0,29,3,0,1.90847674381,4.44117647059,44.4117647059,4,2,5.323125,0,0,0,4,0,0,0,0,0,8.59074402253,12.3636363636
161,1,10,162,417,73,151,20,64,40,37,27,29,29,9,15,34,11,16,0,9,9,6,25,39,3,2,17,7.10857176866,1,26,21,1,2.27598544775,4.44364508393,44.4364508393,1,8,5.56450331126,2,3,0,2,6,0,0,0,0,10.3212362373,14.3793103448
162,1,12,217,534,117,197,21,100,62,52,23,43,24,13,32,36,26,18,11,16,16,12,26,33,2,10,13,8.08136160781,10,23,18,6,2.49187322293,4.60486891386,46.0486891386,2,3,5.64939086294,3,1,3,6,1,2,0,1,1,16.582156069,22.25
163,1,8,106,232,59,75,9,30,25,19,17,24,23,1,10,42,9,8,7,1,4,8,30,5,1,1,5,2.76368880591,0,23,4,0,2.32659552209,4.84482758621,48.4482758621,0,1,6.0896,1,1,0,0,3,0,0,0,0,10.7296303976,10.0869565217
164,1,8,115,245,60,100,8,32,30,15,25,23,9,7,17,39,8,11,4,4,3,2,8,11,1,0,4,2.62132166358,6,21,5,1,2.36037320342,4.84897959184,48.4897959184,4,0,6.1147,0,1,0,0,0,0,0,0,0,14.8839690454,27.2222222222
165,1,9,163,371,76,131,18,65,33,29,31,25,31,4,20,23,14,12,7,3,11,9,57,30,4,8,29,5.45126770477,0,22,10,1,2.18587357191,4.63611859838,46.3611859838,1,0,5.82450381679,3,1,0,0,1,0,1,1,0,11.7050513428,11.9677419355
166,1,10,220,537,95,231,24,77,64,43,52,43,32,12,36,42,22,23,17,13,11,11,42,22,8,12,39,8.74884034812,4,30,10,5,2.32439334315,4.56610800745,45.6610800745,1,5,5.75904761905,3,0,2,5,3,0,0,0,0,11.7050513428,16.78125
167,1,8,104,331,40,125,13,38,45,23,25,13,19,8,24,24,16,17,1,3,7,3,23,22,6,12,18,6.94515912467,3,18,16,0,2.02825866102,4.03625377644,40.3625377644,1,5,5.22776,2,0,1,0,1,0,1,0,0,5.85252567141,17.4210526316
168,1,9,185,448,82,177,10,52,54,31,43,43,14,8,29,49,16,15,4,11,9,4,32,26,1,6,16,7.03414365772,5,33,13,7,2.35611849092,4.71428571429,47.1428571429,0,5,5.41830508475,5,1,0,9,1,2,4,0,0,12.8391049127,32.0
169,1,6,79,150,45,60,5,17,20,13,10,16,10,3,7,23,5,6,2,4,2,5,8,5,3,8,6,2.89121961439,1,10,2,1,2.60700313087,5.04666666667,50.4666666667,0,0,5.71533333333,0,1,0,0,1,0,0,0,0,5.53815375338,15.0
170,1,8,113,335,44,120,17,35,36,35,23,19,21,4,23,26,14,7,2,6,9,9,18,28,1,4,23,4.95206475299,2,29,7,2,2.13463201898,4.25671641791,42.5671641791,3,2,5.41491666667,5,0,0,2,1,1,6,1,0,11.7050513428,15.9523809524
171,1,8,99,322,47,106,5,30,40,32,28,15,6,5,20,28,13,15,1,0,13,8,8,25,1,7,9,5.88094270103,5,10,11,0,2.03012518197,4.00931677019,40.0931677019,0,3,5.375,0,1,0,1,2,2,0,0,0,13.6558932333,53.6666666667
172,1,8,82,255,46,83,6,34,41,24,11,6,7,6,17,13,14,6,1,2,9,7,16,19,0,5,10,4.62682278022,6,11,7,1,2.06418543497,4.22352941176,42.2352941176,2,2,5.37421686747,2,0,0,0,1,1,0,1,0,0,36.4285714286
173,1,8,91,256,39,102,11,38,28,21,14,7,13,7,13,26,14,9,0,1,2,3,17,19,2,2,6,6.4187388646,3,13,14,0,1.95281345554,4.328125,43.28125,0,0,5.24735294118,0,3,0,2,4,0,3,0,0,8.27637210451,19.6923076923
174,1,8,124,349,58,125,19,53,34,31,19,17,24,4,19,33,16,11,5,0,7,10,51,28,5,1,4,5.9224056887,3,27,8,0,2.12771115538,4.21776504298,42.1776504298,1,3,5.51664,0,3,0,1,1,0,1,0,0,1.10174837868,14.5416666667
175,1,8,143,330,66,115,17,37,36,34,28,24,22,5,16,27,16,11,3,1,3,18,23,19,2,4,29,4.59473354848,1,22,10,0,2.22730590415,4.53333333333,45.3333333333,2,3,6.22591304348,3,0,0,2,2,0,2,0,1,8.77878850711,15.0
176,1,10,149,381,68,139,15,55,42,41,28,26,23,8,25,33,13,14,13,4,10,10,25,27,11,4,7,6.3747055585,6,30,4,2,2.23520600315,4.45669291339,44.5669291339,2,1,5.49251798561,0,3,0,1,3,3,0,0,0,13.6558932333,16.652173913
177,1,8,97,326,45,107,14,47,42,37,18,9,24,5,14,21,17,19,0,0,11,0,11,20,3,7,7,7.01891996179,2,16,9,0,2.03385225097,3.8282208589,38.282208589,0,1,5.23186915888,1,0,1,1,1,0,3,0,1,10.7296303976,13.5833333333
178,1,8,134,268,47,104,13,52,35,27,13,20,20,5,12,27,5,9,6,7,4,5,39,9,1,12,35,2.98163191745,1,12,4,1,2.20190473956,4.80223880597,48.0223880597,1,0,5.34394230769,0,0,0,0,2,0,2,0,0,6.1051805383,13.4
179,1,8,118,275,70,93,15,42,36,23,25,30,24,1,7,28,11,10,4,12,9,4,8,18,0,0,13,6.54615532727,0,15,7,5,2.7671741579,4.73090909091,47.3090909091,0,0,5.90096774194,0,1,1,3,2,0,2,0,0,7.80336756188,11.4583333333
180,1,10,140,437,61,155,21,51,51,26,43,20,30,9,24,35,23,17,2,9,15,4,29,38,1,7,31,7.40744615904,2,24,12,5,2.19319404993,4.14187643021,41.4187643021,3,4,5.122,1,0,0,2,9,0,1,0,0,9.75420945235,14.5666666667
181,1,10,194,442,128,165,22,73,58,25,32,47,30,6,23,48,15,17,10,12,12,3,30,21,5,11,29,7.21881122917,1,28,8,3,2.59628410392,4.88009049774,48.8009049774,2,5,5.84072727273,0,5,0,0,0,2,0,1,0,17.5575770142,14.7333333333
182,1,8,114,293,43,107,16,44,33,26,17,9,19,6,9,28,17,7,1,0,8,7,15,15,0,10,2,5.16189816303,2,26,7,0,1.9432069142,4.27645051195,42.7645051195,1,2,5.25121495327,0,2,0,4,3,1,1,0,0,11.7050513428,15.4736842105
183,1,8,181,393,83,169,18,59,51,30,31,17,26,6,24,27,14,9,9,1,9,32,15,17,0,11,15,7.89373269976,3,11,13,1,2.16597250216,4.5903307888,45.903307888,1,2,5.73644970414,1,0,0,4,5,2,1,2,0,13.6558932333,15.1153846154
184,1,8,108,387,38,158,14,62,35,38,15,6,17,9,20,4,13,12,4,1,11,6,27,48,3,15,18,7.66250859627,5,28,13,0,1.78774934389,3.92248062016,39.2248062016,4,2,5.19202531646,0,0,1,3,5,0,0,0,0,9.75420945235,22.7647058824
185,1,8,146,466,67,155,21,53,47,29,18,30,29,10,17,47,13,26,1,9,17,8,17,63,1,5,10,7.07331282016,4,44,13,0,2.20140960635,4.15021459227,41.5021459227,1,5,5.51690322581,2,4,0,3,3,0,0,0,1,20.8628221503,16.0689655172
186,1,8,126,335,65,113,16,49,51,23,25,22,23,6,14,34,13,4,9,0,17,8,9,22,6,6,8,93.1070121822,2,29,0,0,2.1787573625,4.41791044776,44.1791044776,2,8,5.5582300885,1,0,0,0,1,0,0,0,0,10.7296303976,14.5652173913
187,1,5,36,111,13,53,2,16,14,4,7,5,3,2,3,13,9,3,1,1,0,1,6,12,0,0,1,1.65002974764,1,13,4,1,1.98359364151,4.21621621622,42.1621621622,0,1,4.92264150943,0,0,0,1,0,0,1,0,0,4.87710472617,37.0
188,1,9,136,411,59,185,16,60,35,37,22,23,23,9,24,32,19,19,3,6,7,4,14,38,2,8,9,6.31143237142,5,28,13,0,2.10032622349,4.25790754258,42.5790754258,0,3,5.25221621622,3,1,0,6,2,1,0,0,1,8.77878850711,17.8695652174
189,1,6,52,126,27,38,4,19,14,12,5,18,17,2,4,15,3,5,0,7,9,4,7,7,0,1,6,1.92693661167,0,6,1,3,2.8846611311,4.8253968254,48.253968254,0,0,5.03289473684,0,0,0,1,1,0,1,0,0,0,7.41176470588
190,1,10,141,319,67,129,16,48,29,36,30,24,22,6,22,23,13,8,5,5,12,7,18,22,1,4,11,5.45379091927,2,28,4,1,2.37237473965,4.65830721003,46.5830721003,3,1,6.09519379845,0,1,0,3,2,1,0,0,2,11.0763075068,14.5
191,1,8,93,244,48,101,12,16,29,11,12,17,17,4,26,25,17,4,2,3,5,2,11,27,0,7,3,3.42308352905,1,19,11,1,2.2310200769,4.57786885246,45.7786885246,1,1,5.24188118812,0,0,0,0,2,1,2,0,0,9.75420945235,14.3529411765
192,1,11,206,489,85,195,20,72,64,40,36,23,35,7,24,58,13,15,2,1,18,7,46,24,7,13,18,9.15612524326,2,37,8,0,2.05834472244,4.53783231084,45.3783231084,1,5,5.61451282051,3,5,0,2,2,0,3,0,0,17.6544925877,13.9714285714
193,1,8,157,399,82,147,18,72,51,49,26,21,29,8,31,23,11,16,1,9,21,7,13,26,3,7,9,7.53692447195,0,9,9,0,2.42372853665,4.40350877193,44.0350877193,2,1,5.6431292517,4,0,0,2,1,0,0,0,0,15.6067351238,13.7586206897
194,1,10,202,521,99,190,19,91,60,40,38,37,30,12,28,36,24,21,4,8,19,8,23,32,4,11,22,7.85756391555,7,19,19,1,2.31381723231,4.47600767754,44.7600767754,0,2,6.04494736842,3,4,0,2,3,1,1,0,1,7.80336756188,17.3666666667
195,1,5,50,123,20,44,6,16,16,6,12,5,10,3,9,6,4,5,2,2,6,2,13,9,1,0,10,1.95496702252,0,4,3,1,2.16911302444,4.42276422764,44.2276422764,0,1,5.69045454545,0,3,0,0,3,1,0,0,0,0,12.4
196,1,8,116,382,50,128,21,69,39,48,21,11,28,5,14,25,14,21,1,1,14,2,20,21,1,2,9,8.70635296506,1,22,13,0,2.01490406649,3.92408376963,39.2408376963,1,5,5.115859375,1,0,0,1,1,1,3,0,0,13.6558932333,13.6428571429
197,1,10,139,521,61,206,22,77,62,57,19,25,27,15,22,21,19,19,4,7,13,12,25,54,2,12,32,8.97568636419,6,33,17,2,2.04483735564,4.03646833013,40.3646833013,1,7,5.2240776699,7,5,1,2,3,0,0,1,1,8.77878850711,19.3333333333
198,1,10,181,421,97,155,21,64,61,45,33,38,23,9,24,28,13,10,10,13,17,7,26,23,11,4,25,7.41462663348,3,19,8,1,2.58554139756,4.67933491686,46.7933491686,4,2,6.32232258065,2,2,0,2,0,0,1,1,0,8.77878850711,18.3043478261
199,1,11,282,738,119,234,28,120,58,70,51,54,36,18,46,49,36,24,13,20,19,26,72,52,21,12,77,12.243381618,11,39,7,18,2.41661716788,4.52303523035,45.2303523035,3,1,5.40867521368,4,4,0,0,8,3,1,1,0,23.4101026856,20.5
200,1,8,153,361,66,145,19,40,34,16,23,26,28,4,29,39,10,19,2,3,14,6,31,24,7,9,25,6.18816871377,1,25,8,2,2.23621938356,4.50415512465,45.0415512465,0,5,5.45703448276,3,2,0,2,7,2,1,0,0,11.7050513428,12.8928571429
201,1,9,147,395,77,145,21,54,47,20,40,40,30,5,26,32,23,15,4,11,15,7,21,28,0,8,14,6.14154660635,1,31,6,6,2.5463688045,4.57215189873,45.7215189873,1,1,5.64489655172,2,3,0,3,1,1,2,0,0,5.85252567141,13.1666666667
202,1,8,150,376,55,173,19,44,35,25,29,14,28,5,22,36,20,3,4,1,6,6,14,36,0,6,3,3.75339383404,1,30,20,0,1.94989543273,4.47606382979,44.7606382979,4,8,5.65895953757,0,4,0,1,1,0,5,2,0,1.98314708163,13.4285714286
203,1,10,149,497,57,206,22,52,40,43,22,21,27,10,48,31,33,21,4,4,15,3,15,53,6,3,4,8.33073705706,7,21,24,3,2.04962331525,4.06841046278,40.6841046278,6,3,5.48368932039,2,10,0,0,5,0,4,0,1,0,18.4074074074
204,1,10,149,368,65,134,14,43,49,30,16,25,25,7,20,41,11,8,5,5,10,2,22,32,6,7,19,8.45798149596,4,37,9,2,2.24380968661,4.47282608696,44.7282608696,0,2,5.40044776119,2,4,1,0,4,0,2,0,1,18.6916305841,14.72
205,1,10,233,560,113,224,22,84,64,45,46,22,35,11,49,29,17,15,7,4,14,23,59,41,7,9,48,9.9427901122,7,28,7,0,2.15747812455,4.50535714286,45.0535714286,3,7,5.51254464286,4,7,3,7,1,1,4,0,0,7.80336756188,16.0
