id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5
12613,5,3,69,189,20,72,9,26,19,21,15,7,12,4,11,7,8,11,4,0,7,1,2,18,10,9,2,2.72831089634,2,0,2
12614,5,2,29,115,9,39,4,27,17,22,12,3,6,3,3,2,6,0,1,2,6,3,4,5,2,2,4,3.15148556245,3,2,0
12615,5,2,31,79,16,33,4,11,8,8,7,3,8,0,1,2,2,1,3,0,6,0,7,9,4,2,4,2.93063133229,0,6,2
12616,5,2,36,109,15,46,5,22,12,16,4,5,7,3,5,8,6,1,3,0,7,0,0,5,2,7,0,2.83440648678,2,2,2
12617,5,2,41,114,15,43,3,17,18,11,10,3,8,2,8,5,3,2,0,1,10,2,6,6,1,2,7,1.84121783665,1,4,2
12618,5,3,66,151,40,59,8,17,16,11,11,7,13,1,7,14,4,8,1,1,8,3,10,7,6,12,12,3.56770035026,1,1,2
12619,5,4,73,183,30,64,10,21,14,14,17,3,16,1,13,15,4,9,2,0,4,2,9,15,21,8,4,3.12628249597,0,4,0
12620,5,4,91,212,45,79,10,42,27,29,16,21,14,7,7,10,11,4,6,5,2,3,12,11,20,9,8,3.48188799383,0,1,1
12621,5,1,28,68,5,13,1,10,8,10,10,1,6,1,3,1,2,1,0,0,3,1,15,1,1,4,17,2.26030217112,1,1,1
12622,5,3,56,133,18,55,7,28,17,18,8,11,8,2,2,7,4,2,1,2,3,0,6,11,7,4,5,2.17338553407,1,5,1
12623,5,2,38,88,19,36,4,14,14,5,8,4,6,3,7,4,3,2,3,0,0,1,8,2,7,6,12,1.5636907502,2,1,1
12624,5,2,43,110,21,44,5,27,12,15,9,5,6,3,2,4,9,2,3,0,9,0,8,2,1,6,8,1.99311976736,1,0,1
12625,5,1,35,94,12,36,3,10,6,7,8,2,10,0,6,5,2,1,3,1,1,1,3,9,10,6,0,2.4828944838,0,0,6
12626,5,3,55,139,34,47,6,32,18,15,7,20,7,4,3,5,8,4,3,6,10,3,2,8,3,6,2,2.43313937343,3,1,0
12627,5,2,47,110,21,48,4,15,14,9,9,7,5,4,7,9,8,3,1,1,5,2,5,6,6,5,6,1.09049376324,2,2,0
12628,5,2,33,84,20,24,5,20,9,9,6,6,7,1,3,3,6,2,2,1,5,1,3,2,2,4,3,1.65267722748,0,2,0
12629,5,1,24,64,10,19,2,8,9,10,3,8,4,2,1,3,1,4,0,0,6,1,8,3,2,1,5,0.690397394757,1,1,0
12630,5,1,36,80,18,27,4,13,12,8,8,9,7,1,7,7,2,1,1,4,2,4,19,2,1,3,12,0.98660862707,1,2,0
12631,5,3,64,165,23,68,9,39,19,30,8,7,14,2,3,8,0,2,2,1,6,3,4,6,15,3,0,2.65466430998,0,2,1
12632,5,3,59,164,29,66,6,26,15,14,12,12,9,3,13,7,4,7,4,2,6,3,10,11,12,6,3,2.62141448769,2,4,3
12633,5,3,55,148,27,54,7,16,8,12,8,13,8,3,8,9,7,10,1,3,3,1,13,15,8,8,11,3.25706611376,2,3,6
12634,5,2,18,60,8,27,2,8,9,4,2,4,8,0,3,3,0,1,1,2,5,0,5,6,3,3,4,0.806380987209,0,1,1
12635,5,1,32,86,8,33,4,14,13,10,3,4,5,2,5,5,3,2,1,0,3,0,9,9,1,2,4,1.23915831226,2,3,2
12636,5,1,18,67,6,30,2,9,6,7,2,2,5,1,3,2,0,2,0,0,4,1,2,11,1,0,3,0.779192640863,1,6,1
12637,5,4,83,213,38,86,9,27,22,21,18,11,19,5,7,15,10,9,3,2,11,1,4,17,9,10,8,3.4418831404,3,7,1
12638,5,3,71,187,32,71,8,32,25,26,13,11,10,5,10,8,11,3,5,1,11,2,7,13,7,4,3,5.31336799696,3,4,2
12639,5,3,40,108,18,32,3,14,18,9,3,4,4,3,6,3,6,2,4,1,10,5,4,12,2,1,3,2.31626949679,3,4,0
12640,5,1,17,42,10,12,2,6,1,7,2,2,5,0,1,3,2,3,0,0,4,4,3,0,1,1,2,0.695197545511,0,0,1
12641,5,2,30,69,15,25,3,13,9,7,8,7,5,1,1,4,5,0,2,1,4,1,10,3,1,2,3,1.44386314262,1,2,0
12642,5,1,17,42,6,15,2,8,4,2,3,1,3,1,2,0,4,0,1,0,1,2,3,3,4,4,1,0.655979083315,1,0,0
12643,5,2,26,70,8,30,4,15,5,10,3,2,7,0,5,0,2,1,1,0,8,1,4,10,0,3,0,1.36968175416,0,4,0
12644,5,3,67,140,35,51,7,25,18,16,10,20,9,3,10,8,9,2,2,4,6,1,8,8,7,10,4,1.54801999824,1,0,1
12645,5,3,39,121,23,48,6,24,12,16,9,8,7,3,4,2,5,4,5,0,3,2,5,6,12,3,3,3.1367546025,2,0,0
12646,5,2,54,142,25,57,7,23,21,12,7,10,8,3,4,5,6,4,2,1,6,1,8,11,13,4,8,3.02642554341,2,0,1
12647,5,2,48,103,17,34,5,21,14,9,7,4,17,1,2,3,3,2,1,0,8,5,5,6,3,6,4,2.10704003564,0,1,2
12648,5,2,24,65,9,24,3,13,7,6,6,5,5,2,4,2,3,1,0,1,5,1,4,7,1,2,2,0.762051607815,0,1,0
12649,5,3,57,169,19,67,9,23,23,21,15,6,12,3,6,10,7,2,2,2,6,0,12,14,16,6,11,2.47553125658,1,1,0
12650,5,3,59,148,27,51,6,27,27,13,8,8,8,3,1,7,5,6,2,1,4,5,11,7,10,4,7,2.77211696991,2,3,0
12651,5,2,29,80,14,30,2,10,10,8,8,3,6,1,7,3,4,2,4,1,1,1,3,7,7,2,3,2.35075259021,1,1,0
12652,5,1,15,45,4,17,2,7,3,4,6,2,5,0,4,0,3,0,1,1,3,0,2,4,4,1,0,0.920289826751,0,0,0
12653,5,2,36,99,19,40,5,15,13,12,8,5,6,3,3,6,4,3,1,1,6,1,1,10,5,3,0,1.96819055116,1,1,0
12654,5,2,37,92,13,37,3,14,11,9,7,3,6,3,5,7,6,1,0,0,4,3,4,7,2,5,3,1.14432311964,2,2,3
12655,5,2,64,155,22,54,5,23,21,23,10,9,6,3,7,9,5,3,1,1,1,2,15,9,10,6,14,3.36379290986,2,3,2
12656,5,3,36,103,20,31,5,20,13,17,6,8,6,1,1,4,5,2,2,2,9,0,3,6,2,3,2,1.9831112953,1,3,0
12657,5,2,52,112,27,47,5,19,13,10,10,16,6,4,7,6,5,1,1,5,6,0,5,5,7,6,7,1.36580381356,1,0,0
12658,5,2,41,87,17,26,3,19,8,10,5,9,4,3,8,3,6,3,0,4,1,0,13,7,7,2,0,1.78356082169,1,1,2
12659,5,2,34,81,21,27,4,16,12,11,4,10,9,1,1,4,1,1,1,2,4,3,11,5,3,0,10,2.24358041528,0,1,1
12660,5,3,35,95,19,37,4,20,10,12,4,7,11,0,4,4,3,2,1,2,6,0,8,9,5,8,2,1.69763834065,0,1,2
12661,5,2,30,84,13,28,1,18,10,10,5,3,2,1,7,1,4,2,1,1,7,1,9,6,3,3,4,1.21440707285,1,0,0
12662,5,2,27,78,9,30,4,11,6,10,5,2,11,0,3,3,6,1,2,0,4,0,6,11,9,3,1,1.16704094068,0,0,1
12663,5,1,12,32,9,12,1,5,4,3,2,3,4,1,1,2,3,0,1,1,3,2,5,1,0,2,3,0.878066124343,0,1,0
12664,5,1,8,32,3,10,1,4,4,3,4,1,4,1,2,1,0,1,1,0,2,1,2,3,0,0,2,1.38370438788,0,2,0
12665,5,3,49,140,26,55,8,25,16,11,14,8,12,2,8,5,6,2,2,3,4,4,7,8,6,9,8,2.73496086389,2,5,1
12666,5,2,29,91,8,40,5,13,9,10,7,3,7,2,4,1,5,0,2,0,4,0,7,10,4,4,4,2.05843216379,0,6,1
12667,5,3,38,107,12,44,4,15,13,3,9,5,5,3,6,3,4,2,1,1,3,4,5,15,8,5,2,1.77573426255,2,4,1
12668,5,2,33,73,8,28,2,12,5,12,3,0,3,2,3,3,4,1,1,0,7,4,4,3,0,2,3,0.798042599395,1,5,1
12669,5,4,71,180,26,79,5,34,29,28,11,10,6,5,5,7,5,4,1,2,5,11,6,6,7,4,7,3.61218065343,4,2,2
12670,5,2,42,116,17,41,4,23,14,18,7,5,7,3,7,5,5,2,0,0,5,1,5,7,6,4,5,2.48147649319,1,2,1
12671,5,4,92,236,46,100,11,30,26,24,8,18,23,2,13,19,12,2,4,4,9,4,3,29,15,17,1,5.19662375432,2,6,1
12672,5,3,66,165,33,60,6,28,24,18,15,11,8,5,11,11,6,4,3,6,6,6,5,11,9,3,2,3.03033960408,3,2,0
12673,5,4,62,169,36,57,9,19,14,12,10,12,9,3,17,8,5,5,3,0,12,0,20,20,10,6,19,4.96853625702,2,1,2
12674,5,4,98,242,43,120,10,33,30,16,15,11,11,7,13,20,14,12,4,0,7,2,10,17,14,12,7,3.69621628168,6,1,3
12675,5,3,52,137,17,47,8,24,14,14,6,6,11,1,12,4,5,4,4,1,6,4,5,9,6,2,5,2.20659871297,1,4,2
12676,5,2,39,100,15,32,2,14,14,18,8,3,3,2,3,4,1,0,1,1,8,0,12,9,2,4,16,2.66453479327,2,6,1
12677,5,1,12,36,4,9,1,4,6,2,3,3,1,1,4,1,0,3,0,1,1,0,5,2,2,2,6,0.906445734325,1,0,0
12678,5,2,24,78,6,28,4,15,8,14,4,2,5,2,4,3,3,0,2,1,4,1,7,6,2,2,9,1.52234807971,0,4,1
12679,5,2,52,149,23,61,2,24,21,12,8,7,4,2,14,8,8,1,5,0,2,2,6,10,17,8,5,3.25822369553,1,0,0
12680,5,3,65,153,29,67,8,31,21,14,7,11,11,5,4,7,7,4,1,3,7,5,13,12,4,8,6,2.95667909805,1,1,2
12681,5,1,11,37,4,10,1,7,3,3,6,0,4,1,1,1,3,0,0,0,4,2,0,2,1,3,0,0.648463277575,0,0,0
12682,5,2,24,60,8,20,3,9,8,5,4,1,4,1,5,0,2,1,0,0,1,1,5,8,6,1,3,0.871892525659,1,2,0
12683,5,4,61,172,22,67,7,34,22,22,7,9,10,3,12,6,6,3,4,1,6,3,9,10,15,6,0,2.99276821749,3,4,1
12684,5,2,22,69,13,33,3,13,9,8,4,7,6,2,3,4,4,1,1,3,3,0,1,2,2,4,3,1.17506480758,1,0,2
12685,5,2,36,96,20,43,5,21,15,14,7,11,6,3,1,6,4,1,2,3,4,2,0,4,2,3,0,1.06365188538,0,2,1
12686,5,4,64,165,35,75,6,18,16,16,13,10,11,3,8,10,8,4,3,1,8,5,4,14,6,9,6,3.37801452864,2,7,2
12687,5,1,13,40,5,17,2,8,5,6,7,0,5,0,0,2,3,0,0,0,4,1,1,1,1,0,0,0.834606365894,0,0,0
12688,5,2,21,44,13,15,3,7,8,5,3,5,4,0,3,4,1,0,0,1,3,1,2,2,1,2,2,0.446049760931,0,1,0
12689,5,1,52,113,27,36,6,15,16,9,8,15,10,3,4,4,0,5,2,5,4,3,23,6,7,1,26,4.46254387083,0,1,1
12690,5,3,56,151,18,58,5,32,21,21,8,9,6,4,3,5,5,2,3,0,9,3,7,15,2,2,1,2.62154022079,3,4,2
12691,5,1,23,84,13,21,3,20,6,9,3,5,6,2,0,2,2,2,4,1,4,0,6,5,6,4,4,2.58850476246,1,1,1
12692,5,3,84,210,37,81,11,36,27,25,21,15,17,4,12,11,5,6,2,3,7,3,15,9,11,9,16,3.78262520805,3,6,1
12693,5,4,91,231,39,98,11,36,21,31,12,14,14,3,8,15,9,11,2,4,4,4,10,13,15,12,16,4.44834056424,3,4,2
12694,5,3,85,197,35,85,10,35,24,24,12,11,11,5,9,12,8,5,1,1,2,7,7,13,14,11,4,3.47175247486,2,2,1
12695,5,3,40,104,14,37,5,15,10,8,3,6,7,3,9,5,6,3,0,4,7,1,2,14,1,6,0,2.6594592262,1,4,2
12696,5,3,73,186,33,94,8,24,20,20,9,9,16,3,5,14,5,8,4,4,1,5,7,15,14,9,12,3.4985966896,2,4,3
12697,5,3,47,137,23,62,7,22,13,15,8,7,9,3,7,7,6,6,3,3,11,2,5,12,3,8,1,3.51786170657,1,3,2
12698,5,3,61,153,30,40,6,28,18,10,13,14,7,5,12,6,9,3,2,3,17,2,5,17,1,2,0,3.98370414485,2,5,2
12699,5,4,94,239,59,80,10,50,34,25,18,27,12,8,4,15,14,7,3,5,13,2,9,9,13,14,10,4.34995695207,4,2,0
12700,5,4,83,216,36,91,12,44,27,33,15,18,20,2,6,10,7,5,5,3,3,4,9,10,12,6,11,3.71076833128,1,6,3
12701,5,2,31,98,16,36,4,16,15,14,4,5,5,3,8,4,2,3,4,1,4,1,5,5,3,3,4,2.64401713634,2,1,2
12702,5,2,34,88,15,39,5,21,8,14,6,8,7,1,3,4,2,1,1,2,10,1,2,4,1,3,0,1.42232540921,0,1,0
12703,5,2,54,105,28,48,5,18,11,10,8,8,6,2,3,12,2,3,3,3,2,1,12,5,7,6,1,1.41943139959,1,1,1
12704,5,3,54,156,18,64,7,38,21,26,4,4,9,3,10,5,3,4,2,1,5,3,2,7,7,6,1,2.84062316389,2,3,1
12705,5,2,45,122,25,50,6,13,16,8,4,9,7,3,3,4,4,4,4,3,7,1,8,20,6,8,6,2.51053718651,2,6,0
12706,5,4,99,214,61,93,11,41,29,26,16,24,14,6,8,18,12,4,4,7,6,6,6,10,12,13,7,2.27661199349,2,1,0
12707,5,2,36,79,13,25,4,7,8,8,8,7,5,1,1,1,4,4,1,3,8,5,13,7,0,3,12,1.94197372746,1,5,0
12708,5,1,33,90,14,29,4,15,11,7,4,6,14,0,7,4,4,3,2,3,8,0,13,8,1,5,12,1.0258678836,0,0,0
12709,5,3,71,186,35,78,8,25,25,20,12,11,11,5,10,9,6,5,6,3,12,3,10,21,6,9,6,4.32334965162,1,6,2
12710,5,4,74,194,38,81,8,27,25,14,11,15,15,5,8,11,4,5,4,3,16,2,14,25,7,11,13,5.25166322854,2,2,1
12711,5,2,14,45,6,13,1,9,7,9,2,1,2,1,1,1,1,1,1,1,1,0,1,0,5,1,1,0.893544523657,1,0,0
12712,5,2,32,80,18,40,4,14,10,10,6,5,13,1,2,5,4,1,0,1,7,3,7,4,1,3,2,1.27143014568,0,1,1
12713,5,2,35,120,19,53,5,13,19,7,9,4,13,0,4,13,6,0,0,1,8,0,6,15,3,10,2,2.543680737,0,5,1
12714,5,1,11,38,4,12,2,5,4,6,4,2,3,1,1,0,3,0,0,0,1,0,4,4,4,0,2,0.764798940319,0,3,0
12715,5,3,65,164,31,63,9,26,19,28,5,11,13,3,7,5,8,4,5,3,9,1,9,14,11,3,10,3.2353686439,0,2,1
12716,5,2,31,98,14,30,4,18,15,9,5,2,5,3,5,2,4,2,2,0,3,3,13,9,8,2,8,2.13863501574,1,2,0
12717,5,1,25,66,14,20,3,11,11,10,5,5,7,0,3,4,1,0,4,0,3,2,4,2,2,0,2,1.24799880096,0,2,2
12718,5,1,17,41,4,11,2,6,3,5,3,1,3,1,0,4,4,1,0,0,2,0,5,2,4,2,6,0.930235112067,0,0,0
12719,5,2,34,79,15,27,4,14,12,10,7,4,5,2,2,5,1,0,1,1,6,0,6,4,3,7,3,1.73357726748,1,1,0
12720,5,2,32,87,19,35,5,11,4,10,4,8,6,1,4,5,6,3,4,1,8,0,4,6,3,4,1,0.914680638886,0,1,2
12721,5,2,38,80,19,30,4,13,8,8,7,12,9,1,0,7,9,2,1,2,0,2,11,3,9,5,9,0.656838121343,0,0,0
12722,5,2,51,122,14,65,6,13,16,12,5,6,10,0,9,10,3,5,2,2,2,0,7,12,8,6,4,1.35487095542,0,3,3
12723,5,2,29,73,10,33,3,17,8,14,2,3,10,0,5,1,4,0,0,0,5,1,3,3,6,0,5,1.42792820462,0,0,0
12724,5,3,56,151,28,49,5,33,22,25,9,6,7,4,6,2,5,1,5,2,8,3,5,4,5,5,5,4.17490559907,3,2,1
12725,5,4,72,178,24,66,7,36,21,21,5,10,10,5,8,9,8,6,2,2,0,7,3,10,18,8,5,4.0003240564,3,1,1
12726,5,1,6,22,2,8,1,6,2,4,2,0,1,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0.526015045649,0,0,0
12727,5,3,58,149,26,70,7,25,20,17,3,3,9,5,10,9,5,4,1,0,3,2,4,13,13,7,2,1.73927612701,2,0,3
12728,5,3,36,111,18,41,6,15,14,10,6,7,9,1,10,5,3,2,1,2,8,3,6,14,10,4,7,1.88311228824,0,0,0
12729,5,4,106,240,57,84,11,51,24,31,14,21,40,4,10,15,12,7,2,3,7,6,19,11,10,12,18,3.98570347966,1,4,2
12730,5,2,31,99,19,36,4,22,10,15,6,11,7,1,4,4,5,1,1,4,3,0,3,7,8,5,4,1.32197166534,1,0,2
12731,5,1,14,32,7,8,2,7,6,4,3,2,3,1,1,0,0,1,1,2,0,2,1,1,2,1,0,0.995374923489,0,0,0
12732,5,2,23,67,8,28,5,13,7,9,7,3,6,1,2,1,4,2,2,0,2,2,1,3,4,3,0,1.50882812409,0,0,1
12733,5,2,28,66,7,29,4,10,8,5,3,0,6,0,3,2,3,0,2,0,0,1,1,7,7,2,0,1.04631474191,0,1,3
12734,5,1,21,47,12,18,1,8,6,2,2,3,2,1,3,3,3,3,1,1,3,1,3,3,5,1,1,0.949611977754,1,0,0
12735,5,3,54,158,26,62,9,27,19,16,16,9,11,1,1,5,5,4,1,2,6,2,9,18,14,6,5,4.7160458728,1,8,1
12736,5,4,111,273,58,119,14,30,40,26,17,19,16,6,20,20,12,4,7,3,18,3,13,25,12,9,17,4.58494081305,2,5,1
12737,5,1,24,59,19,21,2,8,9,3,8,6,7,0,2,3,2,1,0,3,7,1,6,3,1,6,8,1.12550917495,0,0,0
12738,5,3,72,184,43,63,11,40,25,34,14,19,12,5,4,6,6,1,5,5,9,4,8,3,10,3,6,3.83626430485,1,2,2
12739,5,2,33,88,15,30,4,11,12,8,8,5,7,1,6,4,3,1,1,0,7,5,4,6,2,4,6,1.58741466142,1,1,1
12740,5,2,60,132,27,55,6,21,20,11,6,9,7,6,5,8,5,3,2,0,2,2,10,7,11,11,10,1.8089774515,2,2,1
12741,5,4,79,204,31,86,9,26,25,23,13,11,11,6,12,10,5,5,1,2,16,2,20,21,3,8,9,4.27618636619,3,10,1
12742,5,3,40,104,18,35,4,22,18,15,4,9,5,2,1,4,4,2,4,2,2,2,3,5,3,4,4,2.78058768756,2,2,1
12743,5,3,45,135,19,60,6,19,14,15,9,6,8,3,6,9,2,3,1,0,9,2,3,9,5,4,6,2.73032623375,2,4,2
12744,5,2,41,147,13,60,3,20,12,4,5,8,3,3,11,6,10,4,2,2,5,1,6,22,14,9,3,4.21354189032,2,3,3
12745,5,3,48,116,27,42,4,21,6,11,9,10,9,2,3,7,9,3,2,2,1,5,10,6,9,7,5,2.35795777238,1,1,2
12746,5,1,64,154,30,59,9,21,22,20,7,9,10,3,8,9,5,2,4,2,8,3,17,12,5,5,22,4.24934831044,0,6,0
12747,5,3,57,126,28,49,5,23,17,14,8,11,7,4,6,4,6,3,2,2,5,2,3,11,10,4,3,1.6800543374,2,2,0
12748,5,3,35,98,17,32,5,23,13,13,5,7,11,1,2,5,3,1,2,1,8,2,4,3,1,2,7,2.62743529882,0,3,0
12749,5,4,72,182,36,60,7,41,33,32,5,14,10,5,6,9,6,3,4,2,6,5,3,8,9,4,3,3.16087744038,3,1,1
12750,5,2,47,98,23,37,5,14,9,9,8,8,6,3,2,5,7,1,1,0,1,5,11,5,9,4,14,1.2113439652,1,1,0
12751,5,2,45,141,13,54,7,18,12,16,12,6,9,2,5,3,7,5,0,1,10,1,5,18,10,4,1,2.15121479921,1,0,2
12752,5,1,25,76,5,33,4,9,11,7,2,0,8,0,5,3,3,1,0,0,9,0,4,11,1,0,0,0.822050124415,0,3,1
12753,5,3,70,183,27,86,9,31,26,27,10,8,12,4,4,7,7,4,0,3,17,4,2,14,3,5,4,2.57239071335,2,7,1
12754,5,1,10,27,9,7,1,5,3,4,7,3,4,0,1,0,2,0,0,0,4,0,5,1,0,0,2,0.439173310375,0,0,0
12755,5,3,50,147,19,67,5,20,23,20,6,6,6,5,4,8,7,3,3,1,4,1,5,12,10,4,5,1.68471913821,2,4,0
12756,5,2,40,108,8,37,5,15,11,8,5,1,7,3,3,3,8,1,2,0,12,0,8,19,0,4,10,1.62959245608,1,3,0
12757,5,2,20,52,14,15,2,12,5,4,5,9,7,0,1,2,4,3,0,2,3,3,4,2,1,0,5,0.722401912506,0,3,0
12758,5,1,7,25,3,7,1,3,3,2,2,0,2,1,0,1,2,0,0,0,3,0,0,2,0,2,0,0.350332016747,0,1,0
12759,5,2,75,176,34,57,8,27,28,17,12,15,13,6,12,10,6,3,0,3,6,12,22,6,9,7,18,3.72373750106,1,1,0
12760,5,3,56,152,24,60,9,22,19,12,8,6,11,2,11,8,5,4,2,4,10,0,8,10,5,12,7,2.10966712099,1,3,0
12761,5,3,52,121,22,51,5,26,13,10,13,13,7,2,11,2,8,2,1,3,14,1,5,5,2,3,6,2.51844421131,2,2,0
12762,5,2,40,118,12,46,5,19,18,11,4,3,6,3,3,3,4,4,1,0,7,5,7,9,3,6,9,2.92982396765,1,1,3
12763,5,2,33,81,18,24,3,15,12,12,5,8,4,2,0,4,5,2,2,3,5,2,6,5,0,0,3,1.63510058199,1,3,1
12764,5,3,59,156,35,71,7,21,17,11,11,16,8,4,7,12,10,6,2,3,3,2,2,12,11,9,2,1.39778536305,2,1,3
12765,5,3,45,86,25,34,4,17,10,6,4,13,14,0,6,5,3,1,2,1,8,0,13,3,4,3,15,1.00540862491,0,0,0
12766,5,3,74,187,38,63,10,28,15,23,12,17,11,4,11,10,10,4,2,3,13,5,21,10,6,9,25,3.89637546183,2,1,4
12767,5,2,18,43,8,17,3,11,4,4,6,4,4,0,2,3,3,0,0,1,2,1,2,2,1,2,0,0.594597161974,0,0,0
12768,5,2,33,96,14,33,6,11,10,11,6,3,8,0,6,5,2,2,0,0,7,4,1,12,8,4,1,2.03796587194,0,0,0
12769,5,2,40,100,20,38,5,18,12,11,6,11,7,3,3,2,4,1,1,0,9,1,5,10,5,4,9,1.86375195212,1,0,1
12770,5,3,58,153,28,61,6,22,18,14,10,6,8,4,7,8,5,4,0,1,10,6,5,19,11,6,2,2.33802469573,4,1,4
12771,5,1,31,70,14,23,3,12,10,4,6,5,4,2,2,4,2,4,0,2,1,2,4,3,6,7,3,1.4789183364,1,2,0
12772,5,1,23,61,9,22,4,7,10,6,4,1,5,1,2,5,3,2,0,0,6,0,3,4,0,4,3,0.960881522908,0,1,2
12773,5,2,40,93,13,34,4,22,14,16,6,2,8,2,4,2,3,0,2,1,2,4,11,2,4,1,9,2.07765740494,0,3,1
12774,5,2,17,56,7,15,2,7,7,7,4,4,3,2,2,1,3,3,2,0,2,1,6,4,2,0,8,1.17985987072,2,2,0
12775,5,2,48,129,25,55,5,19,19,13,13,1,8,4,7,6,4,0,0,0,3,3,7,12,9,5,7,2.24477138039,1,1,3
12776,5,2,32,79,18,23,5,16,13,10,2,8,6,1,0,4,3,0,1,0,4,2,6,7,3,7,4,1.71538715734,0,4,0
12777,5,3,45,116,22,46,6,27,12,4,11,10,8,2,8,1,4,3,1,2,0,1,9,10,11,3,10,1.49531607306,0,1,2
12778,5,4,72,163,41,55,8,36,20,15,7,21,14,3,9,12,7,3,1,4,7,2,8,8,7,8,7,2.75467280965,1,2,1
12779,5,4,69,174,28,73,7,39,18,22,19,9,17,4,12,10,8,3,1,2,11,2,5,8,9,9,2,2.57678080352,2,3,0
12780,5,3,54,127,37,36,6,28,17,14,9,13,7,1,5,6,7,2,3,4,2,1,9,3,10,6,5,2.55850933174,1,2,1
12781,5,2,48,126,31,51,6,20,19,15,10,8,7,4,5,9,3,5,1,1,5,1,4,9,5,4,4,2.67094708604,2,1,1
12782,5,3,44,109,25,37,6,16,17,13,5,7,9,1,5,9,4,2,3,1,4,1,7,5,2,6,7,2.01499965562,1,3,2
12783,5,1,25,55,8,22,3,12,7,6,4,1,6,0,2,0,1,0,3,0,6,1,0,8,3,0,0,0.938709476729,0,0,1
12784,5,4,76,167,31,63,7,37,19,14,10,10,14,2,10,5,7,7,2,3,8,3,17,14,10,7,8,2.74156188976,2,1,0
12785,5,3,56,148,23,68,8,28,16,19,8,8,9,5,7,5,7,5,5,0,3,3,4,11,6,6,4,3.24161023342,0,6,2
12786,5,3,37,109,12,50,4,12,14,9,8,1,6,2,6,7,6,2,1,0,8,3,4,9,3,6,5,1.47096644693,1,3,0
12787,5,2,61,150,40,68,9,24,14,15,12,10,13,2,5,13,9,5,1,3,4,1,5,14,9,7,4,2.02980871511,0,3,2
12788,5,1,7,20,5,5,1,4,2,3,1,3,2,1,0,0,1,0,0,0,1,0,0,2,3,1,0,0.345790821444,0,0,0
12789,5,1,42,134,7,50,9,21,12,19,9,3,10,1,8,10,7,7,0,1,5,4,8,9,2,3,3,4.05781251049,0,4,1
12790,5,2,23,59,7,18,2,9,7,6,7,2,7,0,2,4,0,0,1,0,3,0,7,4,4,1,7,0.866535192962,0,3,0
12791,5,2,40,97,15,39,4,17,9,16,10,5,8,2,3,5,6,2,2,5,6,0,9,3,4,2,14,1.71409542987,1,0,1
12792,5,1,29,63,6,22,1,6,5,10,6,1,2,1,2,2,4,2,0,0,2,1,9,4,5,1,14,1.21904885836,1,2,1
12793,5,3,66,166,32,64,8,33,25,21,10,12,12,2,3,10,6,6,3,3,10,2,10,8,3,6,13,2.89495114545,1,1,2
12794,5,2,28,87,11,28,5,12,13,8,7,2,14,0,3,4,2,2,1,0,7,1,6,6,4,3,2,2.79595171087,0,2,1
12795,5,1,15,59,5,22,3,11,9,10,2,2,6,0,2,2,2,0,2,1,0,1,5,6,7,1,0,1.06518023391,0,1,0
12796,5,1,34,93,15,32,5,19,11,14,5,5,8,1,5,2,1,1,1,4,2,4,8,8,10,2,8,1.55001678999,1,0,0
12797,5,3,51,137,21,48,8,24,15,22,11,10,9,2,12,4,6,3,1,4,12,3,5,6,4,3,3,1.9580743917,1,1,0
12798,5,3,50,127,23,52,6,19,13,12,11,7,11,3,10,7,6,2,1,3,5,1,7,6,8,11,6,2.97189921712,1,0,3
12799,5,2,27,62,9,24,3,10,6,10,4,2,6,1,2,3,5,2,0,0,1,3,4,1,3,0,3,1.00791303278,0,0,0
12800,5,4,102,232,45,89,11,48,34,29,11,19,12,7,6,16,14,6,5,6,10,6,12,9,7,11,17,3.10429265536,3,4,1
12801,5,2,32,83,18,25,4,20,15,8,3,9,7,2,2,7,3,1,1,2,6,2,11,3,2,5,5,1.55478680882,0,0,0
12802,5,2,36,93,15,32,5,20,10,8,4,6,7,2,4,4,4,4,3,2,7,2,4,10,2,2,0,1.7961626405,0,4,0
12803,5,3,61,156,28,67,6,20,21,17,10,5,8,4,4,13,2,4,0,0,11,2,7,16,6,9,7,2.62772686072,2,5,2
12804,5,2,46,119,23,47,3,17,18,17,10,5,4,2,4,8,5,1,2,0,5,2,6,7,7,5,1,3.28003637449,2,1,2
12805,5,3,54,131,24,46,8,20,17,14,9,6,10,2,3,7,7,2,0,1,9,6,9,11,5,4,10,2.2782463592,0,2,0
12806,5,4,85,223,40,87,12,42,33,36,9,16,13,3,5,13,5,6,7,8,9,4,4,14,9,9,4,4.15491410305,2,4,2
12807,5,4,101,201,63,78,9,34,26,21,13,23,12,4,12,15,11,7,3,6,3,4,18,7,15,4,20,1.88509285633,2,0,2
12808,5,1,8,36,2,15,1,7,4,6,2,0,2,1,2,1,1,3,1,0,0,0,1,2,1,1,0,0.985378209694,1,2,0
12809,5,2,18,50,5,20,2,9,6,7,3,2,4,1,2,3,2,0,1,1,5,1,6,4,3,2,0,0.924363745095,0,1,0
