id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9,pos_16,pos_13,pos_25,pos_3,pos_26,pos_8,bag_of_words_score,mean_word,pos_7,pos_10,std_word,pos_34
8958,4,0,12,34,5,13,1,5,5,5,1,2,5,0,2,1,1,2,0,0,4,0,3,5,0,0,1,0.20266414821,0,0,0,0,1.8567216619,4.35294117647,43.5294117647,0,0,5.04461538462,0,0,0,0,0,0,0,0,0,0,6.8,0,0,4.87442304278,0
8959,4,3,55,148,25,52,7,20,16,13,12,8,9,3,10,3,4,8,4,2,7,5,7,12,9,8,5,1.21606057397,1,2,2,1,2.1985888603,4.44594594595,44.4594594595,0,1,5.69538461538,0,0,1,0,0,0,0,0,0,0,16.4444444444,0,0,8.90831211237,0
8960,4,1,35,98,13,38,4,20,6,7,5,4,7,3,3,2,1,5,1,0,3,2,4,9,2,3,10,1.49600192123,0,6,2,0,1.91083041641,4.09183673469,40.9183673469,2,2,5.47263157895,0,0,1,0,0,0,0,0,1,0,14.0,0,0,8.88015443881,0
8961,4,1,30,73,16,22,3,9,10,10,5,8,7,3,2,5,2,2,3,1,6,2,6,7,4,2,1,0.659528751518,1,0,2,0,2.31096585131,4.72602739726,47.2602739726,0,1,6.20636363636,0,0,0,0,0,0,0,0,0,0,10.4285714286,0,0,10.4588601244,0
8962,4,2,36,97,16,32,4,17,15,12,1,12,7,2,5,2,4,4,1,2,11,4,3,9,1,1,2,1.37538806179,1,0,1,0,2.35776664958,4.42268041237,44.2268041237,0,1,5.8778125,1,0,0,0,0,1,0,0,0,3.0,13.8571428571,0,0,8.18410604994,0
8963,4,1,22,78,7,17,3,10,10,12,4,2,4,3,2,0,2,5,0,0,4,1,3,12,1,0,0,1.82483931859,2,3,3,0,1.86101315508,3.60256410256,36.0256410256,0,0,5.71294117647,0,0,0,0,2,0,0,0,0,2.0,19.5,0,0,11.2805141727,0
8964,4,0,13,34,4,13,1,4,5,5,2,1,2,1,1,3,1,1,0,0,3,0,1,3,0,1,0,0.332683598153,1,3,0,0,1.78426475418,4.29411764706,42.9411764706,1,0,4.94230769231,0,0,0,0,0,0,0,0,0,0,17.0,0,0,17.0,0
8965,4,2,33,93,19,34,2,20,10,11,7,12,4,2,2,2,5,5,0,6,7,4,11,5,2,4,8,1.15840842185,2,0,0,3,2.93453585789,4.77419354839,47.7419354839,0,1,5.97352941176,0,0,0,0,0,0,0,0,0,0,23.5,0,0,21.0772389084,0
8966,4,1,15,55,4,22,2,8,8,9,1,1,4,2,6,0,0,0,1,0,4,2,2,4,1,0,0,1.53034166076,1,1,3,0,1.59481483045,3.89090909091,38.9090909091,0,1,5.36636363636,0,1,0,0,1,0,0,0,0,0,13.75,0,0,11.4099737072,0
8967,4,2,26,98,9,39,4,12,10,13,4,2,5,3,8,1,4,1,0,0,9,4,1,15,1,0,1,1.53164143398,2,4,3,0,1.69180149533,3.9387755102,39.387755102,0,4,5.45,0,0,0,0,0,0,0,0,0,0,19.6,0,0,10.6131993291,0
8968,4,2,21,50,12,19,3,13,4,6,2,5,4,1,1,0,1,3,0,1,3,3,1,3,1,2,1,0.561426186688,0,0,1,0,2.50916686718,4.7,47.0,0,2,6.64947368421,0,0,1,0,0,0,0,0,0,0,12.5,0,0,7.5,0
8969,4,2,62,172,26,72,10,31,12,23,13,6,13,2,7,3,3,5,2,1,9,4,9,13,14,5,10,2.28038818432,0,1,3,0,1.92166033881,4.29069767442,42.9069767442,2,1,5.41555555556,0,1,0,0,1,0,0,0,0,0,13.2307692308,0,0,5.53525548231,0
8970,4,1,17,52,8,17,2,9,9,7,1,3,5,1,1,1,2,1,0,0,0,3,4,6,8,3,3,0.843573173463,0,0,0,0,2.20268244528,4.17307692308,41.7307692308,0,0,5.70058823529,0,0,0,0,0,0,0,0,0,0,10.6,0,0,7.44580418759,0
8971,4,1,32,95,14,46,4,17,10,14,4,5,5,2,5,0,3,2,1,0,6,2,3,10,4,2,1,1.07101858986,1,4,2,0,1.93540710753,4.36842105263,43.6842105263,0,4,5.40347826087,1,0,1,0,0,0,0,0,0,3.0,19.0,0,0,13.7549990912,0
8972,4,2,43,114,17,36,5,19,10,11,7,10,6,2,3,0,6,7,3,3,1,8,7,7,9,4,8,2.36955678432,2,0,1,1,2.3764780413,4.44736842105,44.4736842105,0,3,5.66138888889,0,0,0,0,0,0,1,0,0,0,19.0,0,0,10.1980390272,0
8973,4,3,68,168,47,51,7,29,20,23,12,18,9,5,10,3,2,9,1,4,12,4,10,10,1,9,7,2.04636567867,3,4,3,1,2.62985399246,4.75595238095,47.5595238095,2,1,6.52843137255,0,0,0,0,0,0,0,0,0,0,18.6666666667,0,0,11.2348663642,0
8974,4,3,42,144,29,40,6,30,17,27,6,10,7,4,6,1,5,8,4,3,8,2,4,5,0,4,3,2.37758508341,3,3,2,1,2.42041145436,4.29166666667,42.9166666667,0,3,6.02375,1,0,0,1,0,0,0,0,0,0,20.5714285714,0,0,10.1679769424,0
8975,4,0,12,26,3,12,1,2,2,3,1,1,4,0,1,1,1,2,0,0,2,2,1,3,0,0,0,0.148571147474,0,1,1,0,1.77157035944,4.46153846154,44.6153846154,0,0,4.9875,0,0,0,0,0,0,0,0,0,0,6.5,0,0,4.03112887415,0
8976,4,0,20,61,6,27,2,10,6,9,1,2,3,1,4,4,2,2,1,0,1,1,2,5,4,2,1,0.732440573647,1,3,2,0,1.752125953,4.11475409836,41.1475409836,0,1,4.94555555556,0,0,0,0,0,0,0,0,0,0,20.3333333333,0,0,21.4527905463,0
8977,4,2,43,120,11,47,5,15,11,13,4,1,6,3,11,2,5,7,1,0,8,3,11,8,5,0,8,1.58184810455,2,2,1,0,1.61609551261,4.1,41.0,0,3,5.07638297872,0,0,0,2,2,1,0,0,0,0,20.0,0,0,13.316656237,0
8978,4,0,19,54,9,18,1,8,5,3,5,3,1,1,4,1,0,3,3,1,2,0,8,6,3,2,4,0.656379186282,1,0,0,1,2.18693151743,4.51851851852,45.1851851852,0,1,5.20333333333,0,1,0,0,1,0,0,0,0,0,54.0,0,0,0.0,0
8979,4,3,84,211,40,81,8,44,20,25,10,10,13,5,12,6,8,9,1,2,10,6,18,14,6,6,8,2.3195333301,3,2,5,0,2.11879212577,4.50236966825,45.0236966825,1,4,5.44395061728,0,1,0,0,0,0,0,0,0,0,16.3846153846,0,1,10.141601008,0
8980,4,1,19,58,10,24,3,8,7,7,2,5,4,2,2,1,1,3,0,0,3,0,2,10,2,1,2,0.599625849404,0,2,2,0,2.09751675262,4.3275862069,43.275862069,0,0,5.41833333333,0,0,0,0,1,1,0,0,0,0,14.5,0,0,8.44097150807,0
8981,4,3,102,248,38,101,11,53,29,48,10,18,12,7,9,6,8,13,0,3,17,4,2,12,7,0,0,3.24535830662,5,5,2,0,2.16996472282,4.39112903226,43.9112903226,3,1,6.17069306931,0,1,0,0,1,0,1,0,0,0,20.6666666667,0,0,8.89131911223,0
8982,4,1,17,43,8,18,1,7,9,5,1,3,3,1,0,2,0,1,0,0,5,3,1,5,0,0,1,0.459464964175,1,0,0,0,2.01461987599,4.41860465116,44.1860465116,0,1,4.90611111111,0,0,0,0,0,1,0,0,0,0,14.3333333333,0,0,17.518244458,0
8983,4,2,44,119,18,44,4,25,9,19,1,10,6,4,11,1,4,5,2,6,7,3,5,5,3,4,6,1.75016449423,1,1,3,1,2.49354672017,4.47899159664,44.7899159664,0,3,5.475,0,0,2,0,0,0,0,0,0,0,19.8333333333,0,0,13.8011674224,0
8984,4,1,9,25,5,8,1,6,3,5,1,2,2,1,0,1,1,1,0,0,1,0,2,0,0,0,2,0.260730348294,0,0,1,0,2.21960957528,4.52,45.2,0,1,5.54,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0
8985,4,1,35,82,11,33,3,16,6,14,2,2,5,2,5,2,3,4,0,0,3,2,5,5,2,2,1,0.959825831244,1,5,2,0,1.90009429392,4.34146341463,43.4146341463,0,1,5.36424242424,0,0,0,0,0,0,0,0,0,4.0,16.4,0,0,12.6269552941,0
8986,4,2,36,124,21,42,2,20,18,12,7,10,3,2,8,2,6,14,1,1,2,2,5,6,3,4,0,2.12473887221,2,2,2,1,2.29030041766,4.08064516129,40.8064516129,0,0,5.70071428571,0,2,0,0,0,1,0,0,0,0,41.3333333333,0,0,30.346151138,0
8987,4,2,28,78,16,34,5,22,7,13,2,3,6,1,0,1,2,3,0,0,6,2,1,2,0,6,1,0.5945793833,0,0,3,0,2.09974389127,4.51282051282,45.1282051282,0,1,6.02205882353,0,0,0,0,0,0,0,0,0,0,13.0,0,0,6.83130051064,0
8988,4,2,61,148,31,43,7,39,22,29,9,10,11,4,5,1,2,4,3,1,7,1,10,4,2,3,4,1.49438042559,0,1,4,0,2.12264166747,4.56756756757,45.6756756757,0,1,5.68348837209,0,0,1,0,0,1,0,0,0,0,13.4545454545,0,0,6.66556464721,0
8989,4,1,6,24,2,8,2,1,4,1,0,0,3,0,2,1,0,0,2,0,3,0,1,4,0,0,0,0.614724456585,0,1,1,0,1.58742796253,3.79166666667,37.9166666667,0,0,5.05375,0,0,0,1,2,0,0,0,0,0,8.0,0,0,5.71547606649,0
8990,4,3,84,225,28,90,10,47,22,25,8,5,11,6,14,5,7,7,3,0,10,5,18,19,18,8,10,3.39030339476,2,5,0,0,1.85274356838,4.16444444444,41.6444444444,0,6,5.14922222222,0,0,5,0,0,1,1,0,0,0,20.4545454545,0,0,11.2360105858,0
8991,4,0,15,40,4,18,1,6,3,8,1,2,2,1,3,0,2,0,0,0,5,1,0,6,0,0,0,0.528700733877,1,1,1,0,1.96622115771,4.075,40.75,0,0,5.21166666667,0,2,0,0,0,0,0,0,0,2.0,20.0,0,0,20.0,0
8992,4,0,17,46,6,19,2,5,6,6,3,3,3,2,0,0,2,2,1,0,0,0,5,3,5,0,4,0.787648763043,0,2,0,0,1.93630456342,4.36956521739,43.6956521739,0,1,5.20157894737,0,1,0,0,1,0,0,0,0,2.0,15.3333333333,0,0,10.8423039782,0
8993,4,0,21,47,6,20,2,8,5,6,3,3,4,1,2,1,1,3,0,0,5,1,3,3,2,1,1,0.861890727676,0,0,1,0,2.07000516161,4.3829787234,43.829787234,0,0,4.973,0,0,0,0,0,0,0,0,0,0,11.75,0,0,8.19679815538,0
8994,4,0,8,23,4,10,1,3,4,4,0,2,2,1,1,1,0,1,0,0,1,1,0,3,0,0,0,0.234718258647,0,1,1,0,2.23341493961,4.52173913043,45.2173913043,0,0,5.728,0,0,0,0,0,0,0,0,0,0,11.5,0,0,11.5,0
8995,4,2,34,96,19,37,5,12,9,9,6,7,6,2,5,0,3,6,1,1,7,1,6,9,6,2,3,0.851379609346,2,2,0,0,2.1954648231,4.46875,44.6875,0,3,5.38081081081,0,0,0,4,0,3,0,0,0,0,16.0,0,0,10.5198225587,0
8996,4,2,66,171,27,77,5,24,14,10,10,11,6,3,11,7,8,3,2,3,15,1,15,18,6,6,12,2.3425578718,2,2,5,1,2.05180581945,4.57894736842,45.7894736842,2,4,5.45649350649,0,0,0,1,1,2,0,0,0,0,28.5,0,0,26.5879045182,0
8997,4,1,14,38,6,15,2,11,7,8,4,2,3,1,0,1,1,0,0,0,3,0,2,1,0,1,0,0.466233505548,1,0,0,0,1.97998520046,4.15789473684,41.5789473684,0,0,6.05133333333,0,0,0,0,0,0,0,0,1,0,12.6666666667,0,0,11.0855260989,0
8998,4,3,46,134,16,49,6,24,20,20,5,7,8,2,7,0,5,6,2,0,4,2,8,10,5,2,7,1.83191040846,1,6,3,0,1.93667276026,4.12686567164,41.2686567164,0,1,5.43591836735,0,0,0,0,0,0,0,0,0,0,16.75,0,0,12.0804594283,0
8999,4,1,22,62,6,28,3,7,5,8,3,3,5,1,3,1,2,3,1,0,7,1,2,4,1,0,3,0.814492173677,1,2,0,0,1.9289330353,4.12903225806,41.2903225806,0,2,5.44357142857,0,1,0,2,0,0,0,0,0,0,12.4,0,0,9.32952303175,0
9000,4,1,18,51,2,21,3,7,5,5,1,2,5,0,3,0,3,1,0,0,3,1,0,8,1,1,0,0.924052708139,0,3,1,0,1.80782612386,3.82352941176,38.2352941176,0,0,5.46285714286,0,2,0,0,2,0,0,0,0,0,10.2,0,0,6.61513416342,0
9001,4,2,73,217,27,84,7,32,15,27,11,11,9,6,18,7,13,10,0,7,10,1,20,15,8,8,21,3.22791766916,4,7,4,1,2.10410282003,4.28571428571,42.8571428571,1,3,5.43119047619,0,1,0,0,1,0,0,0,3,0,24.1111111111,0,0,14.4487173167,0
9002,4,2,18,67,8,27,2,10,8,9,6,4,3,1,6,0,2,2,1,0,6,1,3,3,0,2,3,1.35399275829,1,1,2,0,1.93447618243,4.01492537313,40.1492537313,0,2,5.45074074074,0,0,0,1,0,0,0,0,0,0,22.3333333333,0,0,22.4251842554,0
9003,4,2,70,178,41,58,8,35,15,32,11,17,12,4,1,7,8,14,2,3,11,6,12,3,3,3,8,2.34300141362,1,0,2,3,2.5942526166,4.58426966292,45.8426966292,1,1,5.99431034483,0,0,0,0,1,0,0,0,0,0,14.9166666667,0,0,9.67348897187,0
9004,4,3,76,168,40,59,4,33,16,22,1,8,5,4,7,0,8,8,2,1,7,9,12,15,5,2,4,2.28560523821,3,8,5,0,2.15376110836,4.58928571429,45.8928571429,0,1,5.69508474576,0,1,0,0,2,0,0,0,0,0,33.6,0,0,21.932624102,0
9005,4,3,39,120,16,39,5,28,16,27,2,5,7,4,8,1,5,4,0,1,9,4,0,1,0,3,0,1.43100135331,1,3,1,0,1.93158546509,4.24166666667,42.4166666667,0,1,5.3358974359,0,0,0,0,0,0,0,0,0,0,17.1428571429,0,0,9.99183340003,0
9006,4,3,37,103,13,34,4,16,14,9,4,5,5,2,9,1,3,2,0,1,2,4,1,15,10,4,0,1.92716213856,2,1,2,0,2.04564326969,4.28155339806,42.8155339806,1,0,6.24705882353,0,0,0,0,0,0,0,0,1,2.0,20.6,0,0,14.6505972574,0
9007,4,2,52,137,28,41,6,24,16,19,8,11,8,4,7,2,5,8,0,3,10,1,11,9,4,4,8,1.50406544692,1,0,4,1,2.34477301632,4.56204379562,45.6204379562,0,0,5.60512195122,0,0,0,0,0,0,0,0,0,0,17.25,0,0,9.4835383692,0
9008,4,2,46,116,26,43,4,23,12,12,8,7,5,3,4,3,6,6,0,1,5,3,5,7,5,4,4,0.909682144872,3,1,2,0,2.2026799814,4.59482758621,45.9482758621,0,1,5.47558139535,1,0,0,0,1,0,0,0,0,0,23.2,0,0,14.1336477952,0
9009,4,2,38,95,17,37,5,26,11,18,3,7,8,1,3,2,1,1,0,0,5,0,9,6,4,1,4,1.01384478661,0,1,4,0,2.01850343151,4.58947368421,45.8947368421,0,1,5.71567567568,0,1,0,0,0,0,0,0,0,0,11.875,0,0,5.59994419615,0
9010,4,1,27,60,13,22,3,17,8,11,3,5,3,2,1,1,0,3,1,0,2,2,2,1,2,2,1,0.64698128578,0,1,0,0,2.19295224481,4.73333333333,47.3333333333,0,1,5.59318181818,0,1,0,0,0,0,0,0,0,0,20.0,0,0,2.44948974278,0
9011,4,2,42,141,14,64,6,23,16,14,4,9,7,3,12,1,5,2,1,2,9,1,11,12,3,5,9,3.23962942155,1,0,9,1,2.03823631967,4.21276595745,42.1276595745,1,2,5.5378125,0,0,0,0,4,0,0,0,0,0,20.1428571429,0,0,13.1521706131,0
9012,4,1,37,99,15,44,3,16,13,14,3,5,4,2,3,2,1,1,1,0,7,3,4,6,5,2,2,1.28679865593,2,1,4,0,1.99339250723,4.38383838384,43.8383838384,0,6,5.25295454545,0,2,0,0,1,0,0,0,0,0,24.75,0,0,17.5552698641,0
9013,4,1,21,55,3,20,2,15,7,10,2,2,6,1,0,3,2,1,3,0,3,0,4,4,1,2,2,1.19419200685,0,1,0,0,1.75771507633,3.94545454545,39.4545454545,0,0,4.6425,0,0,0,0,0,0,0,0,0,2.0,9.16666666667,0,0,5.78551831924,0
9014,4,2,63,182,27,75,8,35,22,24,9,9,9,7,7,3,6,8,1,2,10,4,8,12,3,6,3,1.88243865003,1,4,5,0,1.97959507802,4.39010989011,43.9010989011,1,5,5.31466666667,1,0,0,0,0,1,0,0,0,0,20.4444444444,0,0,8.52592270811,0
9015,4,1,27,93,9,35,3,17,13,11,2,4,4,3,6,0,3,3,1,0,0,0,4,12,7,2,2,0.458680086531,2,0,6,0,1.68255632667,4.12903225806,41.2903225806,0,0,5.572,0,0,0,0,0,0,0,0,0,0,23.25,0,0,14.7203091,0
9016,4,3,60,159,32,59,6,27,21,20,11,14,8,4,2,2,2,11,0,4,11,7,6,12,4,3,1,2.8809961416,3,3,3,0,2.38077711548,4.46540880503,44.6540880503,0,4,5.90220338983,0,0,0,0,0,1,1,0,0,0,19.875,0,0,11.6665922617,0
9017,4,2,29,92,11,36,6,17,9,17,3,6,7,0,3,1,3,3,0,1,9,1,0,8,2,1,0,0.730928397017,0,0,4,0,1.97294166299,4.32608695652,43.2608695652,0,2,5.46944444444,0,0,0,0,0,2,0,0,0,0,13.1428571429,0,0,5.59153879737,0
9018,4,2,33,88,15,30,4,22,8,13,1,5,5,3,3,1,3,4,1,0,6,3,3,6,5,2,2,1.19212475199,0,1,1,0,2.05196340464,4.29545454545,42.9545454545,1,3,5.72733333333,0,0,0,0,0,0,0,0,0,0,17.6,0,0,9.2,0
9019,4,3,69,180,38,51,9,27,19,18,9,15,11,5,9,3,5,12,1,2,18,6,13,15,0,7,10,2.69784313391,2,2,3,2,2.38109536682,4.52777777778,45.2777777778,0,1,5.88274509804,0,0,0,0,0,3,0,0,0,0,16.3636363636,0,0,7.52296758748,0
9020,4,0,8,23,3,8,1,4,3,5,2,1,2,1,0,0,0,2,0,0,0,0,0,2,1,0,0,0.425442551892,0,1,1,0,2.22898619256,4.17391304348,41.7391304348,0,0,5.2775,0,0,0,0,0,0,0,0,0,0,11.5,0,0,11.5,0
9021,4,2,33,92,20,36,5,21,10,18,6,15,7,1,5,5,2,4,0,1,4,0,1,0,1,3,0,1.3011369735,0,0,3,1,2.76528458812,4.6847826087,46.847826087,0,1,6.50166666667,1,0,0,0,0,0,0,0,0,0,13.1428571429,0,0,6.77028320633,0
9022,4,2,39,99,14,35,5,17,14,15,2,3,6,1,4,3,2,5,1,0,3,5,5,2,3,4,7,1.42124378469,1,0,1,0,1.96731695799,4.31313131313,43.1313131313,0,2,5.47542857143,0,1,0,1,0,0,0,0,0,3.0,16.5,0,0,14.2448821219,0
9023,4,1,19,52,8,13,2,9,5,6,3,3,5,0,0,3,1,5,0,1,5,0,3,4,1,3,1,0.763346969152,0,1,0,0,2.24070057457,4.13461538462,41.3461538462,0,1,5.35,0,0,0,0,0,0,0,0,0,2.0,10.4,0,0,6.31189353522,0
9024,4,1,18,59,4,18,2,12,9,9,1,3,4,2,0,0,2,4,1,1,2,2,1,4,1,2,0,0.920323262754,1,1,2,0,1.92707492521,3.89830508475,38.9830508475,1,0,5.58166666667,0,1,0,0,0,0,0,0,0,0,14.75,0,0,10.7558123821,0
9025,4,1,9,27,3,9,1,6,2,4,0,3,2,1,1,0,1,2,0,0,4,1,2,3,0,0,1,0.560327219092,1,0,0,0,2.11290971515,4.18518518519,41.8518518519,0,0,5.70333333333,0,0,0,0,1,0,0,0,0,0,13.5,0,0,13.5,0
9026,4,2,31,95,12,28,3,15,10,11,4,4,4,2,6,1,3,6,2,1,8,4,5,5,3,4,0,1.97414946125,2,1,0,0,2.0703203143,4.03157894737,40.3157894737,0,4,5.17071428571,0,0,0,0,0,0,1,0,0,0,23.75,0,0,18.7132974112,0
9027,4,3,93,231,45,92,10,37,26,23,10,15,13,7,17,5,12,12,4,5,16,8,17,17,4,1,8,3.92792735258,1,5,3,0,2.31041960969,4.49783549784,44.9783549784,0,3,5.62304347826,1,2,0,0,0,0,0,0,0,0,17.7692307692,0,0,11.1158504028,0
9028,4,1,14,41,5,20,1,5,5,6,0,3,4,1,4,0,1,2,0,1,5,0,1,2,0,1,2,0.222520388669,0,0,2,1,2.23743101815,4.51219512195,45.1219512195,0,1,5.7085,0,0,0,0,0,0,0,0,1,0,10.25,0,0,8.25757228246,0
9029,4,2,60,154,28,55,3,31,21,21,10,6,4,2,6,2,6,4,0,1,11,7,16,12,7,0,4,2.58469124066,2,1,2,0,2.0767159994,4.43506493506,44.3506493506,1,2,5.35472727273,0,0,0,1,0,0,0,0,0,0,38.5,0,0,40.5801675699,0
9030,4,0,14,64,4,27,4,10,4,11,0,3,5,1,5,1,1,2,0,0,11,2,0,8,0,0,0,0.91009110177,0,0,1,0,1.68553309828,3.984375,39.84375,1,3,5.22814814815,0,1,0,0,0,0,0,0,0,2.0,12.8,0,0,8.0099937578,0
9031,4,1,32,84,10,28,3,21,8,14,0,8,3,3,5,0,2,6,0,0,2,1,1,7,1,2,0,0.980025790275,2,3,3,0,2.19841908462,4.28571428571,42.8571428571,0,2,5.93071428571,0,0,0,0,0,0,0,0,0,0,28.0,0,0,6.48074069841,0
9032,4,1,7,22,3,8,1,5,4,2,1,2,2,1,1,0,1,0,0,0,1,1,2,2,0,1,0,0.442447278757,0,1,0,0,2.10750051994,4.18181818182,41.8181818182,0,0,5.47375,0,0,0,0,0,1,0,0,0,0,11.0,0,0,11.0,0
9033,4,1,47,131,21,43,4,30,15,24,3,9,5,3,4,3,3,4,0,0,9,2,18,10,5,2,0,1.57376683568,3,4,0,0,2.09733774149,4.35114503817,43.5114503817,1,5,5.13906976744,0,0,0,0,0,0,1,0,0,4.0,26.2,0,2,16.8689063072,0
9034,4,2,61,147,30,57,4,16,22,16,10,8,5,4,11,9,5,3,5,3,11,2,3,11,4,3,2,1.78579541145,3,4,2,0,2.21296490709,4.65986394558,46.5986394558,1,5,5.69543859649,0,0,0,0,0,2,0,0,0,0,29.4,0,0,21.6111082548,0
9035,4,3,92,230,36,93,10,37,30,27,14,9,13,6,8,7,5,12,1,2,14,12,13,14,9,5,11,3.32386777488,3,3,3,1,2.02207299354,4.38260869565,43.8260869565,2,5,5.3835483871,0,1,0,0,0,1,0,0,0,0,17.7692307692,0,0,9.33276977729,0
9036,4,0,23,72,6,32,2,12,5,10,1,1,4,2,5,1,3,3,1,0,3,1,2,7,3,0,1,1.35919154326,1,4,3,0,1.75203883022,3.97222222222,39.7222222222,0,2,5.4128125,0,0,0,0,1,1,0,0,0,0,18.0,0,0,18.6681547026,0
9037,4,3,56,131,30,45,6,22,13,17,7,8,10,3,11,2,3,5,1,3,8,10,12,11,5,3,5,2.1529880172,1,3,1,0,2.28821690023,4.62595419847,46.2595419847,0,2,5.80688888889,0,0,0,0,0,0,0,0,0,0,13.3,0,0,9.83920728514,0
9038,4,1,12,36,4,15,2,5,4,3,3,2,3,1,3,1,0,2,0,0,3,1,3,3,1,1,0,0.498262900604,0,0,0,0,1.81068258637,4.25,42.5,0,0,5.68666666667,1,0,0,0,1,0,0,0,0,0,12.0,0,0,8.83176086633,0
9039,4,2,46,134,16,46,8,32,14,29,6,5,17,0,5,5,0,3,0,3,4,0,7,11,6,0,0,2.53186923499,0,5,6,2,2.13130842253,4.20895522388,42.0895522388,0,1,5.99586956522,0,0,0,0,0,0,0,1,0,5.0,7.94117647059,0,0,6.18794452459,0
9040,4,3,51,145,27,55,6,28,10,21,12,10,7,3,6,4,5,7,4,3,7,2,12,5,3,5,8,1.69045417451,2,3,4,1,2.25487976589,4.52413793103,45.2413793103,1,2,5.57254545455,0,0,0,0,0,0,0,0,1,0,20.8571428571,0,0,13.4952750613,0
9041,4,0,15,49,7,22,1,9,3,9,2,3,3,1,3,1,2,1,0,0,4,1,1,4,0,2,0,0.371982358697,1,0,2,0,1.72836480465,4.36734693878,43.6734693878,0,3,5.82409090909,0,0,0,0,0,0,0,0,0,2.0,16.3333333333,0,0,19.0146142626,0
9042,4,2,58,143,27,50,5,26,24,22,7,14,7,3,11,1,1,4,3,2,9,3,11,10,4,3,9,1.90599578209,1,3,1,0,2.25663166838,4.56643356643,45.6643356643,0,2,5.662,0,0,0,0,0,0,0,0,0,5.0,20.5714285714,0,1,16.2907260459,0
9043,4,2,26,101,13,49,4,24,8,11,11,4,5,2,6,1,5,2,1,1,3,1,2,5,0,6,0,1.08300767434,2,2,4,0,1.86754458375,4.14851485149,41.4851485149,0,3,5.57469387755,0,0,0,0,0,3,0,0,0,0,20.4,0,0,15.4738489071,0
9044,4,1,92,255,42,94,10,39,33,20,19,14,12,9,12,13,7,13,2,2,13,4,17,17,10,12,8,2.98373670832,3,4,5,0,2.13172077004,4.35294117647,43.5294117647,1,4,5.56489361702,0,0,0,0,0,0,1,0,0,0,21.25,0,0,9.87526370956,0
9045,4,0,24,58,6,22,3,11,5,8,3,2,4,2,4,1,2,3,0,0,7,0,6,3,0,2,1,0.244532834494,0,0,1,0,1.71502735088,4.37931034483,43.7931034483,1,2,5.07090909091,0,0,0,0,0,0,0,0,1,0,14.5,0,0,9.86154146166,0
9046,4,1,37,92,13,41,3,16,16,11,7,4,3,3,6,2,3,4,2,1,3,2,3,4,3,1,2,2.25418641158,2,1,1,0,2.03352221858,4.41304347826,44.1304347826,1,1,5.56073170732,0,0,0,0,1,0,0,0,0,0,30.6666666667,0,0,6.12825877028,0
9047,4,1,14,35,6,16,2,5,3,5,1,3,3,1,3,1,0,1,0,0,2,0,5,2,1,0,5,0.461993642926,0,0,2,0,2.09039419707,4.42857142857,44.2857142857,0,1,5.718125,1,0,0,0,0,0,0,0,0,0,11.6666666667,0,0,7.13364485301,0
9048,4,0,8,29,1,7,2,5,3,6,2,0,3,0,2,0,1,1,0,0,1,1,1,1,2,0,0,0.442459627924,0,0,1,0,1.42376037171,3.79310344828,37.9310344828,0,0,5.24571428571,0,0,0,0,0,0,1,0,0,0,9.66666666667,0,0,7.13364485301,0
9049,4,2,39,97,14,30,5,11,10,9,3,5,7,3,7,2,1,8,0,0,11,10,10,9,1,3,0,2.03971393023,0,2,0,0,2.01641672928,4.29896907216,42.9896907216,0,2,5.11666666667,0,1,0,0,3,0,0,0,0,0,14.5714285714,0,0,7.6691803037,0
9050,4,1,27,63,12,26,3,17,10,5,2,4,6,1,6,0,2,0,1,3,7,1,3,5,0,3,1,0.530107169692,0,0,0,0,2.33366247404,4.68253968254,46.8253968254,0,1,4.99615384615,0,1,0,0,0,1,0,0,0,0,10.5,0,0,6.55108133568,0
9051,4,2,50,119,26,41,4,25,12,17,4,7,5,3,7,2,6,5,1,1,9,5,9,5,2,3,7,1.661818125,2,1,1,0,2.22684480205,4.57142857143,45.7142857143,0,3,5.85146341463,0,0,0,0,1,0,0,0,0,0,23.8,0,0,15.9047162817,0
9052,4,3,40,109,19,39,3,21,13,13,6,8,4,2,7,1,4,1,1,5,6,2,8,7,4,4,6,1.83402934039,2,1,3,3,2.448691982,4.62385321101,46.2385321101,1,2,5.99948717949,0,0,1,0,0,0,0,0,0,0,27.25,0,0,21.6376408141,0
9053,4,2,31,84,13,27,5,12,11,8,3,7,6,2,3,1,1,6,0,1,11,7,6,8,0,2,1,2.03007959167,0,4,0,1,2.42864314295,4.20238095238,42.0238095238,0,1,5.50222222222,0,0,0,0,0,0,0,0,0,0,14.1666666667,0,0,6.81705377874,0
9054,4,1,31,78,13,25,2,8,5,11,2,2,4,2,1,0,4,6,0,0,9,3,11,9,2,0,11,1.38181480247,2,0,1,0,2.04136380079,4.25641025641,42.5641025641,0,4,6.0628,0,0,0,0,0,0,0,0,0,0,19.5,0,0,15.532224567,0
