id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12,std_char,mean_char,avg_word_length,pos_32,pos_35,maturity_score,pos_11,pos_33,pos_9
17973,7,15,40,142,12,52,1,20,13,15,12,1,2,1,6,7,10,4,1,0,0,2,8,16,16,4,11,3.94983620089,1,1,0,0,1.69081496895,3.67605633803,36.7605633803,0,0,5.36076923077,0,1,0
17974,7,17,69,204,30,67,8,40,9,18,7,5,22,1,14,5,5,13,0,1,15,3,21,23,14,7,15,5.98154122798,0,6,2,0,2.05706172635,4.00490196078,40.0490196078,1,1,5.08432835821,0,0,0
17975,7,16,74,211,28,75,10,40,29,20,10,6,16,2,10,6,10,2,1,5,2,6,15,17,24,11,18,7.21255081138,0,1,1,5,2.25771327663,4.05213270142,40.5213270142,0,1,5.2276,5,0,0
17976,7,9,45,115,31,49,6,20,14,6,7,9,9,1,7,3,7,6,2,5,2,9,5,7,1,5,2,2.0308903315,1,5,1,0,2.53707820684,4.59130434783,45.9130434783,0,2,5.10551020408,0,0,0
17977,7,16,19,73,8,27,3,9,8,3,3,1,4,3,2,4,4,5,0,1,2,1,1,12,5,3,0,1.74500747169,2,3,1,0,1.99323437087,3.7397260274,37.397260274,0,2,4.71111111111,1,1,1
17978,7,9,16,76,7,27,0,11,5,3,4,1,10,0,3,1,3,3,0,0,0,4,5,16,7,0,1,1.99599812098,0,2,3,0,1.76078132577,3.57894736842,35.7894736842,0,2,5.80407407407,1,0,0
17979,7,17,34,135,16,42,2,13,12,9,10,4,3,2,11,2,10,6,0,0,4,4,8,18,12,0,8,3.78293230167,1,4,1,0,1.995766664,3.62222222222,36.2222222222,0,2,4.97142857143,1,1,0
17980,7,24,66,196,34,76,11,37,21,27,18,6,15,2,10,3,6,1,2,3,2,9,23,13,27,3,17,6.04770643405,1,2,1,1,2.2297874019,4.11224489796,41.1224489796,1,2,5.19868421053,1,0,0
17981,7,11,55,145,30,50,6,25,15,11,17,3,13,3,9,8,4,9,1,0,6,3,7,7,2,3,4,2.53814966807,0,6,2,0,2.10165506756,4.26206896552,42.6206896552,1,1,5.3726,0,1,0
17982,7,9,28,91,7,34,4,14,4,8,6,1,8,2,5,6,3,3,5,0,1,0,5,6,8,6,3,2.38874756424,0,1,0,0,1.69261846408,3.84615384615,38.4615384615,0,5,5.22264705882,3,0,0
17983,7,18,38,145,20,46,6,19,13,10,6,6,12,3,15,2,9,5,2,1,2,9,2,18,14,8,0,5.60038470067,0,4,1,1,2.22016188012,3.79310344828,37.9310344828,0,0,4.58630434783,2,0,0
17984,7,18,51,151,27,50,6,21,14,7,8,5,16,1,8,5,2,7,1,1,1,4,12,26,15,1,5,3.82844347717,0,8,2,0,2.32308693161,4.09933774834,40.9933774834,1,2,5.3574,1,1,0
17985,7,14,31,109,12,30,4,19,11,11,5,4,7,4,10,2,3,4,2,0,1,0,9,11,10,7,8,3.9167021854,1,3,1,0,1.99378920121,3.63302752294,36.3302752294,0,0,5.353,0,0,0
17986,7,17,81,261,31,93,13,36,30,16,16,4,23,2,16,12,7,7,1,2,2,2,11,48,33,12,6,9.48695847227,0,4,5,0,2.0226247563,3.77394636015,37.7394636015,0,1,5.09806451613,1,2,1
17987,7,18,57,213,16,65,8,21,14,10,9,0,11,4,17,2,16,8,3,0,2,5,10,37,33,6,6,6.62543917326,2,7,2,0,1.69172848189,3.54929577465,35.4929577465,0,4,4.76753846154,3,2,0
17988,7,15,27,109,13,43,6,15,6,7,5,5,8,2,14,1,7,3,0,0,1,0,11,12,14,2,3,3.09926458131,0,3,3,0,2.00898423813,3.89908256881,38.9908256881,0,4,5.07976744186,0,1,0
17989,7,13,25,76,8,21,5,10,6,7,3,1,7,1,5,4,5,4,0,0,5,1,4,12,2,1,3,2.32249516001,0,5,0,0,1.92613602843,3.75,37.5,0,0,5.38238095238,1,0,0
17990,7,11,60,203,34,71,7,41,17,19,6,2,24,1,4,7,4,10,2,0,6,7,9,24,0,4,5,3.77437408354,0,19,5,0,2.07233950777,4.04926108374,40.4926108374,0,5,5.0914084507,2,0,0
17991,7,24,90,331,36,105,14,31,25,21,20,8,26,3,24,10,17,9,6,1,2,10,12,64,39,11,9,11.3857653934,1,5,7,0,1.93608860167,3.70392749245,37.0392749245,1,2,5.19780952381,2,1,0
17992,7,7,10,29,3,11,1,2,2,1,3,1,3,1,3,0,3,1,1,0,1,3,2,4,0,0,0,0.327181189354,0,4,0,0,1.70554008897,4.13793103448,41.3793103448,0,2,5.11363636364,1,0,0
17993,7,17,50,155,18,61,6,26,15,13,6,3,7,6,9,5,8,1,2,1,3,3,10,16,21,8,8,6.97370266057,2,2,2,0,2.05598231007,3.83870967742,38.3870967742,0,2,5.11524590164,2,0,0
17996,7,11,15,86,5,21,2,11,7,8,3,2,3,1,1,2,9,5,2,0,2,1,6,12,3,3,3,2.77161982881,1,5,0,0,1.71338977304,3.3488372093,33.488372093,0,1,5.08761904762,1,0,0
17997,7,16,48,198,22,62,8,24,24,20,13,4,9,3,6,6,4,5,1,1,2,5,14,36,28,1,6,5.09604849632,3,2,4,1,2.05780311459,3.69191919192,36.9191919192,1,1,4.82951612903,2,0,0
17998,7,17,38,163,18,56,11,22,14,19,7,4,13,1,6,7,5,13,4,1,0,3,6,15,14,4,9,4.10533661412,0,6,0,1,1.99546938174,3.65030674847,36.5030674847,1,4,4.82392857143,0,0,0
18000,7,22,105,295,47,109,13,36,26,35,14,14,24,4,18,10,12,11,5,0,2,7,17,36,36,3,20,6.31285628546,1,6,1,0,2.1058521238,4.06440677966,40.6440677966,0,3,5.37467889908,4,1,0
18001,7,12,8,67,0,18,3,12,5,3,3,0,6,1,6,1,4,3,2,0,1,0,7,9,5,3,1,2.37789021769,0,2,1,0,1.3128802135,3.05970149254,30.5970149254,0,0,4.97833333333,2,0,0
18002,7,12,36,209,11,60,5,22,12,12,12,1,7,5,19,2,13,5,6,0,2,5,7,34,38,10,3,7.48134452101,4,5,2,0,1.55406492045,3.28229665072,32.8229665072,0,2,4.57866666667,0,1,0
18004,7,16,40,179,17,60,7,25,12,20,7,3,20,1,12,5,9,4,1,0,2,7,8,33,21,2,1,6.44695191137,0,10,0,0,1.86049117324,3.44134078212,34.4134078212,0,2,5.4015,1,0,0
18005,7,20,77,235,19,85,10,42,19,22,16,1,14,5,14,10,8,9,1,0,4,8,28,23,21,5,28,5.47739502281,3,6,0,0,1.65074776269,3.86382978723,38.6382978723,1,2,5.38729411765,4,1,0
18006,7,16,64,208,25,66,8,27,20,15,17,6,16,2,18,4,7,8,2,1,0,3,8,27,29,7,8,8.19139079394,1,0,4,0,2.06164293928,3.72115384615,37.2115384615,0,1,5.36575757576,1,0,0
18008,7,15,37,134,16,47,5,14,15,11,7,0,8,4,11,5,8,5,4,0,0,5,1,17,17,4,0,5.22957888555,1,1,2,0,1.87430456935,3.5447761194,35.447761194,0,1,5.23063829787,0,0,0
18011,7,8,26,87,11,30,2,16,11,5,3,0,3,1,3,3,6,2,3,0,2,2,6,4,1,4,3,1.14348525336,1,6,2,0,1.74481321701,4.04597701149,40.4597701149,0,2,5.21533333333,1,2,0
18012,7,17,92,196,34,58,10,32,12,11,14,14,12,5,7,6,12,7,3,10,4,0,61,16,16,0,90,4.39776129483,1,2,0,6,2.69780518192,4.69897959184,46.9897959184,0,2,5.86344827586,3,0,0
18013,7,13,32,161,16,45,5,24,24,15,3,5,7,2,5,4,19,5,0,2,0,4,16,21,18,3,12,4.62099428025,1,5,1,2,2.0780761827,3.5900621118,35.900621118,0,0,4.62644444444,1,0,0
18014,7,20,56,144,21,48,5,17,11,7,6,7,13,2,10,10,8,6,4,4,1,2,8,14,17,5,9,3.94159079365,0,3,1,2,2.32612105464,4.20833333333,42.0833333333,0,1,5.09520833333,5,0,0
18015,7,14,68,259,26,76,2,36,20,23,22,5,3,2,16,4,13,16,1,2,0,7,15,29,32,7,14,6.16981838314,2,5,0,1,1.89785870085,3.71042471042,37.1042471042,0,1,5.01052631579,4,0,0
18016,7,24,131,271,64,71,7,29,18,13,35,26,41,1,14,6,6,11,1,6,4,6,68,31,25,10,81,6.10038118022,0,9,9,1,2.52277313893,4.70479704797,47.0479704797,1,0,5.06563380282,0,2,0
18017,7,17,69,211,32,71,9,21,17,10,13,6,20,2,10,10,10,6,2,0,3,6,15,33,23,5,10,6.75462921726,0,9,2,0,2.08542458795,3.90995260664,39.0995260664,0,5,4.99732394366,6,0,0
18018,7,12,18,70,5,24,3,7,7,4,3,1,8,0,5,5,0,5,0,0,1,0,6,9,11,4,7,1.92277844547,0,0,0,0,1.68300480569,3.67142857143,36.7142857143,0,1,5.15541666667,0,0,0
18019,7,20,86,280,35,92,12,40,27,19,6,4,18,5,12,12,23,5,8,2,2,2,15,38,41,10,3,7.43275259831,3,5,2,0,2.01428271835,3.89642857143,38.9642857143,3,4,5.11793478261,7,0,0
18020,7,13,31,107,13,37,2,17,8,8,3,1,12,1,4,3,3,6,1,0,1,3,4,14,13,8,1,4.3906902402,0,1,1,0,2.01305035102,3.67289719626,36.7289719626,0,1,4.96189189189,0,0,0
18021,7,16,35,103,14,26,4,8,10,6,8,4,5,1,5,2,5,6,2,0,1,1,9,14,11,3,9,3.35861698585,1,5,1,0,2.09878809773,3.78640776699,37.8640776699,0,3,5.105,1,0,0
18022,7,18,84,296,33,98,16,47,19,25,15,7,20,6,27,4,12,5,1,2,2,9,10,38,41,10,17,13.7903776134,2,1,3,0,1.89381119515,3.80743243243,38.0743243243,1,5,5.4037755102,3,0,0
18023,7,12,37,163,10,54,6,18,15,8,7,1,11,2,8,6,1,2,1,0,2,4,19,24,14,1,6,5.39000298616,2,8,2,0,1.71546379346,3.49079754601,34.9079754601,0,1,4.74407407407,0,3,0
18025,7,21,74,217,31,82,8,22,20,12,17,10,11,5,17,8,13,4,1,1,2,9,24,22,19,6,20,7.78647453723,3,15,4,1,2.1902786037,4.0599078341,40.599078341,2,2,4.90231707317,1,0,0
18026,7,19,39,129,15,52,6,14,12,6,6,4,10,3,9,4,8,3,1,1,4,2,3,24,13,5,0,3.22955332179,0,3,1,0,2.03270855505,3.90697674419,39.0697674419,0,4,5.09153846154,1,0,0
18028,7,23,55,197,19,62,7,30,14,14,9,4,9,4,14,2,12,14,2,1,0,4,10,25,23,5,8,4.77970798066,4,1,3,1,1.84858854324,3.7614213198,37.614213198,0,2,5.39225806452,4,0,0
18029,7,17,41,192,13,58,8,37,13,13,15,1,9,4,7,4,13,4,1,0,0,4,10,27,28,10,8,7.25264326471,3,1,1,0,1.66893388549,3.5,35.0,0,3,4.60172413793,0,0,0
18030,7,21,70,272,32,106,12,44,26,22,12,8,16,6,15,7,12,9,0,2,2,6,12,39,30,4,13,6.32261727674,3,5,2,0,1.97715614144,3.92279411765,39.2279411765,0,6,5.16660377358,3,0,0
18031,7,9,26,73,12,25,3,12,8,8,6,0,6,2,5,4,1,4,2,0,1,2,6,4,2,1,5,1.57580682556,0,3,2,0,1.97183362733,4.02739726027,40.2739726027,0,0,5.6888,0,0,0
18032,7,15,20,99,8,29,3,12,7,6,5,0,6,1,6,1,7,5,0,0,1,2,4,15,14,3,4,3.14713476087,1,2,0,0,1.64230808317,3.34343434343,33.4343434343,0,2,4.87517241379,1,1,0
18033,7,12,16,85,6,28,5,11,4,7,8,3,8,1,2,1,1,8,1,0,0,1,8,11,12,1,4,2.06870939157,0,2,0,0,1.80335821187,3.47058823529,34.7058823529,0,3,4.62,0,0,0
18034,7,24,137,421,57,166,22,67,42,40,29,5,29,9,24,10,14,17,4,1,9,16,13,33,43,21,5,10.4552843218,1,8,4,1,1.90413560001,3.97862232779,39.7862232779,4,5,5.02078313253,3,2,4
18035,7,16,23,77,9,29,3,8,7,9,2,1,5,2,7,3,4,2,0,0,0,5,5,8,9,1,6,2.64822997019,1,0,1,0,1.83978958053,3.77922077922,37.7922077922,0,1,4.98034482759,2,0,0
18036,7,8,20,51,4,12,3,11,7,5,3,1,4,1,0,5,1,0,0,0,1,3,8,4,7,0,0,1.44487240513,1,0,0,0,1.88513275135,3.92156862745,39.2156862745,0,2,4.7575,1,0,0
18037,7,13,27,91,10,31,2,19,5,5,4,1,4,1,3,2,6,1,0,1,1,4,6,14,12,6,2,3.80478422319,1,3,0,1,2.01144466638,3.72527472527,37.2527472527,0,0,4.91451612903,3,0,0
18038,7,21,55,175,24,68,7,31,14,17,10,0,15,2,9,1,9,4,2,0,2,5,6,25,15,4,0,4.53355802519,1,8,3,0,1.94083251989,3.85714285714,38.5714285714,0,2,5.30264705882,2,0,0
18039,7,16,47,130,21,55,3,14,11,13,6,5,4,2,12,5,5,6,3,1,0,3,3,16,17,2,5,2.54666887941,2,1,1,1,2.12860238693,4.10769230769,41.0769230769,0,4,5.42654545455,2,0,0
18040,7,9,12,60,7,14,2,11,7,5,5,2,3,2,5,0,3,2,1,0,1,0,3,6,5,2,2,1.97726573999,2,0,0,0,2.02079583808,3.53333333333,35.3333333333,0,0,5.26571428571,1,0,0
18041,7,17,26,87,14,22,4,18,4,2,3,1,7,1,6,2,5,4,2,1,0,3,16,10,11,5,13,2.79453331468,0,4,0,0,2.08788463028,3.96551724138,39.6551724138,0,0,4.80090909091,0,1,0
18042,7,16,39,126,16,38,7,14,10,8,6,5,9,2,5,1,6,3,0,1,0,4,15,14,13,1,6,3.47561649287,0,4,0,0,2.07460839678,4.0,40.0,0,2,5.05263157895,1,1,0
18043,7,7,26,71,9,19,3,10,7,2,4,2,6,2,6,0,6,1,0,1,3,0,8,9,1,6,8,2.54117134462,0,6,1,0,2.14972741709,3.91549295775,39.1549295775,0,1,5.42526315789,0,0,0
18044,7,16,63,144,29,60,7,21,9,6,8,6,12,2,4,4,5,5,1,3,11,3,7,9,3,4,7,2.93484725316,0,4,1,2,2.36377084071,4.41666666667,44.1666666667,2,2,5.60333333333,4,0,0
18045,7,19,109,295,46,110,14,36,25,23,21,12,17,7,23,12,9,9,5,2,2,5,31,30,29,14,32,6.28700830653,3,8,3,0,2.07731345185,4.22033898305,42.2033898305,0,6,4.997,2,1,0
18046,7,8,21,96,5,25,3,17,6,8,6,2,4,2,2,2,2,2,3,1,0,1,20,14,14,0,22,2.4096004254,2,5,0,1,1.76587411882,3.63541666667,36.3541666667,0,1,5.5216,2,0,0
18047,7,22,72,222,19,95,8,30,22,18,10,6,15,5,23,9,12,10,3,0,1,8,10,20,27,8,4,5.7428199429,2,2,0,0,1.76145019208,3.92342342342,39.2342342342,0,2,5.10063157895,2,0,0
18048,7,18,39,108,11,34,6,12,5,11,11,5,8,3,1,1,5,3,2,3,6,1,12,4,2,0,7,1.59470725078,0,1,0,1,2.03873870835,4.25925925926,42.5925925926,0,0,5.20264705882,4,0,0
18049,7,18,71,241,24,77,5,36,21,25,13,6,6,3,12,5,15,3,1,0,4,4,23,34,26,10,13,6.47852263344,3,4,3,0,1.83372622472,3.87136929461,38.7136929461,0,3,5.20597402597,1,1,0
18050,7,8,13,67,3,19,1,7,9,5,4,1,1,1,1,1,2,2,2,0,0,0,7,11,15,1,3,2.58432224156,1,0,0,0,1.77168033193,3.26865671642,32.6865671642,0,3,4.71473684211,0,0,0
18051,7,18,57,173,25,55,8,21,15,7,16,12,13,2,10,7,14,8,1,6,3,2,17,23,14,6,24,4.22534767321,1,8,2,4,2.47531162282,4.32369942197,43.2369942197,0,1,5.22345454545,1,0,0
18052,7,17,72,208,35,77,8,32,22,11,16,3,10,3,13,2,2,5,3,1,5,3,15,22,18,13,17,6.28202708127,2,7,2,0,2.03613195381,4.0625,40.625,1,7,5.08571428571,1,1,0
18053,7,24,78,217,40,74,11,27,18,12,23,3,21,1,13,9,7,4,1,0,7,2,31,33,25,8,26,4.98066770838,1,5,3,0,2.01612800819,4.1797235023,41.797235023,0,1,5.1772972973,4,0,0
18054,7,12,56,156,19,40,3,27,8,13,8,3,7,2,4,7,8,8,0,0,2,1,33,18,17,1,30,4.03809245835,2,6,0,0,1.91467062606,3.92948717949,39.2948717949,0,1,6.15025,4,0,0
18055,7,16,46,162,28,56,7,19,11,12,8,7,16,1,11,3,8,5,3,4,0,3,16,25,30,4,22,5.69399219888,0,2,0,4,2.49782514095,3.94444444444,39.4444444444,1,1,4.74160714286,0,1,0
18056,7,22,140,317,61,111,13,48,27,24,28,19,28,4,21,3,4,11,4,3,6,10,54,33,36,4,65,7.11808837281,2,13,4,1,2.28685480684,4.45425867508,44.5425867508,1,2,5.2863963964,0,5,0
18057,7,14,39,126,20,43,5,26,7,8,9,5,6,3,7,2,9,2,2,1,0,9,11,16,17,2,3,3.30972804152,2,2,0,0,2.17735823623,3.94444444444,39.4444444444,1,2,5.28930232558,0,0,0
18058,7,18,56,158,21,50,7,31,16,23,12,2,12,4,5,5,4,3,2,0,0,9,2,17,20,1,2,5.08068197648,0,0,1,0,2.05833846492,3.89240506329,38.9240506329,0,1,5.4258,2,1,0
18060,7,8,25,94,7,27,1,12,8,1,5,0,2,1,6,6,13,0,2,0,0,2,8,12,13,3,1,2.53651826743,1,2,1,0,1.63004842919,3.65957446809,36.5957446809,0,0,5.24037037037,2,0,0
18061,7,15,50,217,10,67,7,25,19,17,15,2,13,5,13,5,12,9,5,0,4,4,17,23,20,9,23,6.49256812704,2,4,2,0,1.62482028625,3.50230414747,35.0230414747,0,2,4.71686567164,3,1,0
18062,7,17,54,138,27,46,8,28,16,14,3,9,11,1,9,9,3,5,2,3,1,7,4,10,12,7,5,3.40967818502,0,2,0,2,2.59230321672,4.38405797101,43.8405797101,0,1,5.50956521739,3,0,0
18064,7,17,38,149,17,42,4,20,17,10,13,0,11,3,8,2,8,3,2,0,0,1,13,26,25,2,5,6.02705845171,2,3,0,0,1.90441361599,3.55704697987,35.5704697987,0,2,5.15738095238,0,1,0
18065,7,14,45,190,23,69,10,21,16,4,10,9,17,1,8,5,6,13,2,0,0,5,11,35,28,7,8,6.03471975552,0,2,2,0,1.99053734722,3.75789473684,37.5789473684,0,1,5.21956521739,3,0,0
18066,7,23,64,205,26,62,10,39,10,22,20,8,16,4,4,4,8,5,1,6,1,1,41,14,24,6,50,5.36822895043,0,11,3,2,2.16667954232,4.2243902439,42.243902439,2,4,4.31870967742,1,1,0
18067,7,17,66,117,8,24,5,7,4,5,10,2,12,3,7,0,9,1,1,2,0,0,58,12,12,0,87,2.8598710925,1,1,1,2,1.91808370329,4.4358974359,44.358974359,0,0,5.52708333333,1,0,0
18068,7,24,121,305,62,114,10,57,20,32,15,11,29,3,16,4,7,11,2,3,3,13,24,26,24,10,9,10.504273629,1,8,1,1,2.39005434937,4.24590163934,42.4590163934,1,3,5.51736842105,3,1,0
18070,7,20,42,113,19,49,5,21,8,11,5,1,8,2,2,1,7,7,7,0,4,0,4,8,12,3,3,1.47477743352,1,0,1,0,1.83289750786,4.12389380531,41.2389380531,0,3,5.15979591837,0,0,0
18071,7,16,57,215,24,66,9,40,18,20,14,3,15,5,10,9,16,4,2,2,6,4,14,26,17,8,13,7.10146078807,1,4,0,1,1.99027192907,3.71627906977,37.1627906977,0,4,4.79621212121,2,0,0
18072,7,15,50,154,18,56,8,17,13,11,9,2,11,1,14,4,5,12,4,0,0,1,10,16,23,4,5,3.10320364625,1,2,0,0,1.80822330064,3.84415584416,38.4415584416,0,0,5.40839285714,2,0,0
18073,7,18,56,160,33,48,6,15,6,7,13,7,15,3,12,4,2,5,1,5,10,2,21,6,0,12,13,3.23509783343,0,4,1,0,2.17814148174,4.28125,42.8125,0,1,5.485625,2,1,0
18074,7,17,68,262,15,78,5,25,15,12,10,0,5,4,18,5,16,14,1,0,2,10,39,37,20,2,18,8.25873671396,4,20,2,0,1.59433735896,3.51526717557,35.1526717557,0,0,5.09538461538,0,6,0
18075,7,16,75,158,43,52,7,32,14,8,20,13,13,3,10,2,2,0,2,9,1,3,34,10,20,5,50,2.16782857111,0,2,2,2,2.70852881765,5.03797468354,50.3797468354,0,3,5.40576923077,1,0,0
18076,7,13,56,223,24,83,6,21,19,12,10,2,7,4,16,4,17,9,3,1,1,7,22,35,26,7,20,5.86086185159,4,9,0,1,1.78899439613,3.79372197309,37.9372197309,0,6,4.40048192771,0,0,0
18077,7,18,72,250,27,79,12,46,13,12,16,4,21,4,9,8,19,4,2,1,0,1,23,36,40,18,13,4.59304303814,0,5,2,0,1.79031306858,3.94,39.4,0,2,5.29379746835,2,0,0
18078,7,19,58,145,30,51,5,28,12,9,10,10,18,0,7,3,5,3,4,3,2,4,23,19,14,5,16,4.33168967503,0,5,1,2,2.6341407172,4.41379310345,44.1379310345,0,1,5.41784313725,2,0,0
18079,7,22,100,365,52,116,13,57,30,25,27,22,16,9,14,7,12,23,5,12,3,6,49,44,37,9,39,10.7462521579,3,12,3,5,2.57132779504,3.9698630137,39.698630137,3,4,5.05172413793,5,0,0
18080,7,8,54,173,19,65,5,38,21,15,16,2,8,3,5,3,8,5,2,0,4,2,21,12,0,6,29,3.27039356526,2,12,0,0,1.79261528286,4.04046242775,40.4046242775,0,7,4.68169230769,0,1,0
18081,7,23,41,173,15,66,5,35,20,7,16,1,10,3,13,0,11,5,2,0,1,3,9,21,17,8,5,6.28648551101,2,2,0,0,1.73621740201,3.56647398844,35.6647398844,0,2,5.43681818182,0,0,0
18082,7,14,22,139,6,60,2,24,11,5,8,1,3,2,13,0,7,6,2,1,1,2,4,23,15,6,0,3.70845167606,2,2,1,0,1.58023185913,3.53237410072,35.3237410072,0,0,4.99466666667,2,1,0
18083,7,14,24,112,9,31,6,19,11,13,3,0,9,2,6,2,4,2,2,0,1,3,16,14,11,1,12,3.03470122873,1,4,0,0,1.65372225519,3.5625,35.625,0,1,5.26322580645,4,0,0
18084,7,15,49,143,26,46,5,23,16,12,4,11,8,4,5,5,8,5,3,2,2,6,13,13,8,3,15,4.6871088476,4,3,0,0,2.29947814171,4.22377622378,42.2377622378,2,7,4.74217391304,1,0,0
18086,7,15,31,102,9,43,6,23,6,9,6,2,9,0,7,2,3,2,2,1,1,1,8,10,13,2,9,2.45156445802,0,3,0,0,1.8999432907,3.88235294118,38.8235294118,1,4,4.8988372093,0,0,0
18087,7,19,52,165,27,58,4,28,11,16,7,6,15,3,15,1,5,7,4,2,0,2,12,23,18,6,8,4.66124396615,1,1,1,1,2.23879322894,4.0,40.0,0,5,4.94551724138,0,0,0
18088,7,6,8,26,5,11,1,1,2,0,1,1,2,1,4,3,0,1,0,0,0,0,2,4,0,0,0,0.544158100564,1,3,1,0,2.31549961381,4.19230769231,41.9230769231,0,1,4.49,0,1,0
18089,7,21,73,200,34,67,8,29,20,20,10,6,14,3,15,3,7,8,2,2,7,9,12,27,17,4,11,5.04572735009,3,8,1,0,2.14494263198,4.165,41.65,0,0,5.36313432836,1,1,0
18090,7,16,71,334,22,112,3,34,30,25,12,1,5,3,29,12,3,16,6,0,2,11,22,56,50,8,14,11.4199708467,3,6,1,0,1.60452474252,3.47604790419,34.7604790419,0,6,4.68973214286,0,0,0
18091,7,7,11,47,4,8,1,3,2,3,4,1,2,1,1,1,1,4,1,0,0,2,7,9,6,1,4,1.59037416356,1,1,0,0,1.81243520411,3.3829787234,33.829787234,0,1,5.14875,1,0,0
18092,7,16,22,88,7,27,3,9,11,6,5,0,5,3,5,1,6,4,0,0,1,2,7,12,9,3,3,2.86646510741,1,2,1,0,1.72857839888,3.52272727273,35.2272727273,0,0,5.14851851852,4,0,0
18093,7,14,23,104,5,37,5,21,9,8,7,0,8,1,5,4,3,8,1,0,1,1,10,8,15,2,8,4.19737179803,1,1,0,0,1.58523692285,3.39423076923,33.9423076923,0,1,5.0,0,0,0
18094,7,17,48,150,18,50,6,24,11,16,7,5,15,2,9,7,4,7,3,2,1,4,9,20,22,4,5,3.1750441201,1,0,1,0,2.05657128702,3.92666666667,39.2666666667,1,0,4.8968,0,0,0
18095,7,15,53,195,26,78,9,27,18,13,10,5,17,1,11,3,4,9,3,1,2,2,3,31,9,6,0,6.38834607217,1,15,5,0,1.99632228606,3.7641025641,37.641025641,0,3,5.20102564103,3,3,0
18096,7,16,46,150,16,57,7,16,14,11,9,2,9,3,18,2,10,4,2,0,0,5,5,18,13,4,3,3.68704380921,2,4,2,0,1.81960489356,3.86666666667,38.6666666667,0,1,5.20912280702,2,0,0
18097,7,17,41,123,19,34,5,12,4,11,9,3,16,1,0,2,4,5,1,3,0,1,19,15,17,1,14,3.54256122947,1,0,1,2,2.82477283984,4.06504065041,40.6504065041,0,4,4.92205882353,1,0,0
18098,7,22,60,235,24,78,11,39,22,24,16,10,16,3,19,7,2,8,2,2,1,5,21,22,23,13,16,6.25244537149,1,4,3,0,1.95012367824,3.88510638298,38.8510638298,0,4,5.07371794872,1,0,0
18099,7,17,74,200,38,55,8,28,13,8,15,9,19,3,11,5,6,4,2,3,3,2,56,11,5,6,70,7.34894986197,1,8,4,1,2.31488519528,4.41,44.1,0,0,5.12454545455,1,1,0
18100,7,18,89,292,37,103,12,32,28,15,11,7,21,5,18,9,11,12,3,1,0,7,24,42,40,13,26,9.20639916722,4,8,3,1,2.03415210749,3.82534246575,38.2534246575,0,2,5.19582524272,1,2,0
18102,7,13,13,53,4,17,3,8,5,2,3,0,5,0,0,1,0,7,0,0,0,3,1,6,6,3,0,2.07244782939,0,0,0,0,1.73456284777,3.37735849057,33.7735849057,0,2,4.88529411765,0,0,0
18103,7,11,66,174,32,54,5,29,6,12,21,2,10,5,8,7,4,3,3,1,6,4,42,13,9,3,44,4.23408740171,3,13,1,0,1.9490640253,4.2816091954,42.816091954,1,4,4.81574074074,0,0,0
18105,7,17,42,159,18,62,7,26,14,7,10,3,8,4,9,0,7,6,5,0,2,4,10,24,24,4,5,4.13526325476,2,3,0,0,1.8664084801,3.76729559748,37.6729559748,0,1,5.27967741935,2,1,0
18106,7,16,61,264,16,102,7,36,20,17,16,1,9,4,17,2,6,9,5,0,0,8,25,44,32,3,17,7.00725850867,4,11,3,0,1.65645709209,3.67803030303,36.7803030303,2,2,4.87450980392,3,3,0
18107,7,13,43,171,14,46,10,23,17,16,9,4,11,4,9,4,5,6,0,0,8,4,21,28,3,3,5,4.13336011897,0,16,2,0,1.77652389562,3.61403508772,36.1403508772,0,1,5.81956521739,2,1,0
18108,7,11,31,104,5,25,1,12,5,3,9,1,2,1,8,0,4,2,1,0,3,3,20,18,9,3,10,3.86641652343,1,7,2,0,1.77095898967,3.59615384615,35.9615384615,1,6,4.474,0,2,1
18109,7,8,7,39,4,13,1,7,1,3,1,1,2,1,0,1,4,4,0,0,2,0,0,5,0,3,0,1.25187477223,1,2,0,0,1.92399438304,3.33333333333,33.3333333333,0,2,5.39307692308,0,0,0
18110,7,20,103,386,43,129,16,47,33,27,24,13,24,7,23,8,18,14,4,6,8,11,35,54,36,12,25,11.6953745447,6,8,8,3,2.0651344502,3.81606217617,38.1606217617,3,7,4.9196124031,1,0,0
18112,7,17,40,92,19,31,3,11,7,5,8,3,9,1,4,2,2,1,3,1,2,3,14,13,13,3,23,2.62740452888,0,2,0,0,2.26807650804,4.40217391304,44.0217391304,0,2,4.87290322581,0,1,0
18114,7,18,52,155,14,48,6,20,9,9,15,2,9,3,11,0,5,2,2,0,1,1,16,25,23,8,16,5.72946134983,2,1,3,0,1.94682128422,3.74193548387,37.4193548387,0,4,5.41833333333,3,0,0
18115,7,15,50,163,16,62,7,22,11,10,9,0,9,4,19,2,11,5,1,0,3,1,8,19,12,8,5,4.96136907032,2,3,6,0,1.81732178953,3.86503067485,38.6503067485,0,1,5.12741935484,3,1,0
