id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30
15847,6,2,34,97,22,35,5,16,16,19,7,7,7,3,3,5,0,5,0,0,1,3,2,0,7,0,7,2.33696047186,0,1
15848,6,3,106,238,65,94,10,42,30,43,19,28,16,6,12,17,3,8,8,8,1,7,0,4,15,1,4,2.44803257506,1,0
15849,6,2,38,79,22,27,5,13,12,11,6,6,6,1,2,9,1,5,0,1,0,5,1,1,5,0,3,0.851606236692,1,0
15850,6,0,8,37,6,13,2,2,4,2,0,1,3,1,1,2,0,4,1,0,0,1,1,7,6,0,0,0.82078159341,0,0
15851,6,2,43,124,25,50,6,16,13,17,16,5,7,3,3,4,2,2,1,1,9,3,4,3,5,0,17,2.25913494886,1,0
15852,6,2,83,198,41,86,7,22,27,23,16,18,9,5,10,15,5,5,4,1,3,7,9,9,8,4,15,2.61962712491,4,5
15853,6,3,40,117,22,50,7,10,13,12,10,12,8,2,11,7,2,8,2,0,2,2,7,7,3,0,8,1.18676271121,1,5
15854,6,4,115,238,57,93,9,38,42,27,17,20,16,6,13,20,6,3,6,3,3,9,16,7,14,1,24,4.96924506594,4,0
15855,6,4,80,192,50,83,8,32,20,28,17,21,9,5,12,10,5,10,7,4,0,3,6,3,10,1,14,2.04567374535,4,0
15856,6,3,69,151,38,58,9,29,19,27,13,17,10,3,5,10,1,7,7,4,1,2,3,2,10,0,4,2.44365101219,0,0
15857,6,3,93,220,48,98,10,41,29,30,15,19,12,5,6,10,2,9,7,2,2,3,4,11,8,1,17,2.92390924599,2,0
15858,6,3,63,142,35,55,5,21,17,23,7,19,7,3,3,16,7,9,3,4,0,5,4,1,10,1,8,2.21670574196,1,0
15859,6,3,41,93,19,44,4,11,12,16,4,8,6,2,5,9,3,4,0,0,1,2,1,3,4,1,4,0.670823386915,1,2
15860,6,1,50,111,30,46,6,18,16,19,13,12,7,1,4,6,3,3,1,3,2,4,6,2,6,0,12,1.31826848655,1,0
15861,6,4,93,205,53,89,10,37,22,28,15,18,23,2,10,17,2,11,7,3,2,5,2,2,11,0,12,2.12156173935,1,1
15862,6,2,55,145,35,54,5,35,22,16,12,8,7,3,8,6,5,5,0,1,7,3,3,8,1,0,3,1.88399299965,2,4
15863,6,3,73,161,42,63,8,28,20,28,6,10,14,3,4,13,2,9,9,1,1,7,5,2,4,0,14,2.13028848031,1,2
15864,6,3,98,217,48,94,10,32,27,29,20,18,11,6,8,16,6,11,1,4,4,8,7,4,11,0,14,2.37328683547,2,1
15865,6,2,48,102,24,40,5,11,11,12,14,9,6,3,7,8,2,2,1,0,2,6,6,2,7,0,11,1.26580034831,1,0
15866,6,3,81,169,45,70,8,24,22,27,10,19,9,4,2,13,2,8,6,4,2,5,9,3,4,2,22,4.20388205981,2,1
15867,6,2,67,132,35,61,5,11,18,17,10,12,7,4,5,15,2,6,2,1,0,6,1,3,8,0,14,1.4125953759,2,0
15868,6,1,79,183,41,62,8,24,23,26,7,20,9,6,4,18,4,13,2,4,8,3,5,5,4,2,17,3.7479588979,3,7
15869,6,3,65,145,40,59,6,26,19,20,11,15,9,4,4,8,2,6,1,1,4,2,2,3,9,1,12,1.63044952445,1,2
15870,6,3,79,162,47,69,6,16,22,16,13,16,10,5,9,14,4,5,5,3,3,1,5,5,11,3,18,2.01467644279,3,7
15871,6,3,57,170,31,64,9,25,17,23,13,14,16,1,17,11,3,5,1,3,3,5,7,10,7,0,4,3.65013339787,0,4
15872,6,1,22,80,11,30,4,12,7,13,7,5,5,3,6,5,4,4,0,0,0,1,0,4,4,1,0,0.928630920265,1,0
15873,6,3,47,120,24,47,5,20,17,16,8,11,6,4,9,7,1,8,4,0,1,6,0,1,5,1,0,1.87616676968,2,1
15874,6,3,45,122,16,48,6,15,12,15,11,10,9,3,11,6,3,7,0,1,0,3,1,4,10,0,8,1.59913716852,0,0
15875,6,2,31,66,17,28,2,14,4,11,3,8,3,1,2,6,2,5,2,1,0,1,1,0,3,0,0,0.51164189414,1,1
15876,6,3,75,189,42,76,8,28,29,28,13,15,12,5,5,13,4,7,1,2,5,4,5,8,9,0,13,3.40422830418,1,2
15877,6,3,75,186,45,71,9,28,32,28,17,15,10,6,9,11,4,8,3,1,2,6,2,4,11,0,7,2.71250901007,2,0
15878,6,1,22,54,9,21,3,8,5,9,2,3,4,1,2,5,1,5,1,0,0,0,3,3,6,0,3,0.500908681814,0,0
15879,6,4,86,221,47,89,9,35,30,31,19,22,12,7,13,13,6,11,7,5,2,6,6,2,14,0,15,3.02259823001,3,0
15880,6,3,78,178,43,69,7,21,20,20,21,18,10,6,13,17,4,9,3,2,3,7,0,4,10,0,3,3.20301887966,2,2
15881,6,2,65,176,42,47,8,31,29,28,12,14,10,5,6,6,3,4,4,1,4,4,10,8,6,0,18,3.12019199846,3,1
15882,6,2,69,174,36,67,8,26,20,27,12,7,13,3,10,7,3,7,4,1,0,2,5,6,18,0,11,2.53615989351,2,1
15883,6,3,83,150,41,62,6,32,13,27,11,16,8,6,1,13,4,8,4,2,0,3,5,2,5,0,11,1.65992948848,2,0
15884,6,2,35,71,16,28,4,14,7,9,1,5,5,2,6,8,2,5,0,0,1,2,7,0,5,0,1,0.745251484447,0,0
15885,6,3,77,200,51,70,9,31,22,29,11,24,10,5,8,11,5,12,5,3,5,3,7,4,11,1,20,3.76509995537,4,1
15886,6,3,65,190,37,71,13,20,25,27,14,15,14,1,6,14,4,14,6,2,0,2,1,13,14,1,0,3.31116228991,0,0
15887,6,3,59,147,38,52,7,21,18,19,13,14,10,3,10,9,3,8,6,1,2,6,7,5,8,0,9,2.26758868655,0,0
15888,6,3,87,211,46,89,9,31,30,30,14,21,11,7,6,14,5,13,4,5,2,7,1,7,13,0,9,2.40169159413,2,0
15889,6,1,12,32,2,9,2,2,3,3,3,1,4,0,1,0,0,2,0,0,1,0,6,5,2,0,5,0.297768415941,0,2
15890,6,2,65,149,38,66,5,33,13,28,9,22,10,4,4,13,3,5,3,7,0,1,9,1,11,0,8,2.24671895667,0,0
15891,6,4,102,226,52,93,13,42,27,39,11,21,18,5,7,13,1,14,6,3,0,5,9,1,9,0,22,2.93557463058,2,0
15892,6,3,62,134,42,49,7,22,16,21,11,20,9,3,2,12,0,7,3,6,1,5,13,1,9,0,6,2.52924106695,0,0
15893,6,3,61,148,33,61,7,20,19,22,12,7,9,4,7,13,4,4,4,2,1,6,5,6,8,0,6,1.5612652059,2,0
15894,6,2,48,105,19,45,4,21,10,18,4,6,7,3,5,6,2,5,2,1,0,2,1,0,6,0,9,1.31383450915,2,0
15895,6,4,95,204,57,81,9,36,24,33,15,26,13,3,7,14,3,9,5,2,1,3,7,2,14,1,19,3.55518681369,2,0
15896,6,3,66,138,42,56,7,15,18,23,7,13,10,2,5,13,0,6,3,2,3,4,2,2,9,1,15,1.45411928418,2,1
15897,6,3,96,181,54,75,8,28,12,22,18,17,9,5,8,12,2,10,6,6,4,8,10,3,5,0,19,2.96072124516,2,2
15898,6,3,73,190,41,74,5,28,24,31,16,10,6,5,8,14,2,13,1,1,0,9,10,3,9,1,12,3.26610503164,5,0
15899,6,3,64,154,32,61,5,16,16,19,20,13,6,4,7,12,5,8,2,1,4,3,4,4,7,0,8,1.68977979053,1,1
15900,6,3,54,113,28,57,7,17,11,17,13,12,9,1,7,11,3,4,0,0,0,4,4,2,6,0,6,1.13101880782,0,0
15901,6,3,69,172,44,61,6,26,25,23,10,17,8,4,7,14,5,4,1,1,7,5,11,6,7,0,14,2.27219693774,2,6
15902,6,3,96,251,50,105,10,39,28,34,20,25,11,7,15,10,8,15,8,2,2,1,8,4,13,1,17,5.46129188682,4,0
15903,6,3,65,150,34,64,8,29,19,20,6,17,9,4,4,18,5,11,6,2,0,2,3,2,3,0,5,2.07212946651,1,1
15904,6,1,47,117,22,43,4,12,19,17,4,15,5,3,4,11,6,9,1,1,0,3,2,3,7,0,10,1.86134909366,3,0
15905,6,3,94,197,47,90,9,42,23,32,10,13,12,5,7,10,2,8,6,4,3,5,8,0,10,0,21,1.96441658115,1,2
15906,6,3,76,164,42,71,7,17,19,22,13,14,9,6,9,11,1,9,1,3,1,3,4,6,8,1,17,1.79489250588,2,0
15907,6,3,55,103,26,42,6,15,12,14,12,9,8,2,10,10,2,0,2,1,1,1,2,3,7,0,2,0.8674808334,0,0
15908,6,2,53,154,29,62,7,21,15,22,15,13,10,3,9,13,4,13,2,2,0,1,8,7,14,0,6,2.32706941579,2,1
15909,6,3,55,131,31,62,6,23,16,20,17,11,9,3,3,7,2,6,2,3,2,6,4,1,8,0,6,3.11964382961,1,0
15910,6,3,69,162,35,70,7,22,23,21,15,13,12,4,6,13,3,4,5,4,2,3,5,5,6,2,14,2.61709646939,2,0
15911,6,1,19,53,13,22,3,10,8,10,1,3,4,1,1,4,2,2,3,1,1,1,2,3,2,0,1,0.492476602783,0,1
15912,6,1,54,134,28,55,5,20,20,23,8,12,6,4,5,11,2,6,1,3,1,3,4,5,7,0,8,2.93201463437,2,0
15913,6,0,21,53,13,19,3,12,6,8,5,5,6,0,2,2,2,2,3,1,0,1,2,1,4,0,2,1.96055969501,0,1
15914,6,3,49,109,30,49,5,17,10,14,10,11,8,3,8,7,2,4,2,2,4,3,2,5,8,0,4,1.17927992154,0,0
15915,6,3,67,188,31,74,10,25,24,21,15,12,13,4,13,9,5,4,10,2,1,4,4,7,12,1,9,3.39501906489,0,0
15916,6,4,72,173,44,64,8,30,16,29,16,14,13,4,8,10,2,11,2,2,3,7,7,2,7,0,11,3.61282086225,1,1
15917,6,1,34,67,18,26,3,10,13,13,5,9,4,2,4,6,2,0,2,1,0,0,4,2,6,0,3,0.519606219018,1,0
15918,6,4,113,283,56,105,13,43,31,48,25,21,15,8,11,14,3,19,5,2,8,5,7,9,15,1,15,4.51017038416,3,1
15919,6,2,36,93,23,30,6,16,9,18,9,9,7,1,4,3,4,2,3,0,0,1,3,2,7,0,4,0.990779089175,0,0
15920,6,3,65,162,38,68,8,25,15,21,18,16,10,3,11,10,2,6,5,1,0,6,3,6,9,0,6,2.14560210646,1,3
15921,6,3,61,141,37,60,7,19,14,23,14,9,12,3,7,13,3,7,0,1,0,4,4,1,11,0,9,1.61162219869,0,1
15922,6,3,97,213,49,82,7,48,25,28,19,20,11,6,7,14,4,7,6,3,2,4,12,5,11,0,12,3.91557316213,4,1
15923,6,4,79,179,42,81,7,32,17,27,17,16,9,5,9,14,2,11,5,2,1,4,1,4,10,0,5,2.25388288336,3,0
15924,6,3,92,207,56,74,8,42,31,29,10,18,15,5,10,10,3,8,4,3,2,2,10,2,12,1,30,6.78648182289,1,0
15925,6,3,88,180,39,82,8,24,21,30,13,16,13,2,5,17,1,11,5,3,1,3,2,2,8,1,10,2.88151817381,1,1
15926,6,2,43,108,22,42,6,17,7,15,4,7,8,3,5,3,4,4,2,1,1,6,3,10,9,1,4,2.4052714329,0,2
15927,6,3,87,186,48,81,7,28,27,21,16,20,8,5,11,15,7,4,4,5,1,7,9,1,14,2,17,2.63404929261,4,0
15928,6,3,40,102,22,31,4,9,15,15,6,12,5,3,2,10,3,9,1,2,4,5,6,3,2,1,6,1.3411098912,1,0
15929,6,1,39,101,21,39,1,17,20,9,10,8,1,1,2,5,1,1,3,0,0,2,8,3,6,1,15,1.89089718913,1,0
15930,6,4,83,173,39,72,7,27,22,21,16,17,8,6,6,12,3,5,7,3,2,3,9,0,14,0,22,2.9456522021,2,1
15931,6,2,93,188,47,81,7,23,24,22,12,15,10,5,8,15,3,7,6,2,1,5,5,2,14,2,21,4.2534084192,4,1
15932,6,3,58,144,32,56,5,21,13,27,16,14,18,2,2,10,4,7,2,1,5,1,4,6,12,0,8,4.04757571158,2,0
15933,6,3,55,131,29,64,7,13,15,16,11,10,10,2,10,12,5,3,3,2,1,0,5,7,17,1,8,1.75981290093,1,0
15934,6,1,39,118,19,47,6,19,14,18,7,7,9,2,3,5,3,3,1,0,1,4,6,8,14,0,6,2.21789359454,0,0
15935,6,3,56,172,27,69,6,22,23,28,14,13,8,4,10,10,3,7,3,3,1,4,3,7,14,0,7,3.10441702909,3,0
15936,6,4,100,227,58,95,7,33,26,27,18,22,8,7,15,18,7,10,5,2,5,4,5,7,10,0,15,3.08746252073,6,0
15937,6,4,115,256,63,111,11,40,31,34,19,27,12,8,10,20,6,13,3,4,3,7,8,8,14,2,27,3.49224919985,3,1
15938,6,3,125,268,62,105,12,46,31,45,21,24,16,7,12,18,4,13,5,2,1,3,10,4,12,0,27,3.70181484926,4,3
15939,6,1,23,47,13,18,3,9,7,4,1,6,4,1,0,7,1,3,1,2,1,0,3,1,3,1,6,0.294361372281,0,0
15940,6,3,61,137,36,48,6,22,16,16,7,17,10,3,7,11,1,4,5,4,1,5,2,2,14,2,5,1.94159314807,0,0
15941,6,1,45,84,24,43,1,16,11,13,5,12,2,1,1,2,3,4,4,7,1,2,2,1,4,0,6,0.891466885465,1,0
15942,6,2,104,224,53,86,9,31,31,38,11,18,12,7,6,15,3,8,7,5,1,11,14,3,9,1,34,5.66525181628,4,1
15943,6,3,78,186,38,65,6,36,26,40,12,13,8,6,9,11,2,8,6,1,2,2,2,1,7,0,6,2.96779588653,4,1
15944,6,4,145,318,61,142,11,55,46,42,28,24,13,8,21,19,8,5,11,9,6,5,14,4,11,1,27,6.27257312516,6,2
15945,6,4,73,159,48,58,6,24,20,24,12,21,11,3,9,15,5,7,1,2,0,5,2,2,10,0,6,2.21137549206,1,0
15946,6,3,76,186,45,62,7,32,29,30,18,14,10,5,11,11,2,4,3,1,1,6,7,4,16,1,8,2.92858565913,3,0
15947,6,1,26,60,10,25,3,4,7,5,6,3,6,1,4,5,1,4,0,0,0,2,4,4,3,0,9,0.694203543946,0,0
15948,6,4,109,232,67,72,11,42,24,43,12,36,25,5,6,18,7,17,6,7,0,4,9,2,17,1,16,2.78719772938,1,2
15949,6,3,46,114,20,57,7,9,20,11,5,8,8,2,3,6,2,2,4,0,4,3,7,10,8,0,17,1.7229160426,0,1
15950,6,3,51,130,26,53,7,20,17,22,14,9,8,2,11,6,2,2,5,1,3,1,0,4,8,1,4,1.81747835503,1,0
15951,6,3,67,167,37,57,6,24,21,24,8,19,9,5,8,11,1,7,3,8,2,1,15,5,14,0,21,3.98110495925,3,1
15952,6,4,83,187,40,87,9,31,21,29,15,14,12,4,8,11,3,8,3,5,2,5,3,3,11,0,12,2.27159859474,1,0
15953,6,2,37,78,20,35,4,11,11,10,5,8,5,3,2,5,1,3,1,0,1,1,1,1,10,1,7,0.961198337198,0,0
15954,6,2,69,154,36,59,5,20,8,19,12,17,6,4,7,11,3,10,5,2,0,5,4,2,7,0,11,4.86338015781,3,0
15955,6,3,68,158,38,63,7,30,12,26,12,21,8,5,4,9,5,11,8,6,0,2,3,3,9,0,7,1.94079653937,2,0
15956,6,3,68,164,36,76,6,22,21,27,13,11,8,6,8,10,1,5,2,0,2,3,10,5,14,1,14,1.98050559157,3,1
15957,6,3,85,190,46,84,7,24,28,26,13,18,7,6,9,17,4,8,5,2,1,5,3,3,11,0,12,2.72487734779,3,0
15958,6,2,25,65,14,24,2,12,11,12,5,4,3,1,1,4,0,0,0,0,0,3,5,3,7,0,7,1.82094187524,1,1
15959,6,4,151,339,90,132,15,45,45,45,25,31,20,9,22,25,12,14,12,8,4,8,8,6,17,1,29,4.23047003564,4,1
15960,6,0,23,47,12,20,2,6,5,4,1,5,3,1,5,2,2,3,3,0,1,1,2,4,1,0,0,0.574009752831,1,3
15961,6,2,58,137,32,62,8,23,20,27,7,15,9,3,3,12,1,7,1,0,3,3,2,1,7,0,6,1.21117761482,0,1
15962,6,2,65,161,38,69,8,19,21,26,8,15,11,3,5,15,3,10,1,0,1,4,2,3,12,1,17,2.07297823534,1,0
15963,6,3,62,129,35,54,8,21,14,28,9,17,9,2,2,12,2,7,2,5,1,4,0,1,8,0,3,1.06868062125,0,0
15964,6,3,49,134,25,49,6,19,17,22,11,10,9,3,8,8,3,5,3,2,0,3,1,2,9,0,5,2.18869176694,1,1
15965,6,4,96,207,53,92,10,26,29,26,18,14,13,7,8,20,3,6,6,0,0,7,16,4,14,0,15,1.98594803406,2,1
15966,6,3,44,126,26,49,5,20,12,24,7,11,6,4,7,9,3,7,1,2,2,3,7,4,5,1,3,1.01183632761,3,4
15967,6,2,53,144,30,53,6,16,26,26,9,10,8,3,3,16,5,6,3,2,2,4,5,2,8,0,7,2.02307583475,3,0
15968,6,2,55,116,26,43,6,20,14,19,4,15,7,4,0,7,1,9,5,3,2,2,3,2,3,0,8,1.71074525323,1,2
15969,6,3,65,147,37,55,7,24,16,25,15,17,13,2,6,9,4,7,5,4,1,0,7,5,6,0,4,1.93002977238,1,0
15970,6,4,70,167,41,58,7,16,19,22,18,19,9,5,10,12,1,7,5,4,1,5,3,6,14,0,12,3.15659898413,2,1
15971,6,4,91,229,48,93,11,31,26,35,21,15,20,5,15,19,5,10,3,1,3,7,7,2,16,0,13,5.86900087617,1,2
15972,6,0,41,125,19,43,4,20,19,16,5,7,7,3,6,10,5,5,2,1,0,2,3,2,9,2,11,2.58664453811,2,0
15973,6,3,60,159,28,64,2,18,23,15,8,9,3,2,2,7,9,10,3,2,2,2,7,10,5,0,21,2.83169785235,2,0
15974,6,3,106,226,54,98,11,30,26,31,19,23,18,4,12,19,5,7,9,7,0,5,7,4,13,0,20,2.69467817,0,0
15975,6,3,95,201,56,77,9,27,26,38,11,29,17,6,9,21,2,12,2,8,2,5,6,3,16,0,11,2.02385597006,2,0
15976,6,2,71,176,32,62,7,30,27,28,9,10,8,5,4,11,4,8,3,2,1,4,12,1,6,1,19,3.37019997357,3,0
15977,6,3,63,136,35,64,5,19,21,10,13,18,6,5,7,11,4,5,4,0,8,3,5,6,7,0,13,1.78635978703,3,0
15978,6,3,80,213,44,101,10,36,19,29,13,14,13,6,6,15,7,14,4,3,0,6,7,8,18,0,5,3.11019735744,1,1
15979,6,2,27,67,10,30,3,7,9,9,5,4,6,1,3,5,3,1,0,0,1,1,2,4,8,1,1,0.746247565731,0,2
15980,6,3,60,142,32,60,7,29,16,20,14,9,12,3,12,8,4,2,1,1,1,2,6,5,9,1,10,2.09729975582,1,0
15981,6,4,78,179,43,75,8,33,16,26,14,18,10,6,7,10,3,11,5,3,0,4,4,4,8,0,15,2.26539845043,3,2
15982,6,3,89,228,52,86,9,32,29,36,13,18,10,7,14,12,9,10,10,3,1,3,4,8,12,0,9,2.97398041479,5,2
15983,6,4,76,168,40,64,7,37,20,30,9,14,8,3,6,9,1,11,7,1,2,1,4,0,7,1,14,2.97944325755,3,0
15984,6,2,65,159,39,65,7,21,16,31,5,12,8,4,7,11,3,11,3,2,2,5,6,3,8,0,14,2.82705377194,3,1
15985,6,1,51,132,27,50,4,27,15,22,12,14,5,3,6,6,3,9,6,4,1,2,8,2,11,0,4,4.29915595301,3,1
15986,6,2,38,112,20,49,6,19,13,16,7,5,8,2,8,6,1,4,1,1,3,1,8,5,8,1,6,1.86011423718,1,2
15987,6,3,74,199,33,77,8,24,26,23,13,11,9,5,11,11,9,5,5,3,3,8,9,9,12,1,19,2.77189675581,3,3
15988,6,1,61,176,35,73,8,33,23,26,4,14,10,5,5,13,7,11,6,2,1,4,2,3,15,0,5,2.16672071129,3,0
15989,6,1,41,91,19,31,4,17,9,19,4,11,5,3,0,6,1,7,5,4,0,1,6,0,5,0,9,1.64452121486,2,1
15990,6,1,36,94,10,34,3,14,8,13,5,2,3,2,7,3,6,4,0,1,0,5,3,7,9,0,2,2.07146780143,2,0
15991,6,3,69,144,34,65,6,21,13,26,10,8,8,4,3,12,5,7,0,4,0,4,1,2,9,0,10,1.31371404592,3,1
15992,6,2,38,86,22,35,5,17,9,11,5,13,5,1,2,6,4,3,2,3,1,3,3,0,7,0,6,0.935031341241,0,1
15993,6,1,47,115,23,51,4,22,13,15,4,13,10,1,7,10,4,5,0,3,0,1,5,7,11,1,4,1.18269295807,1,0
15994,6,3,72,191,39,82,8,20,23,23,7,12,11,5,14,15,3,8,6,2,5,4,1,13,13,1,8,2.99491448793,3,2
15995,6,3,79,212,48,82,8,41,31,33,12,18,9,6,4,9,2,13,3,3,1,2,7,7,12,0,19,3.4377114404,3,0
15996,6,2,54,120,24,59,6,18,18,16,10,6,7,4,6,6,5,3,3,2,0,2,4,2,5,2,5,1.51601656225,1,1
15997,6,3,66,129,40,57,6,22,16,15,16,15,7,5,7,14,2,6,1,2,1,5,2,2,5,0,6,1.16144567473,2,0
15998,6,4,90,220,58,87,11,34,24,37,17,29,12,6,13,16,1,15,5,6,2,9,4,2,10,0,12,2.65571622084,2,1
15999,6,4,72,164,41,73,7,26,22,22,14,12,8,3,8,11,3,7,4,0,1,3,6,1,10,0,9,4.03449245321,2,1
16000,6,4,128,310,71,120,11,38,43,45,23,28,12,10,13,19,6,12,11,2,16,7,3,11,5,0,20,4.59301512368,6,3
16001,6,3,84,164,53,72,7,38,17,20,15,24,11,5,6,14,3,9,4,7,1,6,3,2,9,1,6,1.19061986074,2,1
16002,6,2,26,87,17,28,4,8,9,9,5,5,9,0,5,6,2,8,2,0,0,1,6,6,11,1,2,1.38597944757,0,0
16003,6,4,50,153,27,69,8,25,17,25,11,12,10,3,12,9,3,10,3,3,0,2,8,5,10,1,2,1.82652865622,1,0
16004,6,4,134,298,78,117,11,45,41,45,23,30,18,8,16,21,8,9,10,3,3,9,12,6,20,2,22,3.2368889615,4,1
16005,6,3,53,101,30,42,4,12,10,13,5,8,8,1,5,11,3,1,2,1,1,5,7,3,11,1,11,1.92002122861,1,0
16006,6,3,70,176,32,80,9,39,29,30,14,12,11,6,3,10,2,2,1,1,4,0,9,8,4,0,16,2.50515075557,0,5
16007,6,4,115,269,55,128,12,36,34,37,25,17,13,7,11,29,4,13,10,3,2,6,5,3,9,1,8,2.82746028724,5,3
16008,6,2,53,130,28,61,7,14,12,19,5,4,9,2,8,10,2,5,8,0,0,2,11,12,14,3,8,2.38332844869,1,1
16009,6,3,88,184,44,67,8,22,24,28,16,16,9,4,6,14,0,8,3,2,1,4,13,2,15,0,33,2.60572907451,3,1
16010,6,4,84,192,47,80,8,26,27,24,15,17,12,5,6,13,2,9,5,0,1,4,8,3,13,0,26,3.8480094884,2,0
16011,6,2,41,85,19,46,3,6,12,8,5,9,10,1,6,8,2,1,2,1,2,4,3,3,11,0,3,0.678602162645,0,0
16012,6,3,86,193,37,82,9,30,26,30,16,13,14,5,7,11,4,6,5,2,1,3,9,7,13,2,14,2.44492103023,1,1
16013,6,1,37,86,17,33,4,16,6,15,5,8,7,1,4,5,1,6,2,0,0,0,4,1,4,0,13,0.933307022203,0,0
16014,6,1,21,52,9,20,2,6,6,6,5,4,6,1,0,7,0,3,3,0,0,3,2,2,5,0,2,0.381371867831,0,0
16015,6,2,57,146,32,59,6,12,18,17,9,12,9,5,11,11,1,6,4,0,2,4,2,8,12,0,9,4.23535206457,1,2
16016,6,0,11,28,6,13,1,3,2,3,4,3,3,0,2,2,0,2,0,0,0,0,2,0,1,0,3,0.456692782213,0,0
16017,6,3,72,173,47,81,9,20,24,23,17,16,10,6,7,13,2,3,4,2,0,6,4,4,15,0,16,1.65140032733,1,1
16018,6,3,48,128,23,54,6,20,9,21,5,12,8,2,5,15,2,8,3,3,2,1,4,5,7,0,0,1.96456654986,2,4
16019,6,3,46,123,22,56,4,15,14,16,8,6,9,3,7,11,1,7,3,0,2,2,3,4,6,0,11,1.39695297555,2,2
16020,6,2,55,139,28,40,8,22,16,17,8,7,9,3,11,5,1,3,1,3,3,1,16,8,15,3,14,2.48060488912,1,0
16021,6,4,91,208,50,90,11,30,19,33,15,21,12,5,8,17,5,14,6,2,1,6,1,2,12,2,7,2.84629284222,1,1
16022,6,1,35,105,14,48,3,4,12,10,4,8,4,2,5,12,2,7,1,0,2,6,4,12,2,0,4,1.28251164106,2,10
16023,6,3,60,132,31,56,7,22,18,19,8,8,10,2,7,12,3,4,3,0,1,2,2,4,10,0,4,1.68009499006,1,0
16024,6,3,77,158,47,61,9,22,21,18,13,17,11,3,8,14,2,8,1,4,1,6,11,2,9,0,27,1.64617401834,1,0
16025,6,4,89,212,52,82,10,43,38,32,15,22,11,6,9,19,3,6,2,6,1,6,3,4,12,2,6,2.881085214,3,0
16026,6,2,47,111,28,48,6,21,12,16,4,12,7,3,5,9,2,7,2,5,1,2,1,3,8,3,4,0.881144354111,1,1
16027,6,3,64,159,29,64,10,18,21,24,12,14,11,2,9,10,1,6,4,1,2,1,6,4,10,0,14,2.02078548348,0,0
16028,6,1,36,88,21,39,3,14,13,14,1,4,7,1,5,4,1,1,0,1,3,1,3,3,5,0,8,1.33449646769,1,0
16029,6,4,113,248,68,91,11,38,33,36,21,32,15,8,13,22,8,13,4,7,1,6,5,4,11,0,20,4.52851198078,4,1
16030,6,0,13,30,5,11,2,1,2,3,1,3,3,0,1,4,2,2,0,0,0,1,1,0,1,1,4,0.484444443576,0,0
16031,6,3,42,109,17,45,2,26,13,16,5,7,3,2,4,3,5,4,2,1,2,0,3,0,3,0,16,2.17378929623,2,0
16032,6,2,81,162,51,60,9,26,26,19,13,24,13,4,11,21,3,5,4,7,0,8,2,0,13,0,6,2.28298199525,0,0
16033,6,4,77,192,40,77,6,32,24,29,15,21,16,5,8,16,3,9,5,4,0,3,9,2,7,0,15,4.04454782613,4,2
16034,6,3,83,204,51,85,11,25,18,23,15,19,12,5,17,14,6,14,10,4,1,7,0,4,17,1,6,2.29052930468,1,0
16035,6,3,89,195,47,83,8,25,25,31,19,15,13,4,7,20,4,9,4,2,0,7,6,3,17,0,14,2.26275598957,3,0
16036,6,3,53,117,28,50,6,28,17,18,9,10,7,3,4,7,2,6,2,1,1,2,1,2,6,0,2,1.84558018631,1,0
16037,6,3,47,102,24,43,5,13,15,13,8,8,8,2,6,11,1,2,0,0,3,4,1,5,6,0,6,1.02562553828,1,2
16038,6,3,60,120,28,63,5,19,17,17,7,12,6,4,3,11,4,5,3,1,1,4,0,1,6,1,4,1.01446121763,1,1
16039,6,3,45,116,28,59,6,13,17,14,9,11,7,3,5,14,0,7,3,1,2,4,1,5,7,0,1,0.828071389102,1,0
16040,6,4,88,233,52,90,10,37,19,36,20,19,16,5,13,8,6,14,7,5,3,5,11,8,11,0,20,6.36944821866,2,1
16041,6,2,53,121,24,53,4,21,15,14,8,13,5,3,6,4,5,6,2,4,1,3,7,2,5,0,10,1.32414950857,3,1
16042,6,2,54,131,33,52,5,18,23,19,7,12,9,3,4,10,2,7,4,1,1,3,2,3,8,0,10,1.68408911689,2,2
16043,6,3,75,177,45,68,9,28,26,23,11,18,12,4,8,8,1,5,7,2,5,4,8,7,13,0,16,2.69656625325,2,2
16044,6,3,72,162,42,72,7,25,22,22,11,15,8,4,6,13,4,6,4,3,2,5,5,3,7,1,12,1.74527761559,2,0
16045,6,4,117,257,57,104,11,33,43,34,21,25,13,10,16,21,4,4,4,2,1,7,8,2,15,1,26,7.04192034542,3,1
16046,6,1,67,176,38,74,8,25,20,23,9,10,13,3,6,8,5,6,5,1,3,4,5,5,12,0,13,4.25569600538,2,1
16047,6,3,80,210,40,87,12,33,26,33,16,16,13,3,6,14,5,10,2,4,3,9,3,7,13,0,9,3.98818587543,1,2
16048,6,1,80,183,48,77,12,24,15,21,10,20,16,1,11,17,10,8,4,5,0,2,6,9,15,0,8,1.36423503732,0,1
16049,6,4,95,237,51,107,13,35,24,38,19,26,14,3,12,20,5,11,3,4,3,5,7,6,18,5,7,2.19694130249,1,2
