id,set,human_score,char_4,word_count,char_6,vocabulory_score,word_10,pos_18,pos_4,pos_2,pos_15,char_8,sentence_count,word_18,pos_24,pos_19,pos_1,pos_6,pos_29,char_10,pos_31,pos_28,misspell_words,pos_22,pos_27,pos_23,pos_20,beauty_score,word_25,pos_30,pos_5,char_12
9631,4,2,37,115,16,47,5,19,6,12,6,6,6,2,6,2,6,5,2,1,6,7,7,8,6,4,5,3.71041387589,1,2,2,0
9632,4,0,28,65,9,26,2,15,8,9,9,5,3,2,0,5,3,2,0,0,3,0,5,4,0,1,3,1.05342655238,2,1,1,0
9633,4,1,20,52,12,13,3,11,8,10,1,4,4,1,1,0,0,3,0,0,5,3,2,4,1,0,1,0.732099452375,0,0,0,0
9634,4,1,16,42,7,20,1,4,5,4,2,2,2,1,3,0,2,1,0,0,5,2,1,5,0,1,0,0.815090469061,1,3,1,0
9635,4,1,15,47,8,16,2,8,7,6,3,2,3,2,2,0,1,2,0,1,5,0,0,6,0,1,0,0.369492943175,1,0,1,0
9636,4,2,35,92,15,26,5,9,11,4,4,6,6,1,4,3,3,4,3,3,13,3,9,12,3,4,7,1.5195386836,1,0,0,0
9637,4,0,8,19,1,6,1,4,2,3,0,1,2,1,1,0,0,0,0,0,3,2,1,2,0,0,0,0.423420120341,0,1,0,0
9638,4,2,26,84,11,32,5,10,11,9,2,2,6,1,2,0,1,4,3,0,7,2,8,10,4,1,3,1.6878038952,0,7,1,0
9639,4,1,17,62,3,34,3,9,9,9,0,1,4,2,3,0,2,2,0,0,3,0,2,5,2,0,2,0.898456370041,1,3,3,0
9640,4,2,21,74,6,32,3,11,8,6,6,3,4,3,2,1,2,3,0,1,3,2,2,8,5,5,0,1.11670939175,0,3,0,0
9641,4,2,26,60,14,17,3,14,4,5,3,3,5,1,1,1,2,6,0,0,5,1,5,2,1,4,1,0.727192342927,0,0,1,0
9642,4,2,35,94,13,40,5,17,9,18,6,3,9,4,8,1,3,1,0,1,5,5,4,6,2,0,2,2.75435390537,0,3,3,1
9643,4,2,38,132,11,47,7,21,15,13,8,3,8,2,8,3,6,9,0,1,9,5,6,8,1,5,3,2.62897067712,1,2,2,0
9644,4,0,51,113,16,34,6,23,14,19,9,5,9,1,7,4,3,4,2,0,4,3,7,3,0,0,1,1.45467334226,1,3,3,0
9645,4,2,37,89,15,38,5,15,11,11,3,6,6,1,2,4,1,4,2,3,8,2,4,3,0,6,6,0.824751453024,1,0,2,2
9646,4,0,13,39,6,17,2,10,6,4,1,2,3,1,0,0,3,1,0,0,2,2,2,1,0,3,1,0.280511965184,1,0,1,0
9647,4,1,55,122,19,58,8,15,13,8,6,11,11,0,4,8,2,3,3,4,8,3,8,16,1,3,8,1.84183980549,0,11,3,1
9648,4,3,60,158,30,59,8,28,17,22,7,9,13,2,8,5,5,5,2,0,18,5,7,11,1,4,3,2.51812640634,1,4,1,0
9649,4,1,43,100,19,39,4,22,6,10,7,11,6,3,6,3,5,7,0,2,4,1,13,4,7,2,5,0.76984182426,1,2,0,0
9650,4,2,40,105,17,46,3,15,12,11,5,5,5,2,5,3,2,3,2,1,8,3,9,11,2,5,5,1.48399124955,2,3,2,0
9651,4,1,36,88,13,31,5,16,13,12,4,3,6,2,4,0,0,2,0,1,6,3,6,6,4,3,3,1.00119810444,1,1,2,0
9652,4,0,53,172,25,75,6,22,16,17,7,4,7,4,9,2,6,7,1,0,10,6,8,24,7,3,3,2.42562875241,3,2,7,0
9653,4,0,6,17,0,4,1,2,1,3,1,0,2,0,0,1,0,1,0,0,0,1,0,2,2,0,1,0.361207621719,0,0,0,0
9654,4,1,23,72,8,31,4,10,10,8,4,2,5,2,4,6,2,3,0,0,6,2,3,8,1,0,0,0.928922959373,0,2,1,0
9655,4,0,16,40,6,16,1,9,3,4,1,2,4,0,1,1,2,1,1,1,1,1,5,5,1,2,4,0.259432689015,0,1,0,0
9656,4,1,20,87,6,30,1,15,11,11,1,2,2,1,3,0,4,2,2,0,4,2,2,12,2,4,0,1.04665669787,1,1,3,0
9657,4,1,14,53,4,20,1,7,3,7,3,2,3,1,2,1,3,2,0,0,5,1,0,5,2,1,0,0.736785404673,1,2,1,0
9658,4,2,41,109,20,44,5,18,10,13,5,10,6,4,12,3,3,4,2,2,7,3,5,7,3,4,2,2.8887919711,1,1,3,0
9659,4,3,35,117,15,45,5,21,18,15,5,7,6,5,6,4,3,3,3,2,2,4,7,5,7,4,7,3.16200628013,1,0,2,1
9660,4,2,62,185,24,77,8,35,14,18,8,4,10,6,12,2,7,6,2,1,23,3,10,24,2,3,5,2.23084246172,2,1,4,0
9661,4,1,21,82,8,23,3,11,4,7,2,2,5,3,9,1,4,6,0,1,7,1,2,13,2,2,0,1.13304009167,2,3,1,1
9662,4,1,13,53,3,23,1,10,6,9,1,2,3,1,2,1,1,0,0,0,2,1,3,5,1,0,0,0.610937539803,1,3,4,0
9663,4,2,34,92,15,42,2,16,6,15,8,4,5,1,4,3,4,2,0,0,5,2,2,6,8,3,1,0.851998104738,1,2,2,0
9664,4,0,6,20,3,6,1,4,2,4,1,2,2,1,1,0,1,1,0,0,2,1,1,1,0,0,0,0.268910397835,0,1,0,0
9665,4,1,13,35,5,13,2,7,4,6,0,2,4,0,2,0,0,4,0,0,2,0,0,3,1,2,0,0.212719970997,0,1,0,0
9666,4,1,28,81,12,27,3,17,12,10,3,4,4,3,3,2,4,4,0,1,4,1,3,7,2,2,0,1.01321502037,2,2,3,0
9667,4,2,47,140,18,56,5,29,15,17,2,3,7,5,6,2,9,1,2,0,14,3,3,19,1,4,0,2.59472860619,2,5,3,0
9668,4,1,12,31,4,17,1,4,1,5,1,0,1,1,4,2,2,1,0,0,0,1,2,2,1,0,1,0.361147470152,1,1,1,0
9669,4,3,95,269,42,103,13,57,32,34,19,13,13,6,19,8,5,11,3,6,14,4,22,15,10,8,11,4.06047459429,3,5,1,3
9670,4,3,64,191,21,80,7,27,23,21,12,11,9,5,14,7,4,2,3,5,3,3,8,22,22,2,4,5.09068148899,4,5,3,0
9671,4,2,70,165,30,64,6,27,16,17,10,7,11,3,13,4,5,6,2,3,7,6,19,13,4,3,13,4.50382562865,1,1,6,0
9672,4,1,25,79,10,32,3,16,15,9,3,4,4,3,1,0,0,2,0,0,9,2,0,13,0,2,0,0.994066899493,1,0,2,0
9674,4,3,81,228,37,72,11,33,26,26,11,17,12,7,14,8,6,17,8,4,15,3,12,16,7,6,14,3.70357998562,1,1,5,0
9675,4,1,28,73,10,29,3,14,6,13,2,5,4,3,4,0,2,4,0,1,7,2,3,2,3,2,3,1.38268211415,1,3,0,0
9676,4,1,20,61,7,25,2,6,10,6,1,2,3,1,2,2,1,3,0,0,7,4,3,9,0,0,0,1.70567533612,1,2,1,0
9677,4,1,18,57,6,24,2,11,5,11,2,3,7,0,2,1,1,0,0,0,3,0,1,4,0,5,1,0.390992328652,0,4,2,0
9678,4,0,17,40,7,16,2,10,7,5,1,3,3,1,2,0,0,1,0,1,3,1,1,4,2,1,1,0.233888136432,0,0,0,1
9679,4,0,18,38,8,14,2,5,5,6,2,2,3,1,0,1,1,0,0,0,0,3,3,5,6,0,1,0.414665679868,0,1,0,0
9680,4,1,20,46,10,16,2,12,6,9,1,2,4,1,3,0,1,0,0,0,2,3,2,1,3,1,1,0.433807807802,0,0,1,0
9681,4,1,13,41,6,14,2,7,6,7,2,2,3,2,2,0,0,2,0,0,5,3,3,3,0,0,0,0.822589442556,0,1,0,0
9682,4,2,32,108,15,40,4,20,17,11,5,5,5,3,3,1,2,1,1,1,12,5,2,12,2,4,0,2.04905735136,3,1,1,1
9683,4,2,48,128,20,43,5,22,9,15,7,6,8,2,9,5,5,4,0,1,3,3,11,8,11,5,8,2.06865182807,1,2,1,1
9684,4,1,25,75,7,33,4,16,5,12,2,2,5,3,2,2,1,5,0,0,4,2,5,6,4,0,4,0.761716163248,0,1,1,0
9685,4,1,23,64,7,23,2,13,4,11,4,2,3,2,3,1,6,0,0,0,3,2,2,5,2,0,0,0.50111716981,2,1,3,0
9686,4,1,16,65,6,24,3,11,8,9,1,2,5,2,2,1,1,5,1,0,7,2,2,2,0,2,1,1.06592231344,0,3,0,0
9687,4,1,30,77,16,30,5,13,12,10,4,6,6,1,2,0,3,3,1,0,1,0,5,9,9,1,1,0.840787356735,1,2,0,0
9688,4,1,19,48,10,22,2,8,6,8,2,3,2,1,0,2,2,2,0,1,4,1,1,1,0,2,1,0.546258929011,1,1,2,1
9689,4,2,30,86,11,34,2,17,9,10,6,1,3,2,4,0,4,4,1,0,4,1,2,10,4,1,1,1.65907640557,2,0,3,0
9690,4,0,19,57,8,18,3,9,8,9,6,4,4,2,2,1,0,3,0,0,4,1,3,7,0,0,0,0.77812593124,0,1,2,0
9691,4,0,11,37,3,11,1,9,2,6,3,1,1,1,1,1,0,4,1,0,2,1,5,1,1,1,1,0.348314346659,1,0,0,0
9692,4,1,9,28,4,11,1,5,3,5,0,1,2,1,2,0,0,2,0,0,2,0,1,3,2,0,0,0.505608784445,1,0,1,0
9693,4,1,8,23,3,9,1,1,2,3,1,1,1,1,1,3,1,1,0,0,3,0,1,4,0,0,0,0.312916213601,0,1,0,0
9694,4,1,23,71,9,31,1,10,5,9,3,3,2,1,5,1,4,3,0,0,7,2,0,6,0,0,0,1.02994215511,1,1,3,0
9695,4,0,21,60,10,29,3,11,10,8,0,2,4,1,2,3,1,2,0,0,5,3,1,2,0,1,1,0.583117005426,1,2,1,0
9696,4,0,7,23,3,4,1,0,2,2,1,1,2,1,0,0,1,2,0,0,0,1,1,5,3,0,0,0.406701220278,0,1,1,0
9697,4,1,8,16,5,4,1,5,3,5,1,2,2,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.228762364937,0,0,0,0
9698,4,2,36,123,14,39,7,25,12,16,5,4,8,1,4,2,5,6,0,1,8,2,10,10,3,7,4,2.19927819632,1,4,1,0
9699,4,2,52,130,24,44,7,21,9,18,10,11,8,4,2,8,7,8,4,0,8,4,9,7,3,2,8,1.01983940581,1,2,1,0
9700,4,2,68,167,38,57,7,35,19,23,3,22,10,4,3,4,6,11,4,8,11,9,11,10,5,5,9,1.86875052235,1,0,2,3
9701,4,1,20,57,4,19,4,8,8,10,0,1,4,1,0,1,0,2,1,0,3,3,4,7,6,0,1,1.22752017117,0,2,0,0
9702,4,2,32,76,10,36,3,13,12,12,2,5,4,3,10,1,1,2,0,0,4,3,2,3,3,1,2,1.15947387317,2,1,1,0
9703,4,0,6,24,0,9,1,1,2,1,1,0,2,1,2,0,2,1,0,0,2,1,0,4,0,0,0,0.355153132935,0,0,1,0
9704,4,1,69,176,25,64,8,30,18,22,7,7,11,2,13,6,6,5,2,1,4,7,11,12,18,7,7,2.81076843761,1,1,1,1
9705,4,2,74,172,31,68,9,24,18,23,7,8,11,2,7,5,3,9,3,1,11,3,8,7,9,3,13,1.60199981893,1,1,2,0
9706,4,0,5,16,1,9,1,0,2,1,1,1,2,0,6,1,0,0,0,0,0,0,1,1,0,0,0,0.394655445398,0,2,1,0
9707,4,2,53,138,26,56,5,30,21,16,10,11,7,3,6,3,5,2,1,1,9,3,9,8,2,5,10,4.51661878503,3,1,2,0
9708,4,2,67,193,30,65,6,38,23,34,11,16,9,5,7,7,8,10,2,1,7,6,5,6,5,2,1,3.0708445451,3,5,2,0
9709,4,3,61,182,24,77,8,39,16,18,12,5,12,4,6,5,7,9,2,1,12,3,13,10,7,3,9,2.42763692053,1,2,5,1
9710,4,2,40,115,10,39,5,25,13,22,7,6,9,1,5,0,5,3,0,0,9,2,11,5,6,0,7,2.1660411828,1,0,2,0
9711,4,2,35,124,15,39,6,20,10,13,4,6,8,4,12,1,6,5,4,1,13,2,7,10,4,4,6,2.96247795706,0,0,2,0
9712,4,1,20,60,8,28,2,12,3,10,1,4,3,2,3,3,2,4,1,2,4,0,0,3,1,3,0,0.753730125488,1,2,1,0
9713,4,1,26,90,13,33,4,16,3,17,3,5,10,1,5,0,4,4,1,0,13,1,5,10,1,0,1,1.13125978524,1,1,4,0
9714,4,2,38,110,14,37,4,26,9,21,5,6,14,2,4,2,5,6,0,0,7,1,11,7,6,2,3,1.48293676576,1,0,0,0
9715,4,3,60,128,25,47,5,31,14,27,4,11,6,4,2,2,6,4,1,3,3,5,7,2,7,1,7,1.05735127646,2,0,2,1
9716,4,0,23,51,10,24,2,10,6,8,1,2,3,2,3,1,2,1,1,0,3,1,3,4,2,1,1,0.500062622303,1,2,1,0
9717,4,2,66,161,39,47,6,34,18,27,10,20,7,4,9,5,6,8,2,2,9,3,9,10,3,2,2,2.18808376885,4,0,1,1
9718,4,1,40,106,18,49,4,21,11,18,3,4,5,3,8,3,4,3,1,0,7,3,7,5,4,1,4,1.54162954582,1,1,2,0
9719,4,1,39,104,15,43,3,16,7,9,8,3,8,2,7,3,4,6,0,0,7,2,5,14,5,4,3,1.59740891773,2,3,1,0
9720,4,1,30,60,9,21,3,17,6,15,1,3,4,2,0,0,1,4,0,0,4,2,3,1,1,0,1,0.257816134183,1,1,0,0
9721,4,1,11,46,8,12,3,4,7,4,2,2,4,1,4,0,2,0,1,1,5,0,2,10,1,0,0,0.672884252328,0,1,1,0
9722,4,2,27,87,11,33,4,13,8,10,3,7,7,2,10,1,4,4,1,4,4,5,5,9,2,3,1,1.46999086629,0,0,2,3
9723,4,3,40,94,21,40,4,15,11,12,8,8,8,2,5,5,1,3,0,1,6,2,10,7,2,1,1,1.03485253261,2,5,1,0
9724,4,3,58,168,20,51,8,31,20,21,8,11,9,2,5,4,3,9,1,2,13,3,14,8,2,7,12,2.24525533835,1,1,3,1
9725,4,1,33,103,10,36,4,18,15,18,4,1,5,4,1,1,0,7,2,0,5,1,4,9,7,1,2,1.85954092013,2,2,1,0
9726,4,2,45,138,19,60,5,22,9,16,4,5,7,4,8,1,5,3,1,1,7,7,9,17,10,4,4,1.88877450663,2,4,4,0
9727,4,3,82,238,37,97,11,47,27,42,15,16,12,6,11,4,9,6,2,5,13,5,16,13,6,2,10,3.7848084383,3,2,10,1
9728,4,0,29,77,8,39,5,10,7,10,2,4,7,1,5,5,0,1,0,0,8,1,1,7,2,3,0,0.696483311174,0,0,4,0
9729,4,1,34,92,15,38,3,23,8,18,1,4,5,2,6,2,3,3,0,0,4,3,3,2,4,3,3,1.07039708198,1,1,1,0
9730,4,2,42,117,19,36,6,20,15,15,3,6,7,2,7,1,6,6,6,1,11,3,8,4,0,1,6,2.30101286182,1,0,2,0
9731,4,2,27,75,8,28,2,15,13,12,4,3,3,2,5,0,2,3,2,0,2,0,4,3,4,1,1,0.886150417035,2,1,1,0
9732,4,1,14,53,5,15,3,7,4,6,2,2,5,0,1,1,2,4,0,0,3,2,1,9,6,0,0,1.26302108517,0,0,0,0
9733,4,2,35,111,14,42,3,22,10,18,4,3,7,3,6,3,3,4,1,0,11,2,3,10,3,2,1,1.3913937775,1,3,1,0
9734,4,2,37,116,10,44,4,21,16,18,9,7,7,3,4,3,5,5,0,0,3,2,1,9,6,3,0,1.36082229984,1,1,2,0
9735,4,1,11,37,2,14,1,6,5,6,1,1,2,1,4,1,2,2,0,0,0,0,0,2,1,0,0,0.556938676342,1,1,1,0
9736,4,0,36,84,13,36,2,15,7,12,3,4,3,2,6,2,3,7,0,1,7,3,5,4,1,0,4,0.814302712254,2,1,1,0
9737,4,1,17,71,1,34,3,14,8,5,4,0,4,2,3,2,3,0,0,0,2,1,4,10,4,4,4,0.657155563906,1,0,3,0
9738,4,2,77,200,34,86,11,38,27,18,10,9,13,4,10,6,6,5,5,0,15,6,6,18,5,9,8,3.21730602455,2,1,2,0
9739,4,2,68,152,27,58,4,31,24,19,16,8,6,4,8,5,3,2,2,2,8,2,13,7,5,2,1,2.670379952,3,3,4,0
9740,4,2,29,75,10,30,4,17,5,12,2,0,5,2,2,3,3,3,0,0,8,1,8,5,1,3,3,0.943868909241,1,0,1,0
9741,4,3,57,164,21,71,7,31,19,20,11,8,8,6,10,3,7,6,0,2,10,5,10,7,2,9,7,1.63919676951,1,3,4,0
9742,4,1,23,60,7,28,3,11,11,11,0,1,4,1,2,3,2,0,0,0,7,1,1,6,0,0,2,0.42614078176,0,1,1,0
9743,4,3,51,134,18,49,6,19,18,15,6,4,8,3,5,8,6,4,2,0,10,3,10,10,1,6,3,2.11384801407,2,4,3,0
9744,4,3,63,157,39,60,6,30,21,23,11,14,7,4,3,3,8,7,7,1,8,1,7,5,4,3,5,1.33662336985,2,2,3,1
9745,4,1,30,81,12,36,3,14,6,11,2,2,4,1,5,2,3,6,0,0,7,4,3,4,1,1,2,1.20761834309,1,1,1,0
9746,4,1,32,120,7,45,5,16,8,14,4,2,6,4,11,2,3,6,1,1,7,3,4,18,6,0,5,3.34073108143,2,5,1,0
9747,4,0,10,35,6,11,2,6,5,3,1,1,3,1,1,0,0,2,0,0,4,2,4,7,0,2,0,0.30405091834,0,0,0,0
9748,4,2,29,73,7,30,3,11,3,5,2,4,7,1,4,1,1,5,0,3,5,3,9,6,6,4,4,0.812279093757,0,1,0,1
9749,4,1,17,50,5,25,2,14,6,7,5,2,4,1,3,1,2,1,0,0,4,1,0,0,0,0,0,0.332180981032,1,1,2,0
9750,4,3,28,96,11,35,4,13,11,12,1,3,6,2,6,3,6,2,0,1,1,1,0,14,7,2,0,1.50820240973,1,2,4,0
9751,4,1,44,107,11,45,4,19,11,17,6,3,6,2,4,1,3,2,1,0,4,4,3,10,3,0,5,1.55725735062,2,3,4,0
9752,4,1,30,60,6,24,4,9,6,5,5,3,4,0,4,2,2,0,1,0,4,1,5,7,4,2,3,0.572280675917,0,1,1,0
9753,4,2,33,100,21,32,4,15,7,11,3,9,5,3,3,1,4,4,1,3,3,1,7,14,10,4,5,1.23854213559,1,3,1,1
9754,4,2,42,128,18,51,6,24,20,18,3,2,7,3,7,2,3,3,0,1,7,1,7,9,5,3,6,1.87459708947,2,2,3,0
9755,4,1,98,240,47,92,12,37,28,29,12,11,13,5,12,12,10,11,3,2,15,5,13,20,5,5,8,3.2480545031,4,4,6,0
9756,4,1,1,10,0,5,0,2,1,1,0,0,2,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0.145427288588,0,0,1,0
9757,4,1,20,63,6,19,1,12,6,7,4,3,1,1,2,1,1,5,0,0,4,0,0,7,0,0,0,1.04141827048,1,1,3,0
9758,4,1,49,143,15,59,7,29,16,18,4,5,9,3,8,2,7,4,3,1,12,2,11,11,0,3,6,1.87963776744,1,0,5,0
9759,4,2,19,55,8,20,2,12,7,10,1,4,4,2,1,0,0,2,0,0,3,2,4,5,2,1,0,1.08441594099,0,2,2,0
9760,4,2,92,213,45,93,8,43,15,28,11,15,12,4,16,6,13,10,1,4,15,6,15,11,5,1,10,2.23269965671,3,3,3,3
9761,4,2,36,100,11,34,4,16,11,17,5,4,8,2,12,3,2,5,1,0,1,1,4,5,6,2,2,1.32081370465,2,1,2,0
9762,4,2,56,149,21,61,5,28,13,19,9,2,13,1,7,4,4,5,6,0,6,1,10,11,13,4,10,1.73107572977,1,1,1,0
9763,4,0,22,68,9,30,4,13,9,11,1,4,5,1,6,2,2,0,0,0,7,3,0,5,0,0,0,0.614608735701,1,1,2,0
9764,4,2,20,79,9,30,5,16,11,13,4,6,6,1,4,0,1,3,0,1,6,1,4,7,1,1,1,2.18789203233,0,3,1,0
9765,4,1,14,59,8,21,2,8,3,7,3,4,4,1,1,2,2,4,1,0,5,3,1,4,0,4,0,1.60511178966,1,2,1,0
9766,4,2,25,74,13,28,3,16,10,8,2,6,6,2,3,3,1,3,1,1,6,1,5,6,2,1,3,1.21312469457,2,1,1,1
9767,4,2,56,158,22,57,9,42,19,33,5,10,11,2,3,7,6,4,1,1,9,3,6,7,5,1,1,3.52748155958,1,4,1,1
9768,4,1,23,72,10,24,3,15,11,5,3,4,4,1,6,3,1,1,1,0,3,1,2,4,5,2,4,1.39195596473,1,0,1,0
9769,4,0,5,15,2,5,1,2,1,0,0,1,2,0,1,0,0,1,0,0,0,0,0,4,3,0,0,0.242758427832,0,1,0,0
9770,4,1,20,61,5,29,2,14,11,14,2,1,2,2,3,0,1,0,0,0,2,2,1,1,3,0,0,0.47479594723,2,0,3,0
9771,4,2,36,105,20,38,7,18,12,15,12,7,8,2,3,3,2,2,0,1,13,3,7,8,1,1,2,2.42860654231,0,0,3,1
9772,4,1,18,53,10,18,1,7,9,4,1,3,2,1,2,1,1,3,1,0,5,3,1,6,3,3,1,0.850981799377,1,1,0,0
9773,4,1,23,62,8,25,4,10,6,8,0,1,5,1,5,1,1,0,2,0,6,1,2,9,2,1,0,0.873082423867,0,1,4,0
9774,4,0,50,164,15,61,6,21,10,23,5,6,10,1,14,4,5,8,1,0,11,5,7,19,5,1,4,2.77906066227,1,4,5,0
9775,4,1,9,23,3,6,1,2,3,3,2,0,2,1,0,2,1,2,0,0,1,0,0,1,0,1,0,0.192890394844,0,1,0,0
9776,4,1,15,42,8,17,2,9,4,9,1,3,3,2,2,2,1,1,0,0,3,2,0,1,0,2,0,0.311678347174,0,1,1,0
9777,4,2,26,85,12,38,5,14,7,5,8,3,6,2,5,2,1,6,1,1,6,1,3,6,0,5,1,1.10143867676,0,0,4,0
9778,4,1,12,34,4,15,2,7,3,7,1,1,3,1,3,0,2,1,0,0,2,1,2,1,0,0,2,0.60963174905,0,1,1,0
9779,4,1,16,47,3,20,3,10,6,8,1,1,4,1,1,3,3,1,0,0,1,0,2,2,1,0,1,0.449511953101,0,1,1,0
9780,4,2,49,128,24,47,4,24,13,22,5,8,7,4,8,3,5,4,0,1,10,2,8,5,1,0,5,1.56657877235,1,2,5,0
9781,4,2,30,91,10,34,4,14,6,11,4,3,5,2,3,3,5,4,1,0,4,1,4,7,2,4,3,1.27503182131,2,1,4,0
9782,4,1,36,105,16,42,3,21,8,17,3,4,7,2,5,2,4,5,1,0,9,3,8,7,2,0,2,1.4178928874,1,2,3,0
9783,4,3,45,144,22,50,6,26,16,13,11,12,7,5,9,2,8,9,0,3,7,0,3,7,2,9,1,1.81808380565,2,2,3,0
9784,4,2,53,154,21,56,10,19,24,11,6,12,12,0,12,1,1,6,3,1,16,3,10,17,2,9,6,2.178019134,0,3,4,0
9785,4,1,20,55,9,20,3,12,6,13,3,8,4,2,2,0,0,1,1,0,7,1,1,2,1,3,0,0.861940092391,0,0,0,0
9786,4,1,26,65,12,18,4,11,6,12,1,3,5,2,3,1,1,4,0,0,11,2,3,5,0,3,0,0.655024728983,0,0,0,0
9787,4,2,28,85,14,30,3,16,6,10,5,5,4,2,5,2,1,4,2,0,6,0,0,8,4,1,0,1.1946139124,2,2,2,0
9788,4,2,38,96,22,36,5,19,13,12,7,9,7,2,4,2,4,2,1,3,4,5,8,3,1,1,6,2.19751260671,0,0,4,1
9789,4,2,47,133,18,45,5,18,20,13,6,7,6,4,9,6,3,3,2,1,1,3,15,10,11,2,15,3.27995643308,3,2,2,0
9790,4,1,20,73,7,31,5,10,7,11,3,2,6,1,7,1,4,1,0,0,4,2,0,9,1,2,0,1.37163358317,0,3,2,0
9791,4,3,54,162,27,52,7,32,19,19,13,14,9,4,12,2,5,6,3,3,7,4,9,8,5,8,8,1.78634631522,2,2,1,0
9792,4,2,29,99,9,36,4,15,12,15,0,1,5,2,5,1,6,5,1,0,8,2,0,8,0,4,0,1.32601272808,1,0,4,0
9793,4,1,16,48,8,19,2,10,6,8,0,1,3,2,0,1,0,2,0,0,4,3,1,5,1,2,0,0.487617948294,1,1,1,0
9794,4,2,46,128,17,40,6,20,15,18,4,4,9,3,4,2,2,7,0,1,14,3,6,16,1,4,2,1.86620548714,1,4,1,0
9795,4,2,27,85,17,37,4,16,6,9,5,4,5,2,5,0,3,1,1,2,5,4,4,6,1,3,0,1.1904085256,1,2,5,0
9796,4,2,29,89,14,31,5,14,7,13,5,3,8,1,5,2,0,7,1,1,12,2,3,9,0,2,2,1.07136036143,0,0,1,0
9797,4,1,27,76,10,31,2,14,7,11,3,3,3,1,5,1,3,1,2,0,2,1,6,5,3,3,3,0.779576039385,1,4,2,0
9798,4,2,43,93,24,29,5,22,13,14,2,9,7,1,3,0,1,3,0,1,11,2,7,8,1,4,6,2.05406794234,1,0,1,1
9799,4,2,35,109,14,41,5,13,5,10,2,5,6,1,6,2,5,12,3,2,11,3,7,12,3,2,1,1.0819536039,1,1,2,0
9800,4,0,29,73,11,32,3,10,11,9,1,5,5,1,4,1,2,5,0,0,3,5,5,6,2,0,4,0.824826689856,1,2,0,0
9801,4,2,39,112,23,40,6,13,12,7,9,6,8,3,5,2,1,3,4,1,14,5,4,12,4,7,0,1.91202562491,0,1,3,0
9802,4,1,9,28,1,12,1,4,1,3,3,0,1,1,1,1,1,2,0,0,1,1,1,2,0,0,0,0.304304839438,1,1,2,0
9803,4,1,34,90,14,40,5,18,13,14,1,6,7,3,4,2,2,1,0,0,5,4,2,8,4,2,1,0.96511578146,1,3,1,0
9804,4,1,20,55,6,23,2,11,4,11,2,2,3,2,4,0,2,4,0,1,4,1,4,2,0,1,4,0.695358221584,1,0,1,0
9805,4,2,35,83,13,39,4,22,7,14,6,4,6,1,0,2,3,1,0,0,5,1,4,6,6,3,4,0.669568823808,0,0,2,0
9806,4,1,20,59,6,25,3,10,10,9,4,3,5,1,0,2,1,1,0,0,4,1,2,8,1,0,2,0.824336796639,0,1,2,0
9807,4,0,10,25,5,10,1,6,4,4,1,4,1,1,0,0,1,0,0,1,3,0,1,3,2,0,0,0.129051463771,0,0,0,0
9808,4,1,11,36,4,11,2,9,8,6,1,3,3,1,0,1,1,1,0,0,2,0,2,2,1,1,0,0.67054753011,0,2,0,0
9809,4,1,36,105,12,42,4,11,8,14,3,2,11,2,8,2,7,1,0,0,6,2,9,12,6,1,15,1.08085998567,1,3,2,0
9810,4,1,40,115,14,46,2,15,14,16,5,2,3,2,9,2,4,6,0,0,8,4,6,9,4,0,4,1.96328135691,2,1,2,0
9811,4,3,54,163,25,70,6,30,12,21,8,7,7,4,11,3,4,8,2,1,5,1,11,11,5,7,6,1.53938615897,2,1,8,0
9812,4,2,44,120,20,48,4,15,21,11,7,4,5,2,9,2,0,4,4,0,6,3,3,13,8,2,0,1.34812861366,2,2,5,0
9813,4,2,42,132,11,64,5,24,12,23,3,6,6,3,9,3,7,1,0,1,5,5,7,10,6,1,4,1.12910795433,2,4,4,0
9814,4,1,20,53,7,19,3,14,7,8,1,1,4,2,1,0,3,1,0,0,6,1,4,4,1,2,0,0.488250242846,0,0,1,0
9815,4,1,22,45,12,10,2,9,2,7,0,9,3,2,3,2,2,3,1,4,2,3,3,1,0,1,3,0.484242759328,0,1,0,1
9816,4,2,50,118,26,36,6,20,14,15,11,11,7,4,1,3,2,7,4,2,10,6,9,5,5,4,4,2.25834096116,1,2,0,0
9817,4,1,30,72,18,29,3,14,7,11,2,7,3,2,5,6,2,3,1,1,3,4,7,3,2,1,1,1.74054125603,1,1,1,1
9818,4,2,69,178,41,67,4,33,25,20,5,13,5,4,9,5,3,8,1,3,8,7,14,9,10,7,8,2.82404018029,4,1,4,1
9819,4,2,23,100,8,31,5,10,10,7,5,3,6,4,9,1,4,8,0,1,7,1,4,13,3,4,4,1.74162969491,1,5,3,0
9820,4,3,39,112,20,41,5,21,7,18,11,10,9,1,4,1,4,4,1,1,10,1,12,7,0,2,9,1.5770901957,1,2,3,0
9821,4,3,76,202,33,79,8,35,20,28,9,9,10,4,23,6,7,9,1,5,4,6,17,13,4,4,12,2.20696790229,3,6,6,4
9822,4,3,57,139,25,55,7,28,22,19,12,10,8,4,2,5,3,8,1,0,10,3,5,9,0,7,4,1.21212750712,1,2,1,0
9823,4,1,23,73,13,26,4,13,8,10,5,8,5,2,3,0,3,2,0,3,3,0,3,8,5,3,0,1.2124279004,1,3,0,0
